complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5341844127841766,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.7604061330484029,0.7604061330484029,False
7,0.5445050757732667,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.6997827272383453,0.6997827272383453,False
9,0.544880697123433,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,x1,mul,x1,x1,x1,x1",0.6976661712794019,0.6976661712794019,False
15,0.5449128352797578,0,1,[-2*x1**2*(x1**2 - 2*x1) + x1],"sub,x1,mul,mul,x1,sub,sub,mul,x1,x1,x1,x1,add,x1,x1",0.6974853630531606,0.6974853630531606,False
18,0.5449221894686268,0,1,[x1*(2*x1 + cos(x1*log(x1**2)))],"mul,add,add,cos,mul,log,mul,x1,x1,x1,x1,x1,x1",0.6974327450990806,0.6974327450990806,False
19,0.5449235095578858,0,1,[x1*(x1*(x1**2*(-x1**2 + x1) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,sub,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.6974253198117094,0.6974253198117094,False
21,0.5449235099837103,0,1,[x1*(x1**2*exp(x1*(-x1**2 + x1)) + x1) + x1],"add,mul,add,mul,mul,exp,mul,sub,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.6974253174165281,0.6974253174165281,False
22,0.5449269215743432,0,1,[x1*(x1*(x1*(-x1**2 + x1)*sin(x1) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,sub,x1,mul,x1,x1,sin,x1,x1,x1,x1,x1,x1",0.697406128123874,0.697406128123874,False
24,0.5449288086511686,0,1,[x1*(x1*(x1**2*(-x1**2 + x1)*cos(x1) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,sub,x1,mul,x1,x1,mul,x1,cos,x1,x1,x1,x1,x1,x1",0.6973955140337359,0.6973955140337359,False
26,0.5449314809991115,0,1,[x1**3*(3*x1 + cos(3*x1**3)) + x1],"add,mul,mul,mul,add,add,add,cos,mul,mul,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6973804833558717,0.6973804833558717,False
29,0.5449918808207372,0,1,[x1*(x1**2*exp(-x1 + sin(x1**(-2))) + x1) + x1],"add,mul,add,mul,mul,exp,sub,sin,div,div,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6970408457828232,0.6970408457828232,False
36,0.54499590758643,0,1,[x1*(x1**2*exp(x1*(-x1 + sin(x1**(-2)))*cos(x1)) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,div,div,div,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1",0.6970182082720537,0.6970182082720537,False
39,0.545029874631459,0,1,[x1*(x1**3*(x1*cos(E/x1**2) + 2*x1) + x1) + x1],"add,mul,add,mul,mul,sub,add,mul,add,add,mul,cos,div,div,exp,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6968272816311157,0.6968272816311157,False
41,0.5455823567339183,0,1,[x1*(x1**2*exp(x1*(-x1 + sin(x1))*sin(x1*exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,x1,x1,x1,sin,div,div,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6937288167813026,0.6937288167813026,False
44,0.5456036785605948,0,1,[x1*(x1**2*exp((-x1 + sin(x1))*sin(x1*exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,sub,sin,div,mul,x1,x1,x1,x1,sin,div,div,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6936095023460814,0.6936095023460814,False
46,0.5461936448682979,0,1,[x1*(x1**2*exp(-x1**2*sin(x1*exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,div,sub,x1,x1,x1,x1,x1,sin,div,div,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6903158761744473,0.6903158761744473,False
49,0.5468539707053253,0,1,[x1*(x1**2*exp(-x1**2*sin(exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,div,sub,x1,x1,x1,x1,x1,sin,div,div,div,x1,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6866471438272606,0.6866471438272606,False
54,0.5471030460337035,0,1,[x1*(x1**2*exp((-x1 + log(2*x1)*sin(exp(x1)))*sin(exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,sub,mul,sin,exp,x1,log,add,x1,x1,x1,sin,div,div,div,x1,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6852681294392163,0.6852681294392163,False
56,0.5473037901227491,0,1,[x1*(x1**2*exp(x1*(-x1 + log(2*x1)*sin(exp(x1)))*sin(exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,mul,sin,exp,x1,log,add,x1,x1,x1,x1,sin,div,div,div,x1,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6841586237231558,0.6841586237231558,False
66,0.5473224708802858,0,1,[x1*(x1**2*exp(x1*(-x1 + sin((x1*(x1**2 + x1) + x1)/x1))*sin(x1*exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,div,add,div,mul,mul,div,x1,mul,x1,x1,x1,mul,x1,x1,x1,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,sin,div,div,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6840554629055983,0.6840554629055983,False
72,0.5475701324887844,0,1,[x1*(x1**2*exp(x1*(-x1 + sin((x1*(x1**2 + x1) + 1)/x1))*sin(exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,div,add,div,mul,mul,div,x1,mul,x1,x1,x1,x1,x1,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,sin,div,div,div,mul,div,x1,x1,x1,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.6826891999412976,0.6826891999412976,False
82,0.5475872961556315,0,1,[x1*(x1**2*exp(x1*(-x1 + sin((-2*x1**2 + x1 + 1)/x1))*sin(exp(-x1)/log(x1))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,sub,sin,div,sub,add,div,mul,mul,div,x1,mul,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,sin,div,div,div,mul,div,x1,x1,x1,x1,log,x1,exp,x1,x1,x1,x1,x1,x1",0.682594610332679,0.682594610332679,False
87,0.5477989688422222,0,1,[x1*(x1*(x1**4*sin(x1/(x1**2 + x1*(x1**2 + 2*x1)*(x1**3*(x1**4 - x1) - x1) + 2*x1)) + x1) + x1) + x1],"add,div,mul,add,sub,mul,div,div,mul,mul,add,mul,add,sub,add,mul,mul,mul,mul,sin,div,x1,add,add,mul,mul,add,add,mul,x1,x1,x1,x1,x1,sub,mul,mul,mul,div,sub,mul,mul,mul,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6814290998996582,0.6814290998996582,False
93,0.5479684852072442,0,1,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + 2)/x1)) + 2*x1],"add,add,mul,mul,log,mul,mul,mul,add,div,add,div,add,x1,x1,x1,x1,x1,sin,add,exp,mul,add,div,mul,div,add,mul,add,div,mul,mul,add,mul,div,mul,add,div,mul,mul,div,mul,x1,x1,x1,x1,x1,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6804970769748835,0.6804970769748835,False
98,0.5481585920294199,0,1,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1*cos(x1) + x1)/x1)/x1)) + 2*x1],"add,add,mul,mul,log,mul,mul,mul,add,div,add,div,add,mul,cos,x1,x1,x1,x1,x1,x1,sin,add,exp,mul,add,div,mul,div,add,mul,add,div,mul,mul,add,mul,div,mul,add,div,mul,mul,div,mul,x1,x1,x1,x1,x1,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6794532887592596,0.6794532887592596,False
111,0.548163344022265,0,1,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1**2*cos(x1)/sin(x1) + x1)/x1)/x1)) + 2*x1],"add,add,mul,mul,log,mul,mul,mul,add,div,add,div,add,mul,div,div,mul,cos,x1,mul,x1,x1,sin,x1,x1,x1,x1,x1,x1,x1,sin,add,exp,mul,add,div,mul,div,add,mul,add,div,mul,mul,add,mul,div,mul,add,div,mul,mul,div,mul,x1,x1,x1,x1,x1,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6794272173087832,0.6794272173087832,False
115,0.5482122040335738,0,1,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1*cos(x1**2) + x1)/x1)/x1)) + 2*x1],"add,add,mul,mul,log,mul,mul,mul,add,div,add,div,add,mul,div,div,mul,cos,mul,div,mul,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,add,exp,mul,add,div,mul,div,add,mul,add,div,mul,mul,add,mul,div,mul,add,div,mul,mul,div,mul,x1,x1,x1,x1,x1,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.679159205762784,0.679159205762784,False
