complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5307405142510303,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.7817387479019566,0.7817387479019566,False
7,0.5407537364302575,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.7212605940498146,0.7212605940498146,False
9,0.5409781967012707,0,1,[x1*(x1**2 + x1) + x1],"add,mul,x1,add,mul,x1,x1,x1,x1",0.7199579071076785,0.7199579071076785,False
12,0.5409781967012708,0,1,[x1*(x1**2 + x1 + 1)],"mul,add,mul,x1,x1,add,x1,div,x1,x1,x1",0.7199579071076784,0.7199579071076784,False
15,0.5410480641558955,0,1,[2*x1**2*(-x1**2 + 2*x1) + x1],"add,mul,add,x1,x1,mul,x1,sub,add,x1,x1,mul,x1,x1,x1",0.7195528821662733,0.7195528821662733,False
16,0.5410684066261092,0,1,[x1*(x1*sin(2*x1**2) + x1) + x1],"add,mul,add,x1,mul,sin,mul,add,x1,x1,x1,x1,x1,x1",0.7194349969809055,0.7194349969809055,False
17,0.5455115800418977,0,1,[3*x1 + sin(x1/log(x1))],"add,add,sin,div,x1,log,x1,add,x1,x1,x1",0.6941250152811571,0.6941250152811571,False
19,0.5471478476015562,0,1,[x1*(x1 + sin(x1/log(x1))) + 2*x1],"add,add,mul,add,sin,div,x1,log,x1,x1,x1,x1,x1",0.6850203641941259,0.6850203641941259,False
21,0.552446440477744,0,1,[x1*(x1 - sin(x1 - x1/log(x1))) + 2*x1],"add,add,mul,x1,add,sin,sub,div,x1,log,x1,x1,x1,x1,x1",0.6563109826245825,0.6563109826245825,False
23,0.5530830647612959,0,1,[x1**2*(x1 - sin(x1 - x1/log(x1))) + 2*x1],"add,add,mul,mul,add,sin,sub,div,x1,log,x1,x1,x1,x1,x1,x1,x1",0.6529394399637954,0.6529394399637954,False
28,0.553083064761296,0,1,[x1**2*(x1 - sin(x1 - x1/log(x1))) + 2*x1],"add,add,x1,mul,mul,add,sin,sub,div,x1,log,div,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.6529394399637953,0.6529394399637953,False
30,0.5533185922380648,0,1,[x1**2*(x1**2 - sin(x1 - x1/log(x1))) + 2*x1],"add,add,x1,mul,mul,add,sin,sub,div,x1,log,div,mul,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.651696255619239,0.651696255619239,False
48,0.5544082382971921,0,1,[x1*(x1*(x1 + sin(1/log(x1)) + cos(exp(-x1 + x1/(-x1**3 + x1**2)))) + x1 + cos(x1))],"mul,add,add,cos,x1,mul,x1,add,cos,exp,sub,div,x1,sub,mul,x1,x1,mul,mul,x1,x1,x1,x1,add,sin,div,x1,mul,log,x1,x1,x1,x1,x1",0.6459738767192243,0.6459738767192243,False
54,0.5608774386757787,0,1,[x1*(3*x1 + sin(1/(-x1**3 + x1**2)) + cos(x1*exp(x1**3 + x1*exp(x1) + x1)))],"mul,add,add,add,cos,mul,x1,exp,add,sub,add,x1,add,mul,exp,x1,x1,mul,mul,x1,x1,x1,x1,x1,add,sin,div,x1,mul,sub,mul,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.612964834833628,0.612964834833628,False
76,0.5682697132463957,0,1,[x1*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1))))*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,mul,add,cos,sub,add,exp,div,mul,mul,exp,div,log,add,add,log,add,add,add,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,log,add,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5771862972108741,0.5771862972108741,False
81,0.5687804220047903,0,1,[x1 + (2*x1**2*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1)*sin(x1)],"add,mul,sin,x1,add,mul,mul,add,cos,sub,add,exp,div,mul,mul,exp,div,log,add,add,log,add,add,add,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,log,add,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1",0.5747879596672646,0.5747879596672646,False
83,0.5693603439119155,0,1,[x1 + (2*x1**2*(x1 + cos(x1**2 - x1 + exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1)*sin(x1)],"add,mul,sin,x1,add,mul,mul,add,cos,sub,add,exp,div,mul,mul,exp,div,log,add,add,log,add,add,add,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,log,add,div,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,add,x1,x1,x1,x1,x1",0.5720758435605021,0.5720758435605021,False
93,0.5702046427212003,0,1,[x1*(x1 + (x1 + cos(x1))*sin(x1))*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1],"add,mul,add,mul,add,cos,sub,add,mul,x1,div,x1,x1,x1,x1,x1,sin,x1,x1,mul,add,cos,sub,add,exp,div,mul,mul,exp,div,log,add,add,log,add,add,add,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,log,add,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5681486008703852,0.5681486008703852,False
99,0.570460119067795,0,1,[x1 + (x1*(x1 + cos(x1 - x1/(x1*log(x1) + x1)))*(x1 + cos(x1**2 - x1 + exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1)*sin(x1)],"add,mul,sin,x1,add,mul,mul,add,cos,sub,add,exp,div,mul,mul,exp,div,log,add,add,log,add,add,add,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,log,add,div,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,add,cos,sub,div,x1,add,mul,x1,log,x1,x1,x1,x1,x1,x1,x1",0.5669652070372765,0.5669652070372765,False
