seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_divide,error_node_overflow,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.6331466230730853,0.33571941104749586,0.33571941104749586,False,[x1*(x1 + sin(exp((x1**2 + 2*x1 + exp(x1**2 + 2*x1))*log(x1))))*(x1 + sin(exp(x1*(x1**2 + 2*x1 + exp(x1**2 + x1)))) + sin(exp(x1*(2*x1**2 + x1 + exp(x1**2 + x1))))) + x1 + sin(2*x1**4)],"add,sin,mul,mul,add,x1,x1,mul,x1,x1,x1,add,x1,mul,add,sin,exp,mul,add,add,mul,x1,x1,x1,add,exp,add,x1,add,mul,x1,x1,x1,x1,log,x1,x1,mul,add,sin,exp,mul,add,add,mul,x1,x1,x1,add,exp,add,mul,x1,x1,x1,x1,x1,add,sin,exp,mul,add,add,mul,x1,x1,x1,add,exp,add,mul,x1,x1,x1,mul,x1,x1,x1,x1,x1",59298,201541,6018,39,53581,11732,195040,6543,247,2007018,1100238,522.4227323532104
