complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5354767595343543,0,1,[3*x1],"add,add,x1,x1,x1",0.7525470208196192,0.7525470208196192,False
6,0.535848735556282,0,1,[x1 + sin(x1)],"add,sin,x1,x1",0.750299497016956,0.750299497016956,False
7,0.546379538222174,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.689281177506564,0.689281177506564,False
10,0.5467411123050319,0,1,[x1*(x1 + sin(x1)) + x1],"add,mul,add,sin,x1,x1,x1,x1",0.6872728587289025,0.6872728587289025,False
12,0.54682577675293,0,1,[x1**2 + x1 + sin(x1**2)],"add,add,sin,mul,x1,x1,x1,mul,x1,x1",0.6868034071751911,0.6868034071751911,False
13,0.5469381425312296,0,1,[x1*exp(-x1**2 + 2*x1)],"mul,exp,sub,add,x1,x1,mul,x1,x1,x1",0.6861808279332512,0.6861808279332512,False
14,0.5480962284457989,0,1,[x1*exp(sin(2*x1**2))],"mul,exp,sin,mul,add,x1,x1,x1,x1",0.6797955301250586,0.6797955301250586,False
16,0.5482632585550843,0,1,[x1*exp(sin(x1**3 + x1))],"mul,exp,sin,add,mul,mul,x1,x1,x1,x1,x1",0.678879264188991,0.678879264188991,False
18,0.5486341679154483,0,1,[x1*(x1 + sin(3*x1**3)) + x1],"add,mul,add,sin,mul,mul,x1,add,add,x1,x1,x1,x1,x1,x1,x1",0.6768487923652868,0.6768487923652868,False
20,0.5489935159984786,0,1,[x1*(x1 + sin(3*x1**4)) + x1],"add,mul,x1,add,sin,mul,add,x1,add,x1,x1,mul,mul,x1,x1,x1,x1,x1",0.6748871217983339,0.6748871217983339,False
22,0.5489971864358418,0,1,[x1*(x1 + sin(x1**2*(x1*(x1**2 + x1) + x1))) + x1],"add,mul,x1,add,x1,sin,mul,mul,x1,x1,add,mul,x1,add,mul,x1,x1,x1,x1,x1",0.6748671129159922,0.6748671129159922,False
24,0.5490546382120993,0,1,[x1**2*exp(x1*sin(x1*(2*x1**2 + x1))) + x1],"add,mul,mul,exp,mul,sin,mul,add,mul,x1,add,x1,x1,x1,x1,x1,x1,x1,x1",0.6745539960065269,0.6745539960065269,False
25,0.5490838473269692,0,1,[x1 + sin(x1**2) + sin(x1**3*(2*x1**2 + x1))],"add,add,sin,mul,x1,mul,x1,mul,add,mul,add,x1,x1,x1,x1,x1,x1,sin,mul,x1,x1",0.6743948569046928,0.6743948569046928,False
27,0.5491146875738345,0,1,[x1*exp(x1**2)*sin(x1*exp(x1**2)) + sin(x1)],"add,mul,x1,mul,exp,mul,x1,x1,sin,mul,x1,exp,mul,x1,x1,sin,x1",0.6742268697050458,0.6742268697050458,False
28,0.5491380993377198,0,1,[x1*exp(sin(x1**2*exp(x1)))*sin(x1) + sin(x1)],"add,mul,mul,exp,sin,mul,exp,x1,mul,x1,x1,sin,x1,x1,sin,x1",0.6740993721108753,0.6740993721108753,False
32,0.5491861006955081,0,1,[x1**2*exp(x1**2*sin(x1*(x1**2 + 2*x1))/sin(x1)) + x1],"add,mul,mul,exp,mul,div,sin,mul,add,add,mul,x1,x1,x1,x1,x1,sin,x1,mul,x1,x1,x1,x1,x1",0.6738380342888729,0.6738380342888729,False
33,0.5492260342774106,0,1,[x1*(x1 + exp(x1*sin(x1*exp(x1))*sin(x1**2*exp(x1))))],"mul,add,x1,exp,mul,sin,mul,exp,x1,x1,mul,sin,mul,exp,x1,mul,x1,x1,x1,x1",0.6736206939467033,0.6736206939467033,False
37,0.5492913715287098,0,1,[sin(x1) + sin(x1)/(x1 + exp(cos(x1*(x1 + exp(x1)))) - sin(1))],"add,div,sin,x1,add,sub,exp,cos,mul,x1,add,exp,x1,x1,sin,div,x1,x1,x1,sin,x1",0.6732652367022608,0.6732652367022608,False
51,0.5495979120585389,0,1,[x1*(x1 + exp(-x1 + sin(x1*(-3*x1 + (2*x1 + 1)*(x1**2 - exp(x1))) + x1)/x1)) + x1],"add,mul,add,exp,sub,div,sin,add,mul,sub,sub,mul,div,mul,sub,mul,x1,x1,exp,x1,x1,x1,add,add,div,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6715999295794681,0.6715999295794681,False
54,0.5500765778654677,0,1,[x1**2*(x1 + exp(x1**2*sin(x1*exp(x1 + exp(x1*exp(x1) + x1))))) + x1],"sub,add,add,mul,mul,add,mul,div,x1,x1,exp,mul,mul,sin,mul,div,exp,add,exp,add,mul,exp,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6690073639357764,0.6690073639357764,False
61,0.5511153058698199,0,1,[x1*(2*x1 + exp(-x1 + sin(exp(exp(x1**3*(x1**2*(x1 + 1) + x1))))))*sin(x1) + x1],"add,mul,mul,mul,div,add,add,exp,sub,sin,exp,exp,mul,mul,mul,mul,div,add,mul,mul,add,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1,x1",0.6634140260685557,0.6634140260685557,False
64,0.5515038910384993,0,1,[x1*(2*x1 + exp(sin(exp(exp(x1**3*(x1**2*(x1 + 1) + x1)))) - cos(x1)))*sin(x1) + x1],"add,mul,mul,mul,div,add,add,exp,sub,sin,exp,exp,mul,mul,mul,mul,div,add,mul,mul,add,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,sin,x1,x1,x1,x1",0.6613330048499593,0.6613330048499593,False
73,0.5515064583396015,0,1,[x1*(x1*exp(x1*(x1*sin(x1*exp(x1 + exp(x1*exp(x1) + x1))) - x1*exp(-x1))) + x1) + x1],"div,mul,div,mul,add,mul,add,mul,x1,exp,mul,sub,mul,sin,mul,div,exp,add,exp,add,mul,exp,x1,x1,x1,x1,x1,mul,x1,x1,x1,mul,exp,sub,sub,sin,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6613192765909502,0.6613192765909502,False
76,0.5516169857964355,0,1,[x1*(x1*exp(x1*(-x1*exp(-x1) + sin(x1*exp(x1 + exp(x1*exp(x1) + x1))))) + x1) + x1],"div,mul,div,mul,add,mul,add,mul,div,mul,x1,x1,x1,exp,mul,sub,sin,mul,div,exp,add,exp,add,mul,exp,x1,x1,x1,x1,x1,mul,x1,x1,mul,exp,sub,sub,sin,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6607285037705335,0.6607285037705335,False
80,0.5534384161575264,0,1,[x1*log(x1 + exp(x1 + exp(exp(-x1 + cos(x1 + (x1*(x1 + exp(x1**2*(x1**3*(x1 + exp(x1*log(x1) + 2*x1)) - x1))) + x1)/x1)))))],"mul,log,add,exp,add,exp,exp,div,mul,sub,cos,add,div,add,mul,add,exp,mul,mul,sub,sub,add,mul,mul,mul,add,exp,add,add,mul,log,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6510646495422642,0.6510646495422642,False
92,0.5541474446656119,0,1,[x1*log(x1 + exp(x1 + exp(exp(-x1 + cos(1 + (x1**2*(2*x1 + exp(x1**2*(x1**3*(x1 + exp(x1*(x1*log(x1) + x1) + 1)) - x1))) + x1)/x1)))))],"mul,log,add,exp,add,exp,exp,div,mul,sub,cos,add,div,add,mul,mul,add,add,exp,mul,mul,sub,sub,add,mul,mul,mul,add,exp,add,mul,x1,add,mul,log,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1",0.6473391158560605,0.6473391158560605,False
100,0.5542827775262869,0,1,[x1**2*(x1 + 2*exp(-x1 + sin(exp(exp(x1**3*(x1**2*(x1 + 1) + x1)))))) + x1],"add,mul,mul,mul,div,add,add,exp,sub,sin,exp,exp,mul,mul,mul,mul,div,add,mul,mul,add,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,sub,sin,exp,exp,mul,mul,mul,mul,div,add,mul,mul,add,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6466303161437812,0.6466303161437812,False
