seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.9484455878302689,0.0029546554067006563,0.0029546554067006563,False,[log(x1)/cos((x1*log(x1*log(x1*(x1*(2*x1 + (2*x1**2 + x1)/x1) - x1 - exp(log((x1*log(x1*log(x1*(x1*(2*x1 + (2*x1**2 + x1)/x1) - 2*x1*log(2*x1) - x1 - exp(log(log(x1))/x1)) + x1) + x1 - log(x1)) + x1)/x1)/x1) - log(log(2*x1 + 1))/log(2*x1)) + x1) + x1 - log(x1)) + x1)/x1)],"div,log,x1,cos,div,add,mul,log,add,sub,mul,log,add,sub,add,mul,sub,sub,sub,mul,exp,sub,add,log,add,x1,add,div,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,div,log,div,add,mul,log,add,sub,mul,log,add,sub,add,mul,sub,sub,sub,mul,exp,sub,add,log,add,x1,add,div,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,div,log,log,x1,x1,add,mul,log,add,x1,x1,x1,mul,log,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,x1,x1,x1,div,mul,log,log,add,x1,add,div,add,mul,sub,x1,x1,x1,x1,x1,x1,x1,mul,log,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,x1,x1",179255,126079,12002,25,155100,113783,36147,12331,247,2006456,1217386,560.5705056190491
