complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5351049563797384,0,1,[3*x1],"add,add,x1,x1,x1",0.7547999885352747,0.7547999885352747,False
7,0.547595436744869,0,1,[2*x1**2 + x1],"add,mul,x1,add,x1,x1,x1",0.6825497516057223,0.6825497516057223,False
9,0.5478343276362182,0,1,[x1*(x1**2 + x1) + x1],"add,mul,x1,add,x1,mul,x1,x1,x1",0.6812345924092712,0.6812345924092712,False
13,0.5479243128006848,0,1,[x1*(-x1**2 + 4*x1)],"mul,add,add,x1,sub,add,x1,x1,mul,x1,x1,x1,x1",0.6807398255896141,0.6807398255896141,False
14,0.5482341794663546,0,1,[x1*(x1 + exp(x1*sin(x1)))],"mul,add,exp,mul,sin,x1,x1,x1,x1",0.6790386968538198,0.6790386968538198,False
16,0.5482700465857571,0,1,[x1**2 + exp(x1**2)*sin(x1)],"add,mul,x1,x1,mul,sin,x1,exp,mul,x1,x1",0.6788420524085943,0.6788420524085943,False
19,0.5482782924785219,0,1,[x1*(x1 + exp(x1**2*sin(1)))],"mul,add,exp,mul,x1,mul,x1,sin,div,x1,x1,x1,x1",0.6787968512833716,0.6787968512833716,False
23,0.5493001023497868,0,1,[x1*(x1**2/sin(exp(x1**3)) + x1) + x1],"add,mul,add,mul,div,x1,sin,exp,mul,mul,x1,x1,x1,x1,x1,x1,x1",0.6732177515249061,0.6732177515249061,False
25,0.5498838445733925,0,1,[x1*(x1**2/sin(exp(x1**4)) + x1) + x1],"add,mul,add,mul,div,x1,sin,exp,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.6700501067347236,0.6700501067347236,False
27,0.5502388032556912,0,1,[x1*(x1**2/sin(exp(x1**5)) + x1) + x1],"add,mul,add,mul,div,x1,sin,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6681308726776578,0.6681308726776578,False
29,0.5519386817667754,0,1,[x1*(x1*(x1**2*sin(exp(2*x1 + 1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,sin,exp,add,add,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6590118752792462,0.6590118752792462,False
36,0.5523248010902947,0,1,[x1**2*(x1*exp(sin(x1**3*exp(2*x1**2))) + x1) + x1],"add,x1,mul,mul,add,mul,exp,sin,mul,mul,sub,add,mul,exp,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6569570549998762,0.6569570549998762,False
38,0.5529074998684146,0,1,[x1**2*(x1*exp(x1*sin(x1**3*exp(2*x1**2))) + x1) + x1],"add,x1,mul,mul,add,mul,exp,mul,sin,mul,mul,sub,add,mul,exp,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6538675843340654,0.6538675843340654,False
46,0.5529327586800339,0,1,[x1**2*(x1*exp(x1*sin(x1**3*exp(x1*(x1*(-x1**2 + 2*x1) + x1)))) + x1) + x1],"add,x1,mul,mul,add,mul,exp,mul,sin,mul,mul,sub,add,mul,exp,mul,add,mul,sub,add,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6537339737617259,0.6537339737617259,False
48,0.5529720564837507,0,1,[x1**2*(x1*exp(x1*cos(x1*(x1*exp(x1**2*(x1*(2*x1**2 - x1) + x1)) - x1))) + x1) + x1],"add,x1,mul,mul,add,mul,exp,mul,cos,mul,sub,sub,add,mul,exp,mul,mul,x1,add,mul,sub,mul,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6535261530743868,0.6535261530743868,False
50,0.5530665789153526,0,1,[x1**2*(x1*exp(x1*cos(x1**2*(x1*exp(x1**2*(x1*(2*x1**2 - x1) + x1)) - x1))) + x1) + x1],"add,x1,mul,mul,add,mul,exp,mul,cos,mul,sub,sub,add,mul,exp,mul,mul,x1,add,mul,sub,mul,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.6530265412144105,0.6530265412144105,False
61,0.5531697209196909,0,1,[x1**2*exp(x1*(x1**4*sin(x1**2*(x1*(x1**5*(x1**2 + 2*x1) + 2*x1) + x1) + x1) + x1)) + x1],"add,mul,mul,exp,mul,add,mul,mul,mul,mul,sin,add,mul,mul,add,mul,add,add,mul,mul,mul,mul,mul,add,div,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6524817820284422,0.6524817820284422,False
65,0.5533599624795488,0,1,[x1**2*exp(x1*(x1**4*sin(x1**2*(x1*(x1**7*(x1**2 + 2*x1) + 2*x1) + x1) + x1) + x1)) + x1],"add,mul,mul,exp,mul,add,mul,mul,mul,mul,sin,add,mul,mul,add,mul,add,add,mul,mul,mul,mul,mul,mul,mul,add,div,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6514781226444704,0.6514781226444704,False
70,0.5534309960817579,0,1,[x1**2*exp(x1*(x1**3*sin(x1)*sin(x1**2*(x1*(x1**8*(x1**2 + 2*x1) + 2*x1) + x1) + x1) + x1)) + x1],"add,mul,mul,exp,mul,add,mul,mul,mul,mul,sin,add,mul,mul,add,mul,add,add,mul,mul,mul,mul,mul,mul,mul,mul,add,div,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6511037448046291,0.6511037448046291,False
75,0.5534337477930505,0,1,[x1**2*exp(x1*(x1**3*sin(x1)*sin(x1**2*(x1*(x1 + (x1**9*(x1**2 + 2*x1) + x1)/x1) + x1) + x1) + x1)) + x1],"add,mul,mul,exp,mul,add,mul,mul,mul,mul,sin,add,mul,mul,add,mul,add,div,add,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,div,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1",0.6510892461927824,0.6510892461927824,False
147,0.55459833584669,0,1,[x1**4*(x1**2*(x1**10 + 1) + x1) + x1*(sin(x1**2*exp(x1**7*(x1**7 + 1)*exp(x1**6*(x1**7 + x1))) + x1) + 1)],"add,mul,add,sin,add,div,mul,mul,mul,exp,mul,mul,mul,mul,mul,mul,x1,add,div,x1,x1,mul,mul,mul,mul,mul,mul,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,div,mul,mul,mul,exp,mul,mul,mul,mul,mul,mul,x1,add,div,mul,x1,x1,x1,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,x1,x1,div,x1,x1,x1,mul,mul,mul,mul,add,x1,mul,mul,x1,x1,add,div,x1,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6449804434852636,0.6449804434852636,False
154,0.554667198818273,0,1,[x1**4*(x1**2*(x1**11*sin(x1) + 1) + x1) + x1*(sin(x1**2*exp(x1**7*(x1**7 + 1)*exp(x1**6*(x1**7 + x1))) + x1) + 1)],"add,mul,add,sin,add,div,mul,mul,mul,exp,mul,mul,mul,mul,mul,mul,x1,add,div,x1,x1,mul,mul,mul,mul,mul,mul,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,div,mul,mul,mul,exp,mul,mul,mul,mul,mul,mul,x1,add,div,mul,x1,x1,x1,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,x1,x1,div,x1,x1,x1,mul,mul,mul,mul,add,x1,mul,mul,x1,x1,add,div,x1,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,mul,mul,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6446209281249943,0.6446209281249943,False
