complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6688003313739791,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.2452374705014048,0.2452374705014048,False
7,0.7619489764955638,0,1,[x1*exp(x1)],"mul,exp,x1,x1",0.09760865447481087,0.09760865447481087,False
9,0.7680677108120244,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.09118500224221948,0.09118500224221948,False
12,0.7700524761160134,0,1,[x1*(x1*sin(x1) + x1) + x1],"add,mul,x1,add,mul,sin,x1,x1,x1,x1",0.08916960265176165,0.08916960265176165,False
17,0.770128401108161,0,1,[x1**2*(x1 + sin(2)) + x1],"add,x1,mul,mul,x1,x1,add,x1,sin,div,add,x1,x1,x1",0.08909315808985309,0.08909315808985309,False
20,0.7701833758857725,0,1,[x1*exp(x1) - (-x1 + sin(x1))/sin(x1)],"sub,mul,x1,exp,x1,div,sub,sin,x1,x1,sin,x1",0.08903783697282525,0.08903783697282525,False
22,0.7701939058740128,0,1,[x1*exp(x1**2*exp(-exp(x1)) + x1)],"mul,exp,add,div,mul,x1,x1,exp,exp,x1,x1,x1",0.08902724350758953,0.08902724350758953,False
24,0.7702267006564582,0,1,[x1*exp(x1**2/(x1 + exp(exp(x1))) + x1)],"mul,x1,exp,add,mul,div,x1,add,x1,exp,exp,x1,x1,x1",0.08899425692454206,0.08899425692454206,False
25,0.7702269235041118,0,1,[x1*(exp(x1) + cos(exp(x1/(x1**2 + 2*x1))))],"mul,x1,add,exp,x1,cos,exp,div,x1,add,add,mul,x1,x1,x1,x1",0.08899403280407786,0.08899403280407786,False
27,0.7702281904537615,0,1,[x1*(2*x1 + sin(2)/(-x1**2 + x1 + 1))],"mul,add,add,x1,div,sin,div,add,x1,x1,x1,add,sub,x1,mul,x1,x1,div,x1,x1,x1,x1",0.0889927586259808,0.0889927586259808,False
31,0.77035112124309,0,1,[x1*(x1*(x1**6*(x1**4 - x1) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,mul,sub,mul,mul,mul,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.08886918976720727,0.08886918976720727,False
35,0.7704350328363045,0,1,[x1*log(x1*sin(exp(x1)/(2*x1**2)) + x1 + exp(exp(x1)))],"mul,log,add,add,mul,x1,sin,div,exp,x1,mul,x1,add,x1,x1,exp,exp,x1,x1,x1",0.08878491455907574,0.08878491455907574,False
