seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_underflow,error_node_overflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.5642674619691305,0.5963070831543182,0.5963070831543182,False,[x1*(x1 + log(x1*(x1**9*sin(exp(x1**20*(log(x1) + 1)*exp(x1))) + sin(exp(-x1**23*exp(x1)*log(x1**2) + x1**12*exp(x1**9*exp(x1**11)) - x1))) + 2*x1)) + x1],"add,mul,add,log,add,add,mul,add,sin,exp,mul,div,sub,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,mul,mul,mul,mul,mul,x1,x1,div,mul,mul,mul,mul,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,exp,x1,x1,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,log,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,sin,exp,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,log,x1,div,x1,x1,x1,div,mul,mul,mul,mul,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",51403,23456,5213,85,45292,3293,20248,11324,246,2000027,1205719,654.9711718559265
