seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_exp,error_log,error_true_divide,error_multiply,error_node_underflow,error_node_invalid,error_node_divide,error_node_overflow,n_epochs,n_samples,n_cached,t
0,0.8692806836128646,0.022613067418789937,0.022613067418789937,False,[x1*(x1*(x1**20*(x1*sin(x1) + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],"add,mul,add,div,mul,mul,mul,add,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,mul,mul,mul,mul,add,sin,exp,add,mul,add,add,div,x1,x1,x1,x1,x1,x1,mul,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,mul,x1,mul,exp,x1,add,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1",22099,74607,8774,3392,9152,65686,17695,16339,247,2006977,1104150,594.7400741577148
