seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.9999999999999998,7.848022204279296e-32,7.848022204279296e-32,True,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,sub,x1,x1,x1,add,mul,x1,x1,x1,x1,x1",462,166,35,392,111,105,55,1,8112,3536,6.053366184234619
