complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6731116962297636,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.23584381371772534,0.23584381371772534,False
7,0.8358833166264508,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.03854909164786332,0.03854909164786332,False
9,0.8514986424940357,0,1,[x1*(x1**2 + x1) + x1],"add,mul,x1,add,mul,x1,x1,x1,x1",0.030415357646673403,0.030415357646673403,False
16,0.8522386824264632,0,1,[x1*(x1**2*sin(2*x1) + x1) + x1],"add,mul,add,mul,mul,sin,add,x1,x1,x1,x1,x1,x1,x1",0.03006069552877083,0.03006069552877083,False
18,0.8532568465359991,0,1,[x1*(x1*sin(x1*(x1**2 + x1)) + x1) + x1],"add,mul,add,mul,sin,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.029577136926372583,0.029577136926372583,False
20,0.853841765446096,0,1,[x1*(x1*sin(x1*(x1**3 + x1)) + x1) + x1],"add,mul,add,mul,sin,mul,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02930163055279855,0.02930163055279855,False
24,0.8540779575856359,0,1,[x1*(x1*sin(x1*(x1*(x1**2 + x1) - x1) + x1) + x1) + x1],"add,mul,add,mul,sin,add,mul,sub,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02919085208276228,0.02919085208276228,False
26,0.8544774806154494,0,1,[x1*(x1*(x1*(-x1 + sin(x1*(x1**3 + x1))) + x1) + x1) + x1],"add,mul,x1,add,mul,add,mul,sub,sin,mul,x1,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.029004084833288365,0.029004084833288365,False
28,0.8544886579830013,0,1,[x1*(x1*(x1*(-x1 + sin(x1*(x1**4 + x1))) + x1) + x1) + x1],"add,mul,x1,add,mul,add,mul,sub,sin,mul,x1,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02899887081358679,0.02899887081358679,False
30,0.8545513602023619,0,1,[x1*(x1*sin(x1**2*(3*x1**2 - 2*x1) + x1) + x1) + x1],"add,mul,add,mul,sin,add,mul,mul,sub,mul,x1,x1,sub,x1,sub,mul,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02896963269190106,0.02896963269190106,False
36,0.8551600785070628,0,1,[x1*(x1*(x1**2*log(x1)*cos(x1*exp(x1*exp(x1))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,cos,mul,exp,mul,exp,x1,x1,x1,x1,x1,log,x1,x1,x1,x1,x1,x1",0.028686774830229755,0.028686774830229755,False
41,0.8554219175215669,0,1,[x1*(x1*(x1**3*log(x1)*sin(x1/(-x1**2 + x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,mul,log,x1,x1,x1,x1,sin,mul,mul,x1,x1,div,x1,mul,mul,sub,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02856565415620115,0.02856565415620115,False
44,0.8555923185797931,0,1,[x1*(x1*(x1**2*log(x1)*sin(x1/(-x1**2 + x1)) + x1) + x1) + x1],"add,mul,add,mul,add,div,mul,mul,mul,mul,log,x1,x1,x1,x1,sin,mul,mul,x1,x1,div,x1,mul,mul,sub,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.028487007929913356,0.028487007929913356,False
54,0.8563653316126896,0,1,[x1*(x1*(x1**5*log(x1)*sin(2*x1**2*exp(2*x1)) + x1) + x1) + x1],"add,x1,sub,add,mul,add,mul,add,mul,mul,mul,mul,mul,mul,sub,add,sin,mul,mul,mul,exp,x1,exp,x1,add,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02813198631063912,0.02813198631063912,False
55,0.857806144514532,0,1,[x1*(x1*(x1**5*(x1*(x1 + sin(x1**2)) + 2*x1)*log(x1)*sin(x1*exp(exp(x1))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,mul,mul,mul,mul,sin,mul,exp,exp,x1,x1,x1,x1,x1,x1,x1,add,add,mul,add,sin,mul,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,x1,x1,x1",0.0274778883373626,0.0274778883373626,False
59,0.8581627374627077,0,1,[x1*(x1*(x1**5*(x1*(x1 + sin(x1**4)) + 2*x1)*log(x1)*sin(x1*exp(exp(x1))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,mul,mul,mul,mul,sin,mul,exp,exp,x1,x1,x1,x1,x1,x1,x1,add,add,mul,add,sin,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,x1,x1,x1",0.027317526660894022,0.027317526660894022,False
65,0.8594537583755528,0,1,[x1*(x1*(x1 - x1*exp(-exp(x1**3*(log(2*x1) - cos(exp(x1*(2*x1**2 + log(x1)))))*exp(x1) + x1))) + x1) + x1],"add,mul,add,mul,sub,x1,div,x1,exp,exp,add,mul,mul,mul,mul,x1,x1,sub,log,add,x1,x1,cos,exp,mul,add,add,mul,x1,x1,mul,x1,x1,log,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1",0.026741972810709523,0.026741972810709523,False
72,0.871753278363254,0,1,[x1*(x1**8*(x1**2 - x1)*(x1**7*exp(exp(x1))*sin(exp(exp(x1**2))) - x1) + x1**2 + x1) + x1],"add,mul,add,add,mul,mul,mul,mul,mul,mul,mul,mul,mul,sub,mul,mul,mul,mul,mul,mul,mul,mul,exp,exp,x1,x1,x1,x1,x1,x1,x1,sin,exp,exp,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,sub,mul,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.021642397313376804,0.021642397313376804,False
88,0.8760096264840812,0,1,[x1*(x1**12*(x1**2 - x1)*(x1**3 + x1)*(x1**7*exp(exp(x1))*sin(exp(exp(x1**2))) - x1) + x1**2 + x1) + x1],"add,mul,add,add,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,sub,mul,mul,mul,mul,mul,mul,mul,mul,exp,exp,x1,x1,x1,x1,x1,x1,x1,sin,exp,exp,mul,x1,x1,x1,x1,x1,x1,mul,mul,add,mul,mul,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,sub,mul,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.020033562223357667,0.020033562223357667,False
123,0.877339263366442,0,1,[x1*(x1*(x1**6*(x1**8*(2*x1**2 + 3*x1)*cos(x1)*cos(exp(exp(x1)))/(x1**2 + x1) + x1)*(cos(exp(exp(x1))) - 1/2) + x1) + x1) + x1],"add,sub,add,sub,add,mul,add,mul,add,mul,mul,mul,mul,mul,mul,mul,sub,cos,exp,exp,x1,div,mul,x1,mul,x1,x1,mul,mul,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,mul,mul,mul,mul,mul,mul,mul,cos,exp,exp,x1,div,mul,x1,mul,x1,add,add,sub,add,mul,add,mul,add,x1,x1,x1,x1,cos,sub,x1,x1,x1,x1,x1,x1,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.019546815135753327,0.019546815135753327,False
172,0.8793206735445823,0,1,[x1*(x1*(x1**5*(-x1**2 + x1)*(x1**15*(x1 + exp(x1**2))*(exp(x1) + cos(x1))*exp(x1) + x1)*sin(x1**(-9))*sin(2*x1**12*exp(x1)) + x1) + x1) + x1],"add,mul,add,mul,add,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,sub,x1,mul,x1,x1,x1,add,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,exp,x1,cos,x1,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,mul,x1,add,exp,mul,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,sin,mul,mul,mul,div,mul,x1,x1,mul,x1,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,sin,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1",0.018835241258110594,0.018835241258110594,False
