complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5450990359644541,0,1,[x1**2 + x1],"add,x1,mul,x1,x1",0.6964386844541821,0.6964386844541821,False
6,0.5458768151670703,0,1,[x1 + sin(x1)],"add,x1,sin,x1",0.692082793213198,0.692082793213198,False
7,0.5574295487047296,0,1,[x1*exp(x1)],"mul,exp,x1,x1",0.6303544976662919,0.6303544976662919,False
10,0.5582079734250772,0,1,[2*x1*sin(x1) + x1],"add,mul,sin,x1,add,x1,x1,x1",0.6263883555999125,0.6263883555999125,False
13,0.5583444789787723,0,1,[x1*(-x1**2 + x1 + exp(x1))],"mul,add,sub,exp,x1,mul,x1,x1,x1,x1",0.6256952750533212,0.6256952750533212,False
16,0.5583736852025942,0,1,[x1*(x1**2 + exp(x1*cos(x1)))],"mul,x1,add,exp,mul,x1,cos,x1,mul,x1,x1",0.6255470799152526,0.6255470799152526,False
18,0.5583951498426634,0,1,[x1*(x1 + sin(1)) + sin(x1**2)],"add,mul,add,x1,sin,div,x1,x1,x1,sin,mul,x1,x1",0.6254381873760207,0.6254381873760207,False
26,0.5596934990741147,0,1,[x1*(x1 + exp(-x1 + sin(1/log(x1)))) + x1],"add,x1,mul,add,exp,sub,sin,div,div,x1,x1,log,x1,x1,x1,x1",0.61888459171638,0.61888459171638,False
41,0.5596957809905959,0,1,[x1*(x1 + (x1 + exp(-x1 + sin(1/log(x1))))*exp(-x1)) + x1],"add,x1,mul,add,exp,sub,log,add,exp,sub,sin,div,exp,sub,x1,x1,log,x1,x1,x1,x1,x1,x1",0.6188731305116741,0.6188731305116741,False
42,0.5624228879367408,0,1,[x1*(x1 + exp(x1*sin(exp(exp(exp(x1)))*log(x1)/x1**2) - x1)) + x1],"add,mul,add,exp,sub,mul,x1,sin,mul,div,div,exp,exp,exp,x1,x1,x1,log,x1,x1,x1,x1,x1",0.6053174908617283,0.6053174908617283,False
44,0.5633940950954716,0,1,[x1*(x1*exp(-x1 + sin((x1 + exp(exp(exp(x1)))/x1**2)*log(x1))) + x1) + x1],"add,mul,add,mul,exp,sub,sin,mul,add,div,div,exp,exp,exp,x1,x1,x1,x1,log,x1,x1,x1,x1,x1,x1",0.6005575462146403,0.6005575462146403,False
47,0.5649854552496614,0,1,[x1*(x1 + exp(x1*sin((x1 + exp(exp(exp(x1)))/x1**2)*log(x1)) - cos(x1))) + x1],"add,mul,add,exp,sub,mul,x1,sin,mul,add,div,div,exp,exp,exp,x1,x1,x1,x1,log,x1,cos,x1,x1,x1,x1",0.5928338870092369,0.5928338870092369,False
