seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.657057370594878,0.2724183536149041,0.2724183536149041,False,[x1**2 - x1*sin(x1*(x1**3*exp(-x1)*exp(-x1**2*exp(x1))/(2*x1**4 - 2*x1) - x1)) + x1],"add,sub,x1,mul,sin,mul,sub,div,mul,div,sub,add,div,x1,div,sub,sub,mul,mul,div,mul,div,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,add,sub,exp,mul,x1,mul,exp,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1",114605,42729,10816,6,106033,30171,19384,12568,247,2006079,996610,539.875958442688
