seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_exp,error_log,error_true_divide,error_multiply,error_node_overflow,error_node_invalid,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.7555306360504445,0.10469952868584487,0.10469952868584487,False,[x1**2*(x1 + exp(x1**2*(-x1 + sin(x1**3*(x1**2 + 2*x1)))*(x1**9*(x1**2 + x1)*sin(x1) - x1))) + x1],"add,mul,mul,div,mul,add,exp,mul,mul,sub,sin,mul,mul,mul,add,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,sub,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,x1,mul,x1,x1,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",34710,119243,7596,3,25410,108870,17969,9303,247,2006620,1030477,517.4239799976349
