seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_underflow,error_node_overflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.6164882208999881,0.3869972229210628,0.3869972229210628,False,[x1*log(x1**2*(x1 + (x1**3*log(x1**2*(x1*(x1*exp(x1*sin(x1**2*(x1 + (x1*exp(exp(x1**2)) + x1)*exp(x1))) + x1) + x1) + x1)*exp(sin(x1)) + exp(exp(x1))) + x1)*exp(x1))*(x1**2*sin(x1**2*(x1 + (x1*exp(exp(x1**2)) + x1)*exp(x1))) + x1) + exp(exp(x1)))],"mul,log,add,exp,exp,x1,mul,mul,mul,add,mul,add,mul,mul,mul,x1,x1,x1,log,add,exp,exp,x1,mul,mul,add,mul,add,mul,exp,add,div,div,mul,mul,mul,sin,mul,mul,add,mul,add,mul,exp,exp,mul,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,add,sin,x1,log,x1,x1,exp,x1,x1,x1,add,div,div,mul,mul,mul,mul,sin,mul,mul,add,mul,add,mul,exp,exp,mul,add,sub,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",117062,103716,8623,5,106416,13529,90197,19264,247,2006778,1084073,535.729542016983
