complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5754771893832993,0,1,[x1**2 + x1],"add,x1,mul,x1,x1",0.5441840820307707,0.5441840820307707,False
7,0.6102647464305665,0,1,[2*x1**2 + x1],"add,x1,mul,add,x1,x1,x1",0.40785220865395977,0.40785220865395977,False
9,0.6118183549926436,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,x1,mul,x1,x1,x1,x1",0.4025547803387238,0.4025547803387238,False
11,0.6118183549926437,0,1,[x1**3 + x1**2 + x1],"add,add,mul,x1,x1,mul,x1,mul,x1,x1,x1",0.4025547803387237,0.4025547803387237,False
14,0.6130378371077682,0,1,[x1*(x1*exp(x1) + cos(x1))],"mul,x1,add,mul,x1,exp,x1,cos,x1",0.39843955198188685,0.39843955198188685,False
16,0.6130577447213698,0,1,[x1**2 + exp(x1**2)*sin(x1)],"add,mul,exp,mul,x1,x1,sin,x1,mul,x1,x1",0.3983726831812588,0.3983726831812588,False
19,0.6130669248357696,0,1,[x1**2*exp(x1)*sin(1) + x1],"add,x1,mul,mul,mul,x1,sin,div,x1,x1,x1,exp,x1",0.3983418509332058,0.3983418509332058,False
20,0.613112733945552,0,1,[x1*exp(sin(x1**2 + log(x1))) + x1],"add,x1,mul,x1,exp,sin,add,mul,x1,x1,log,x1",0.39818802850557317,0.39818802850557317,False
25,0.6131735277142524,0,1,[x1*(x1 + exp(sin(x1**2)*sin(x1**3 + x1)))],"mul,add,exp,mul,sin,mul,x1,x1,sin,add,mul,mul,x1,x1,x1,x1,x1,x1",0.39798397043420625,0.39798397043420625,False
28,0.6132456080838855,0,1,[2*x1 + sin(x1*(x1**2*(x1**5 + x1) + x1) - x1)],"add,add,sin,sub,mul,add,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.39774214834935323,0.39774214834935323,False
35,0.6132688484256591,0,1,[x1*(x1*sin(x1*(x1**5 + x1)) + x1) + 2*x1 - sin(x1)],"add,sub,add,mul,add,add,mul,sin,mul,add,mul,mul,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,sub,x1,x1,x1,x1,sin,x1,x1",0.39766420722171086,0.39766420722171086,False
36,0.6133069938580902,0,1,[x1*(x1*(-x1 + exp(x1**2*sin(2*x1**2))) + x1*sin(2*x1)) + sin(x1)],"add,sin,x1,mul,add,mul,sub,exp,mul,mul,sin,mul,add,x1,x1,x1,x1,x1,x1,x1,mul,sin,add,x1,x1,x1,x1",0.39753630825276964,0.39753630825276964,False
39,0.613360406047052,0,1,[x1*(x1*log(exp(x1) + cos(x1)) + x1 + sin(2*x1**4 - log(x1)))],"mul,add,sub,x1,sin,sub,log,x1,mul,x1,mul,mul,add,x1,x1,x1,x1,mul,log,add,exp,x1,cos,x1,x1,x1",0.39735728220899885,0.39735728220899885,False
42,0.6134106977654996,0,1,[x1*(3*x1 + exp(x1*(-x1 - sin(x1)) - cos(x1) + cos(exp(2*x1**2))))],"mul,add,add,add,exp,sub,add,mul,sub,sub,x1,add,sin,x1,x1,x1,x1,cos,exp,mul,x1,add,x1,x1,cos,x1,x1,x1,x1,x1",0.39718878064842295,0.39718878064842295,False
43,0.6136419985370315,0,1,[x1*(3*x1 + exp(-2*x1**2 + cos(exp(4*x1**3)) - 1))],"mul,add,add,add,exp,sub,add,mul,sub,sub,x1,add,x1,x1,x1,x1,cos,exp,mul,mul,x1,add,x1,x1,add,x1,x1,div,x1,x1,x1,x1,x1,x1",0.3964146266378152,0.3964146266378152,False
46,0.6137623430390413,0,1,[x1*(3*x1 + exp(x1*(-x1 - cos(x1)) + cos(exp(4*x1**3)) - 1))],"mul,add,add,add,exp,sub,add,mul,sub,sub,x1,add,cos,x1,x1,x1,x1,cos,exp,mul,mul,x1,add,x1,x1,add,x1,x1,div,x1,x1,x1,x1,x1,x1",0.39601236783753113,0.39601236783753113,False
51,0.6141786258714,0,1,[x1*(2*x1**2 + x1/(x1*exp(x1)*exp(x1*sin(exp(E)/(x1**2 - x1))) + x1)) + x1],"add,mul,add,mul,add,x1,x1,x1,div,x1,add,mul,mul,exp,mul,x1,sin,div,exp,exp,div,x1,x1,sub,mul,x1,x1,x1,x1,exp,x1,x1,x1,x1",0.3946237053421303,0.3946237053421303,False
