r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
7.283500432968139648e-01,7.283500432968139648e-01,1.812187284231185913e-01,7.282990217208862305e-01,2.334545516967773438e+01,3.358333206176757812e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,1.368462592363357544e-01,3.906250000000000000e-03,5.636363625526428223e-01,0.000000000000000000e+00,7.282848358154296875e-01,2.045212507247924805e+00
7.283500432968139648e-01,6.375870704650878906e-01,1.666027307510375977e-01,6.238185763359069824e-01,2.306727218627929688e+01,2.845454597473144531e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.375179141759872437e-01,1.953125000000000000e-02,5.963636636734008789e-01,0.000000000000000000e+00,6.118980646133422852e-01,3.787659168243408203e+00
7.356554865837097168e-01,7.356554865837097168e-01,1.800454854965209961e-01,7.196145057678222656e-01,2.287272644042968750e+01,1.927272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.383469700813293457e-01,3.125000000000000000e-02,5.763636231422424316e-01,0.000000000000000000e+00,7.097194194793701172e-01,5.527162551879882812e+00
8.279976844787597656e-01,8.279976844787597656e-01,1.923838853836059570e-01,8.279892802238464355e-01,2.922363662719726562e+01,9.018181610107421875e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.992711275815963745e-01,1.289062500000000000e-01,5.545454621315002441e-01,0.000000000000000000e+00,8.279836177825927734e-01,7.635089397430419922e+00
8.279976844787597656e-01,7.132010459899902344e-01,1.615737080574035645e-01,7.027941346168518066e-01,2.269818115234375000e+01,3.027272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.370401382446289062e-01,6.640625000000000000e-02,6.163636445999145508e-01,0.000000000000000000e+00,6.949445605278015137e-01,9.298508644104003906e+00
8.279976844787597656e-01,7.786253690719604492e-01,1.803801655769348145e-01,7.762831449508666992e-01,2.658181762695312500e+01,7.972727203369140625e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.714752316474914551e-01,8.984375000000000000e-02,5.909090638160705566e-01,0.000000000000000000e+00,7.741169929504394531e-01,1.101542377471923828e+01
8.279976844787597656e-01,6.360840797424316406e-01,1.639124453067779541e-01,5.949946641921997070e-01,2.199272727966308594e+01,1.308333301544189453e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,1.276167631149291992e-01,1.171875000000000000e-02,5.709090828895568848e-01,0.000000000000000000e+00,5.744009613990783691e-01,1.247527313232421875e+01
8.279976844787597656e-01,8.120123744010925293e-01,1.697952002286911011e-01,7.576768994331359863e-01,2.319636344909667969e+01,2.636363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.390310525894165039e-01,7.031250000000000000e-02,5.981818437576293945e-01,0.000000000000000000e+00,7.246620059013366699e-01,1.415620708465576172e+01
8.279976844787597656e-01,6.532439589500427246e-01,1.558298915624618530e-01,6.453903317451477051e-01,2.664727210998535156e+01,5.190909194946289062e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.703410148620605469e-01,5.078125000000000000e-02,6.254545450210571289e-01,0.000000000000000000e+00,6.436903476715087891e-01,1.617763710021972656e+01
8.279976844787597656e-01,7.472607493400573730e-01,1.573417037725448608e-01,6.700090169906616211e-01,2.444545364379882812e+01,3.545454406738281250e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.439879238605499268e-01,1.165579706430435181e-01,6.036363840103149414e-01,0.000000000000000000e+00,6.451618075370788574e-01,1.783279609680175781e+01
9.546727538108825684e-01,9.546727538108825684e-01,2.022732198238372803e-01,9.538913369178771973e-01,2.451818275451660156e+01,3.227272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.398342102766036987e-01,3.906250000000000000e-03,5.563636422157287598e-01,0.000000000000000000e+00,9.513649344444274902e-01,1.950041389465332031e+01
9.546727538108825684e-01,7.294675707817077637e-01,1.673945486545562744e-01,7.176956534385681152e-01,2.644000053405761719e+01,5.479487228393554688e+01,-1.000000000000000000e+00,5.500000000000000000e+02,3.900000000000000000e+01,5.500000000000000000e+02,3.900000000000000000e+01,1.623016595840454102e-01,7.031250000000000000e-02,5.963636636734008789e-01,0.000000000000000000e+00,7.173276543617248535e-01,2.136767768859863281e+01
9.546727538108825684e-01,7.184501290321350098e-01,1.631287336349487305e-01,7.118413448333740234e-01,2.422909164428710938e+01,3.000000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.370016783475875854e-01,5.468750000000000000e-02,6.181818246841430664e-01,0.000000000000000000e+00,7.063665986061096191e-01,2.306037902832031250e+01
9.546727538108825684e-01,8.419779539108276367e-01,1.777392029762268066e-01,8.418306112289428711e-01,2.676727294921875000e+01,4.627272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.632974892854690552e-01,6.250000000000000000e-02,6.018182039260864258e-01,0.000000000000000000e+00,8.416536450386047363e-01,2.487612724304199219e+01
9.546727538108825684e-01,6.332671642303466797e-01,1.525634378194808960e-01,6.325207948684692383e-01,2.661818122863769531e+01,4.463636398315429688e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.546626091003417969e-01,5.078125000000000000e-02,6.200000047683715820e-01,0.000000000000000000e+00,6.319866776466369629e-01,2.657607078552246094e+01
9.546727538108825684e-01,6.919682025909423828e-01,1.466957628726959229e-01,6.898225545883178711e-01,2.530363655090332031e+01,2.518181800842285156e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.403879821300506592e-01,3.906250000000000000e-02,6.563636660575866699e-01,0.000000000000000000e+00,6.891392469406127930e-01,2.818050765991210938e+01
