r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
7.088585495948791504e-01,7.088585495948791504e-01,1.771913766860961914e-01,6.906710863113403320e-01,2.263818168640136719e+01,2.790909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.356228739023208618e-01,5.859375000000000000e-02,5.763636231422424316e-01,0.000000000000000000e+00,6.881580352783203125e-01,1.760009527206420898e+00
7.145354747772216797e-01,7.145354747772216797e-01,1.713574528694152832e-01,7.133595943450927734e-01,2.393454551696777344e+01,3.509090805053710938e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.482377499341964722e-01,1.562500000000000000e-02,6.145454645156860352e-01,0.000000000000000000e+00,7.131133675575256348e-01,3.497662782669067383e+00
8.720493912696838379e-01,8.720493912696838379e-01,1.915704905986785889e-01,8.673436045646667480e-01,2.294545364379882812e+01,2.766666603088378906e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.500000000000000000e+01,5.500000000000000000e+02,1.500000000000000000e+01,1.385034471750259399e-01,7.421875000000000000e-02,5.745454430580139160e-01,0.000000000000000000e+00,8.659125566482543945e-01,5.105329513549804688e+00
9.341037869453430176e-01,9.341037869453430176e-01,1.922182142734527588e-01,9.303925633430480957e-01,2.491454505920410156e+01,4.218181991577148438e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.593170762062072754e-01,3.125000000000000000e-02,5.836363434791564941e-01,0.000000000000000000e+00,9.271429777145385742e-01,6.869592666625976562e+00
9.341037869453430176e-01,7.640942931175231934e-01,1.784899085760116577e-01,7.442670464515686035e-01,2.626000022888183594e+01,6.527272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.696662455797195435e-01,7.812500000000000000e-02,5.727272629737854004e-01,0.000000000000000000e+00,7.363151311874389648e-01,8.762781143188476562e+00
9.341037869453430176e-01,7.630568742752075195e-01,1.690701246261596680e-01,6.932224035263061523e-01,2.583090972900390625e+01,4.421428680419921875e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.400000000000000000e+01,5.500000000000000000e+02,1.400000000000000000e+01,1.636459231376647949e-01,3.515625000000000000e-02,5.818181633949279785e-01,0.000000000000000000e+00,6.734322905540466309e-01,1.066684818267822266e+01
9.341037869453430176e-01,7.096276879310607910e-01,1.729865372180938721e-01,7.082325220108032227e-01,2.565636444091796875e+01,5.545454406738281250e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.618821471929550171e-01,9.375000000000000000e-02,5.545454621315002441e-01,0.000000000000000000e+00,7.049218416213989258e-01,1.242485237121582031e+01
9.341037869453430176e-01,6.450843811035156250e-01,1.784429997205734253e-01,6.430558562278747559e-01,2.372727203369140625e+01,3.309090805053710938e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.418407559394836426e-01,3.515625000000000000e-02,5.690909028053283691e-01,0.000000000000000000e+00,6.423286199569702148e-01,1.423127269744873047e+01
9.341037869453430176e-01,6.828403472900390625e-01,1.794234365224838257e-01,6.776045560836791992e-01,2.231818199157714844e+01,2.390909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.294368952512741089e-01,3.906250000000000000e-02,5.763636231422424316e-01,0.000000000000000000e+00,6.764345169067382812e-01,1.578487491607666016e+01
9.341037869453430176e-01,7.589432001113891602e-01,1.703765094280242920e-01,7.336489558219909668e-01,2.596363639831542969e+01,5.933333206176757812e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,1.672222465276718140e-01,1.015625000000000000e-01,5.927272439002990723e-01,0.000000000000000000e+00,7.308893203735351562e-01,1.766202545166015625e+01
