r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
7.230958342552185059e-01,7.230958342552185059e-01,1.669537723064422607e-01,6.992247104644775391e-01,2.268909072875976562e+01,2.490909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.317232549190521240e-01,3.906250000000000000e-03,6.018182039260864258e-01,0.000000000000000000e+00,6.907013654708862305e-01,1.755054950714111328e+00
7.230958342552185059e-01,6.835141777992248535e-01,1.603944003582000732e-01,6.767851710319519043e-01,2.167454528808593750e+01,1.422222232818603516e+01,-1.000000000000000000e+00,5.500000000000000000e+02,2.700000000000000000e+01,5.490000000000000000e+02,2.600000000000000000e+01,1.278499066829681396e-01,1.953125000000000000e-02,6.163636445999145508e-01,0.000000000000000000e+00,6.764290928840637207e-01,3.152753591537475586e+00
7.650225758552551270e-01,7.650225758552551270e-01,1.701935082674026489e-01,7.287029623985290527e-01,2.519636344909667969e+01,4.927272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.648556590080261230e-01,1.093750000000000000e-01,5.981818437576293945e-01,0.000000000000000000e+00,7.195978760719299316e-01,5.007671356201171875e+00
8.479349613189697266e-01,8.479349613189697266e-01,1.818948090076446533e-01,8.469387888908386230e-01,2.341454505920410156e+01,3.114285659790039062e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.400000000000000000e+01,5.500000000000000000e+02,1.400000000000000000e+01,1.402746886014938354e-01,2.343750000000000000e-02,6.127272844314575195e-01,0.000000000000000000e+00,8.464194536209106445e-01,6.606249809265136719e+00
8.479349613189697266e-01,6.622385978698730469e-01,1.574303209781646729e-01,6.517289876937866211e-01,2.594000053405761719e+01,6.381818008422851562e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.681031882762908936e-01,1.367187500000000000e-01,6.163636445999145508e-01,0.000000000000000000e+00,6.490815281867980957e-01,8.732576370239257812e+00
8.479349613189697266e-01,7.341739535331726074e-01,1.747828423976898193e-01,7.134130001068115234e-01,2.371272659301757812e+01,2.290909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.449676156044006348e-01,3.906250000000000000e-02,5.690909028053283691e-01,0.000000000000000000e+00,6.764952540397644043e-01,1.044515895843505859e+01
8.479349613189697266e-01,6.843387484550476074e-01,1.629769057035446167e-01,6.565890908241271973e-01,2.282909011840820312e+01,1.790909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.470000000000000000e+02,8.000000000000000000e+00,1.343425363302230835e-01,2.734375000000000000e-02,5.909090638160705566e-01,0.000000000000000000e+00,5.991226434707641602e-01,1.196048831939697266e+01
8.479349613189697266e-01,7.238372564315795898e-01,1.766368299722671509e-01,6.985012888908386230e-01,2.186363601684570312e+01,1.372727298736572266e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.283169239759445190e-01,3.906250000000000000e-03,5.763636231422424316e-01,0.000000000000000000e+00,6.906520724296569824e-01,1.338875102996826172e+01
8.479349613189697266e-01,7.318661808967590332e-01,1.777873784303665161e-01,7.189447283744812012e-01,2.307090950012207031e+01,4.136363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.398937404155731201e-01,3.125000000000000000e-02,5.709090828895568848e-01,0.000000000000000000e+00,7.090615034103393555e-01,1.506089305877685547e+01
8.479349613189697266e-01,6.975361108779907227e-01,1.875655055046081543e-01,6.830975413322448730e-01,2.261272811889648438e+01,2.390909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.480000000000000000e+02,1.100000000000000000e+01,1.305637806653976440e-01,1.171875000000000000e-02,5.545454621315002441e-01,0.000000000000000000e+00,6.771351695060729980e-01,1.655350875854492188e+01
