complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.44727761484492146,0,1,[0],"mul,x1,sub,x1,x1",1.5270729380733976,1.5270729380733976,False
6,0.4600361995177435,0,1,[2],"div,add,x1,x1,x1",1.3776702396385367,1.3776702396385367,False
7,0.4954316472843619,0,1,[log(x1**2)],"log,mul,x1,x1",1.0372239223214155,1.0372239223214155,False
8,0.5768710226634864,0,1,[x1/2],"mul,div,x1,add,x1,x1,x1",0.5380072009982192,0.5380072009982192,False
10,0.6764290672143696,0,1,[x1*sin(exp(x1))],"mul,sin,exp,x1,x1",0.22882026198743086,0.22882026198743086,False
13,0.6942819341421143,0,1,[2*x1/(x1*cos(x1) + x1)],"div,add,x1,x1,add,mul,x1,cos,x1,x1",0.19389672662081295,0.19389672662081295,False
16,0.8011536830171151,0,1,[exp(log(x1)*cos(x1**2))],"exp,mul,log,x1,cos,mul,x1,x1",0.061603223182665416,0.061603223182665416,False
20,0.8632646732371603,0,1,[log(x1 + exp(x1*cos(2*x1**2)))],"log,add,exp,mul,cos,mul,add,x1,x1,x1,x1,x1",0.025088432492493255,0.025088432492493255,False
22,0.863474030053493,0,1,[log(2*x1 + exp(x1*cos(2*x1**2)))],"log,add,add,exp,mul,cos,mul,add,x1,x1,x1,x1,x1,x1",0.024999537888400866,0.024999537888400866,False
29,0.9108308204330549,0,1,[log(x1 + exp(x1*cos(x1/log(log(2*x1)))))],"log,add,exp,mul,cos,div,x1,log,log,add,x1,x1,x1,x1",0.009584161121010659,0.009584161121010659,False
42,0.9154721981440158,0,1,[exp(1 + exp(-sin(x1*exp(-E)))*log(log(x1)))],"exp,add,div,log,log,x1,exp,sin,div,x1,exp,exp,div,x1,x1,div,x1,x1",0.00852528352058408,0.00852528352058408,False
46,0.9168607718111115,0,1,[log(x1 + exp(x1*cos(2*x1 + exp(x1 + exp(exp(x1/(x1**2 + x1)))) + 1)))],"log,add,x1,exp,mul,cos,add,add,add,exp,add,exp,exp,div,x1,add,mul,x1,x1,x1,x1,div,x1,x1,x1,x1,x1",0.008222524828999878,0.008222524828999878,False
47,0.9234279955977347,0,1,[log(x1 + exp(x1*cos(x1*log(x1)**2)))],"log,mul,add,exp,mul,add,sub,cos,mul,x1,mul,mul,x1,div,log,x1,x1,mul,div,log,x1,x1,x1,x1,x1,x1,x1,div,x1,x1",0.00687596975021268,0.00687596975021268,False
48,0.928723589617063,0,1,[log(x1 + exp(x1*cos(x1 + x1/log(x1 + x1/log(x1)) + 2))/log(x1))],"log,add,div,exp,mul,cos,add,div,add,x1,x1,x1,add,div,x1,log,add,div,x1,log,x1,x1,x1,x1,log,x1,x1",0.005890045989559259,0.005890045989559259,False
72,0.9294026944765866,0,1,[log(x1 + exp(x1*sin(log(x1**2 + x1*(x1*(x1 + exp(3*x1)*log(x1*(x1 + 1)) + log(x1**2 - x1)) + x1))))/(2*x1))],"log,add,x1,div,exp,mul,x1,sin,log,add,mul,x1,x1,mul,add,mul,add,exp,add,add,add,log,log,mul,add,div,x1,x1,x1,x1,x1,x1,x1,add,log,sub,mul,x1,x1,x1,x1,x1,x1,x1,add,x1,x1",0.005769901470099209,0.005769901470099209,False
73,0.9299600454274589,0,1,[log(x1 + exp(x1*sin(log(x1*(x1*(x1 + exp(3*x1)*log(x1**2) + log(log(x1**3))) + x1) + x1)))/(2*x1))],"log,add,x1,div,exp,mul,x1,sin,log,add,x1,mul,add,mul,add,exp,add,add,add,log,log,mul,x1,x1,x1,x1,x1,add,log,log,mul,mul,sub,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1",0.005672351452342186,0.005672351452342186,False
80,0.933117978272754,0,1,[exp(x1/(x1 + 2*sin(x1*exp(-E))) + exp(-sin(x1*exp(-E)))*log(log(x1)))],"exp,add,div,log,log,x1,exp,sin,div,x1,exp,exp,div,x1,x1,div,x1,add,sin,div,x1,exp,exp,div,x1,x1,add,sin,div,x1,exp,exp,div,x1,x1,x1",0.005137427086738779,0.005137427086738779,False
84,0.9354923814269518,0,1,[exp(x1/(x1 + exp(sin(x1*exp(-E))) + sin(x1*exp(-E))) + exp(-sin(x1*exp(-E)))*log(log(x1)))],"exp,add,div,log,log,x1,exp,sin,div,x1,exp,exp,div,x1,x1,div,x1,add,exp,sin,div,x1,exp,exp,div,x1,x1,add,sin,div,x1,exp,exp,div,x1,x1,x1",0.004754901324321338,0.004754901324321338,False
184,0.940625881681632,0,1,[log(x1*exp(x1*exp(sin((-x1*log(x1 + 1/x1) + x1)/x1))*exp(sin((-x1*log(x1 + (-x1*log(x1 + 3) + x1)/x1**2) + x1)/x1))*log(log(x1))**2 - x1) + x1)],"log,add,mul,exp,sin,div,mul,log,div,mul,x1,x1,mul,x1,x1,x1,x1,x1,mul,exp,sub,mul,sub,add,mul,exp,sin,div,sub,x1,mul,log,add,div,mul,sub,add,mul,div,x1,x1,div,sub,x1,mul,log,add,div,mul,add,add,mul,div,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,mul,sub,add,mul,exp,sin,div,sub,x1,mul,log,add,div,mul,sub,add,mul,div,x1,x1,div,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,log,add,sub,log,x1,x1,x1,x1,x1,log,add,sub,log,x1,x1,x1,x1,x1",0.003984377679004073,0.003984377679004073,False
