r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
7.852936387062072754e-01,7.852936387062072754e-01,1.633398532867431641e-01,7.055658698081970215e-01,2.375272750854492188e+01,2.063636398315429688e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.416850537061691284e-01,1.953125000000000000e-02,6.000000238418579102e-01,0.000000000000000000e+00,6.764290928840637207e-01,1.984026908874511719e+00
9.036535024642944336e-01,9.036535024642944336e-01,2.150435596704483032e-01,9.023914933204650879e-01,2.737636375427246094e+01,7.472727203369140625e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.836312115192413330e-01,7.421875000000000000e-02,5.563636422157287598e-01,0.000000000000000000e+00,9.022474884986877441e-01,3.962465047836303711e+00
9.036535024642944336e-01,8.181710243225097656e-01,1.734226197004318237e-01,8.042634129524230957e-01,2.224909019470214844e+01,1.778571510314941406e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.400000000000000000e+01,5.500000000000000000e+02,1.400000000000000000e+01,1.291897594928741455e-01,1.171875000000000000e-02,5.909090638160705566e-01,0.000000000000000000e+00,7.985829114913940430e-01,5.715969085693359375e+00
9.036535024642944336e-01,8.516367673873901367e-01,1.856019198894500732e-01,7.762926220893859863e-01,2.389999961853027344e+01,2.881818199157714844e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.458003520965576172e-01,5.859375000000000000e-02,5.745454430580139160e-01,0.000000000000000000e+00,7.495651841163635254e-01,7.332042694091796875e+00
9.036535024642944336e-01,6.764290928840637207e-01,1.576638668775558472e-01,6.653252840042114258e-01,2.265272712707519531e+01,9.454545021057128906e+00,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.480000000000000000e+02,9.000000000000000000e+00,1.314900666475296021e-01,1.562500000000000000e-02,5.709090828895568848e-01,0.000000000000000000e+00,6.054528951644897461e-01,8.731777191162109375e+00
9.036535024642944336e-01,7.436034679412841797e-01,1.731164306402206421e-01,7.403569221496582031e-01,2.304181861877441406e+01,2.963636398315429688e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.358818709850311279e-01,7.812500000000000000e-03,5.727272629737854004e-01,0.000000000000000000e+00,7.279565334320068359e-01,1.054855537414550781e+01
9.036535024642944336e-01,7.609409689903259277e-01,1.747153997421264648e-01,7.592740654945373535e-01,2.554181861877441406e+01,5.290909194946289062e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.558364033699035645e-01,1.953125000000000000e-02,5.854545235633850098e-01,0.000000000000000000e+00,7.589927911758422852e-01,1.231999588012695312e+01
9.036535024642944336e-01,7.073990702629089355e-01,1.770287603139877319e-01,6.975625753402709961e-01,2.783818244934082031e+01,7.590908813476562500e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.729793846607208252e-01,1.093750000000000000e-01,5.636363625526428223e-01,0.000000000000000000e+00,6.948840022087097168e-01,1.426591110229492188e+01
9.036535024642944336e-01,7.697505354881286621e-01,1.618485748767852783e-01,7.697505354881286621e-01,2.522545433044433594e+01,4.184615325927734375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.300000000000000000e+01,5.500000000000000000e+02,1.300000000000000000e+01,1.408199369907379150e-01,3.906250000000000000e-03,6.254545450210571289e-01,0.000000000000000000e+00,7.697505354881286621e-01,1.601469039916992188e+01
9.036535024642944336e-01,6.764290928840637207e-01,1.445620954036712646e-01,6.331921815872192383e-01,2.402909088134765625e+01,8.181818008422851562e+00,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.480000000000000000e+02,9.000000000000000000e+00,1.334141492843627930e-01,1.953125000000000000e-02,6.272727251052856445e-01,0.000000000000000000e+00,5.739817619323730469e-01,1.745304489135742188e+01
9.036535024642944336e-01,8.331791758537292480e-01,1.887586712837219238e-01,8.236546516418457031e-01,2.638909149169921875e+01,4.181818008422851562e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.542903631925582886e-01,4.687500000000000000e-02,5.418182015419006348e-01,0.000000000000000000e+00,8.213451504707336426e-01,1.937183570861816406e+01
9.036535024642944336e-01,6.176445484161376953e-01,1.557354331016540527e-01,6.162929534912109375e-01,2.682181739807128906e+01,4.709090805053710938e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.572630405426025391e-01,2.343750000000000000e-02,6.127272844314575195e-01,0.000000000000000000e+00,6.152572035789489746e-01,2.116994285583496094e+01
9.036535024642944336e-01,6.519145369529724121e-01,1.419010758399963379e-01,6.463298797607421875e-01,2.781272697448730469e+01,2.136363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,1.625588089227676392e-01,8.908434212207794189e-02,6.509090662002563477e-01,0.000000000000000000e+00,6.411589980125427246e-01,2.293748474121093750e+01
9.036535024642944336e-01,6.872885227203369141e-01,1.542950570583343506e-01,6.846176981925964355e-01,2.831999969482421875e+01,3.483333206176757812e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,1.580114215612411499e-01,1.171875000000000000e-02,6.218181848526000977e-01,0.000000000000000000e+00,6.816245317459106445e-01,2.478523445129394531e+01
