complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6140286566604448,0,1,[3*x1],"add,x1,add,x1,x1",0.39512348409451625,0.39512348409451625,False
7,0.6594394947133001,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.26670960422174766,0.26670960422174766,False
14,0.6598545259321636,0,1,[(x1**2 + exp(x1))*sin(x1)],"mul,sin,x1,add,exp,x1,mul,x1,x1",0.26572535358327665,0.26572535358327665,False
16,0.6599187930952688,0,1,[x1*(2*x1**2*cos(x1) + x1) + x1],"add,x1,mul,add,mul,cos,x1,mul,x1,add,x1,x1,x1,x1",0.26557321661751404,0.26557321661751404,False
17,0.6601943586868307,0,1,[x1*(2*x1 + cos(x1))*sin(x1) + x1],"add,mul,sin,x1,mul,add,add,cos,x1,x1,x1,x1,x1",0.26492171092157585,0.26492171092157585,False
18,0.6602214072002457,0,1,[x1*exp(x1*(x1 - sin(x1**2)) + x1)],"mul,exp,add,mul,sub,x1,sin,mul,x1,x1,x1,x1,x1",0.2648578339114014,0.2648578339114014,False
20,0.6602280180083211,0,1,[2*x1**2*(2*x1 + cos(exp(x1))) + x1],"add,mul,mul,add,add,cos,exp,x1,x1,x1,x1,add,x1,x1,x1",0.26484222397964086,0.26484222397964086,False
26,0.6602334267205758,0,1,[2*x1*(x1 + (x1 - cos(x1))*exp(-2)) + x1],"add,x1,mul,add,x1,x1,add,div,sub,x1,cos,x1,exp,div,add,x1,x1,x1,x1",0.2648294531005905,0.2648294531005905,False
27,0.6602502690951494,0,1,[x1*(x1*(x1 + x1*exp(-2*x1**2)) + x1) + x1],"add,mul,add,mul,add,exp,sub,sub,log,x1,mul,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.26478968873474484,0.26478968873474484,False
30,0.6602507061937258,0,1,[x1*(x1*(-x1**2*(-x1**2 + x1 + sin(x1)) + 2*x1) + x1) + x1],"add,x1,mul,add,mul,sub,add,x1,sub,add,x1,x1,x1,mul,x1,mul,sub,add,x1,sin,x1,mul,x1,x1,x1,x1,x1,x1",0.2647886568242299,0.2647886568242299,False
33,0.6602538256507884,0,1,[x1**2*(x1 + exp(x1*exp(x1**2*(x1*(x1**2 - x1) - x1) - x1))) + x1],"add,mul,mul,add,exp,mul,exp,sub,mul,mul,sub,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.26478129244955617,0.26478129244955617,False
34,0.6602827804526613,0,1,[x1*(x1*(x1*exp(x1*(x1 - exp(sin(2*x1**3)))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,exp,mul,sub,x1,exp,sin,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.26471294452748667,0.26471294452748667,False
35,0.6602852810009874,0,1,[x1*exp(x1*(x1 + exp(x1**2*(-2*x1 + exp(x1**2 - 3*x1)))))],"mul,exp,mul,add,exp,mul,x1,mul,sub,sub,exp,sub,sub,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.26470704266849454,0.26470704266849454,False
36,0.6602889408735848,0,1,[x1*exp(x1**2*exp(x1*(x1*(x1**4 - x1 - sin(x1)) - x1)) + x1)],"mul,exp,add,mul,mul,exp,mul,sub,mul,sub,sub,mul,mul,x1,mul,x1,x1,x1,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1",0.2646984047415087,0.2646984047415087,False
37,0.660296712835528,0,1,[x1*exp(x1*(x1 + exp(x1**2*(-2*x1 + exp(x1**3 - 3*x1)))))],"mul,exp,mul,add,exp,mul,x1,mul,sub,sub,exp,sub,sub,sub,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.2646800623634504,0.2646800623634504,False
