-0.075,2,320,0.135,0.012,0.02,1.7
-0.074,2,320,0.135,0.012,0.02,1.75
-0.073,2,320,0.135,0.012,0.02,1.79
-0.072,2,320,0.135,0.012,0.02,1.84
-0.071,2,320,0.135,0.012,0.02,1.89
-0.07,2,320,0.135,0.012,0.02,1.935
-0.069,2,320,0.135,0.012,0.02,1.97
-0.068,2,320,0.135,0.012,0.02,2.025
-0.067,2,320,0.135,0.012,0.02,2.055
-0.066,2,320,0.135,0.012,0.02,2.105
-0.065,2,320,0.135,0.012,0.02,2.145
-0.064,2,320,0.135,0.012,0.02,2.19
-0.063,2,320,0.135,0.012,0.02,2.24
-0.062,2,320,0.135,0.012,0.02,2.3
-0.061,2,320,0.135,0.012,0.02,2.36
-0.06,2,320,0.135,0.012,0.02,2.41
-0.059,2,320,0.135,0.012,0.02,2.48
-0.058,2,320,0.135,0.012,0.02,2.555
-0.057,2,320,0.135,0.012,0.02,2.625
-0.056,2,320,0.135,0.012,0.02,2.67
-0.055,2,320,0.135,0.012,0.02,2.735
-0.054,2,320,0.135,0.012,0.02,2.8
-0.053,2,320,0.135,0.012,0.02,2.86
-0.052,2,320,0.135,0.012,0.02,2.915
-0.051,2,320,0.135,0.012,0.02,2.99
-0.05,2,320,0.135,0.012,0.02,3.055
-0.049,2,320,0.135,0.012,0.02,3.12
-0.048,2,320,0.135,0.012,0.02,3.2
-0.047,2,320,0.135,0.012,0.02,3.25
-0.046,2,320,0.135,0.012,0.02,3.325
-0.045,2,320,0.135,0.012,0.02,3.4
-0.044,2,320,0.135,0.012,0.02,3.455
-0.043,2,320,0.135,0.012,0.02,3.525
-0.042,2,320,0.135,0.012,0.02,3.595
-0.041,2,320,0.135,0.012,0.02,3.67
-0.04,2,320,0.135,0.012,0.02,3.8
-0.039,2,320,0.135,0.012,0.02,3.865
-0.038,2,320,0.135,0.012,0.02,3.945
-0.037,2,320,0.135,0.012,0.02,4.005
-0.036,2,320,0.135,0.012,0.02,4.095
-0.035,2,320,0.135,0.012,0.02,4.155
-0.034,2,320,0.135,0.012,0.02,4.215
-0.033,2,320,0.135,0.012,0.02,4.3
-0.032,2,320,0.135,0.012,0.02,4.39
-0.031,2,320,0.135,0.012,0.02,4.445
-0.03,2,320,0.135,0.012,0.02,4.545
-0.029,2,320,0.135,0.012,0.02,4.605
-0.028,2,320,0.135,0.012,0.02,4.67
-0.027,2,320,0.135,0.012,0.02,4.745
-0.026,2,320,0.135,0.012,0.02,4.83
-0.025,2,320,0.135,0.012,0.02,4.865
-0.024,2,320,0.135,0.012,0.02,4.94
-0.023,2,320,0.135,0.012,0.02,5.005
-0.022,2,320,0.135,0.012,0.02,5.075
-0.021,2,320,0.135,0.012,0.02,5.14
-0.02,2,320,0.135,0.012,0.02,5.2
-0.019,2,320,0.135,0.012,0.02,5.275
-0.018,2,320,0.135,0.012,0.02,5.335
-0.017,2,320,0.135,0.012,0.02,5.38
-0.016,2,320,0.135,0.012,0.02,5.44
-0.015,2,320,0.135,0.012,0.02,5.5
-0.014,2,320,0.135,0.012,0.02,5.525
-0.013,2,320,0.135,0.012,0.02,5.57
-0.012,2,320,0.135,0.012,0.02,5.6
-0.011,2,320,0.135,0.012,0.02,5.65
-0.01,2,320,0.135,0.012,0.02,5.67
-0.009,2,320,0.135,0.012,0.02,5.72
-0.008,2,320,0.135,0.012,0.02,5.735
-0.007,2,320,0.135,0.012,0.02,5.775
-0.006,2,320,0.135,0.012,0.02,5.785
-0.005,2,320,0.135,0.012,0.02,5.8
-0.004,2,320,0.135,0.012,0.02,5.815
-0.003,2,320,0.135,0.012,0.02,5.815
-0.002,2,320,0.135,0.012,0.02,5.815
-0.001,2,320,0.135,0.012,0.02,5.81
0,2,320,0.135,0.012,0.02,5.825
0.001,2,320,0.135,0.012,0.02,5.81
0.002,2,320,0.135,0.012,0.02,5.8
0.003,2,320,0.135,0.012,0.02,5.78
0.004,2,320,0.135,0.012,0.02,5.75
0.005,2,320,0.135,0.012,0.02,5.725
0.006,2,320,0.135,0.012,0.02,5.71
0.007,2,320,0.135,0.012,0.02,5.685
0.008,2,320,0.135,0.012,0.02,5.655
0.009,2,320,0.135,0.012,0.02,5.62
0.01,2,320,0.135,0.012,0.02,5.565
0.011,2,320,0.135,0.012,0.02,5.53
0.012,2,320,0.135,0.012,0.02,5.49
0.013,2,320,0.135,0.012,0.02,5.435
0.014,2,320,0.135,0.012,0.02,5.38
0.015,2,320,0.135,0.012,0.02,5.335
0.016,2,320,0.135,0.012,0.02,5.27
0.017,2,320,0.135,0.012,0.02,5.215
0.018,2,320,0.135,0.012,0.02,5.15
0.019,2,320,0.135,0.012,0.02,5.09
0.02,2,320,0.135,0.012,0.02,5.01
0.021,2,320,0.135,0.012,0.02,4.94
0.022,2,320,0.135,0.012,0.02,4.89
0.023,2,320,0.135,0.012,0.02,4.83
0.024,2,320,0.135,0.012,0.02,4.755
0.025,2,320,0.135,0.012,0.02,4.68
0.026,2,320,0.135,0.012,0.02,4.61
0.027,2,320,0.135,0.012,0.02,4.53
0.028,2,320,0.135,0.012,0.02,4.47
0.029,2,320,0.135,0.012,0.02,4.395
0.03,2,320,0.135,0.012,0.02,4.315
0.031,2,320,0.135,0.012,0.02,4.26
0.032,2,320,0.135,0.012,0.02,4.18
0.033,2,320,0.135,0.012,0.02,4.105
0.034,2,320,0.135,0.012,0.02,4.02
0.035,2,320,0.135,0.012,0.02,3.945
0.036,2,320,0.135,0.012,0.02,3.865
0.037,2,320,0.135,0.012,0.02,3.8
0.038,2,320,0.135,0.012,0.02,3.74
0.039,2,320,0.135,0.012,0.02,3.66
0.04,2,320,0.135,0.012,0.02,3.59
0.041,2,320,0.135,0.012,0.02,3.52
0.042,2,320,0.135,0.012,0.02,3.45
0.043,2,320,0.135,0.012,0.02,3.375
0.044,2,320,0.135,0.012,0.02,3.31
0.045,2,320,0.135,0.012,0.02,3.225
0.046,2,320,0.135,0.012,0.02,3.18
0.047,2,320,0.135,0.012,0.02,3.115
0.048,2,320,0.135,0.012,0.02,3.035
0.049,2,320,0.135,0.012,0.02,2.97
0.05,2,320,0.135,0.012,0.02,2.895
0.051,2,320,0.135,0.012,0.02,2.835
0.052,2,320,0.135,0.012,0.02,2.79
0.053,2,320,0.135,0.012,0.02,2.725
0.054,2,320,0.135,0.012,0.02,2.65
0.055,2,320,0.135,0.012,0.02,2.58
0.056,2,320,0.135,0.012,0.02,2.505
0.057,2,320,0.135,0.012,0.02,2.475
0.058,2,320,0.135,0.012,0.02,2.4
0.059,2,320,0.135,0.012,0.02,2.365
0.06,2,320,0.135,0.012,0.02,2.3
0.061,2,320,0.135,0.012,0.02,2.29
0.062,2,320,0.135,0.012,0.02,2.175
0.063,2,320,0.135,0.012,0.02,2.14
0.064,2,320,0.135,0.012,0.02,2.085
0.065,2,320,0.135,0.012,0.02,2.055
0.066,2,320,0.135,0.012,0.02,2
0.067,2,320,0.135,0.012,0.02,1.97
0.068,2,320,0.135,0.012,0.02,1.92
0.069,2,320,0.135,0.012,0.02,1.875
0.07,2,320,0.135,0.012,0.02,1.85
0.071,2,320,0.135,0.012,0.02,1.785
0.072,2,320,0.135,0.012,0.02,1.745
0.073,2,320,0.135,0.012,0.02,1.71
0.074,2,320,0.135,0.012,0.02,1.665
0.075,2,320,0.135,0.012,0.02,1.635
0.076,2,320,0.135,0.012,0.02,1.59
0.077,2,320,0.135,0.012,0.02,1.565
0.078,2,320,0.135,0.012,0.02,1.535
0.079,2,320,0.135,0.012,0.02,1.49
0.08,2,320,0.135,0.012,0.02,1.455
0.081,2,320,0.135,0.012,0.02,1.445
0.082,2,320,0.135,0.012,0.02,1.385
0.083,2,320,0.135,0.012,0.02,1.375
0.084,2,320,0.135,0.012,0.02,1.335
0.085,2,320,0.135,0.012,0.02,1.31
0.086,2,320,0.135,0.012,0.02,1.29
0.087,2,320,0.135,0.012,0.02,1.26
0.088,2,320,0.135,0.012,0.02,1.24
0.089,2,320,0.135,0.012,0.02,1.2
0.09,2,320,0.135,0.012,0.02,1.18
0.091,2,320,0.135,0.012,0.02,1.165
0.092,2,320,0.135,0.012,0.02,1.14
0.093,2,320,0.135,0.012,0.02,1.12
0.094,2,320,0.135,0.012,0.02,1.09
0.095,2,320,0.135,0.012,0.02,1.07
0.096,2,320,0.135,0.012,0.02,1.055
0.097,2,320,0.135,0.012,0.02,1.015
0.098,2,320,0.135,0.012,0.02,0.99
0.099,2,320,0.135,0.012,0.02,0.96
0.1,2,320,0.135,0.012,0.02,0.94
0.101,2,320,0.135,0.012,0.02,0.92
0.102,2,320,0.135,0.012,0.02,0.885
0.103,2,320,0.135,0.012,0.02,0.875
0.104,2,320,0.135,0.012,0.02,0.855
0.105,2,320,0.135,0.012,0.02,0.845
0.106,2,320,0.135,0.012,0.02,0.83
0.107,2,320,0.135,0.012,0.02,0.805
0.108,2,320,0.135,0.012,0.02,0.82
0.109,2,320,0.135,0.012,0.02,0.8
0.11,2,320,0.135,0.012,0.02,0.775
0.111,2,320,0.135,0.012,0.02,0.77
0.112,2,320,0.135,0.012,0.02,0.765
0.113,2,320,0.135,0.012,0.02,0.745
0.114,2,320,0.135,0.012,0.02,0.735
0.115,2,320,0.135,0.012,0.02,0.71
0.116,2,320,0.135,0.012,0.02,0.7
0.117,2,320,0.135,0.012,0.02,0.685
0.118,2,320,0.135,0.012,0.02,0.66
0.119,2,320,0.135,0.012,0.02,0.65
0.12,2,320,0.135,0.012,0.02,0.64
0.121,2,320,0.135,0.012,0.02,0.63
0.122,2,320,0.135,0.012,0.02,0.61
0.123,2,320,0.135,0.012,0.02,0.6
0.124,2,320,0.135,0.012,0.02,0.585
0.125,2,320,0.135,0.012,0.02,0.58
0.126,2,320,0.135,0.012,0.02,0.55
0.127,2,320,0.135,0.012,0.02,0.545
0.128,2,320,0.135,0.012,0.02,0.525
0.129,2,320,0.135,0.012,0.02,0.51
0.13,2,320,0.135,0.012,0.02,0.5
0.131,2,320,0.135,0.012,0.02,0.5
0.132,2,320,0.135,0.012,0.02,0.495
0.133,2,320,0.135,0.012,0.02,0.475
0.134,2,320,0.135,0.012,0.02,0.465
0.135,2,320,0.135,0.012,0.02,0.465
0.136,2,320,0.135,0.012,0.02,0.46
0.137,2,320,0.135,0.012,0.02,0.44
0.138,2,320,0.135,0.012,0.02,0.435
0.139,2,320,0.135,0.012,0.02,0.425
0.14,2,320,0.135,0.012,0.02,0.41
0.141,2,320,0.135,0.012,0.02,0.41
0.142,2,320,0.135,0.012,0.02,0.41
0.143,2,320,0.135,0.012,0.02,0.39
0.144,2,320,0.135,0.012,0.02,0.385
0.145,2,320,0.135,0.012,0.02,0.38
0.146,2,320,0.135,0.012,0.02,0.375
0.147,2,320,0.135,0.012,0.02,0.365
0.148,2,320,0.135,0.012,0.02,0.355
0.149,2,320,0.135,0.012,0.02,0.355
0.15,2,320,0.135,0.012,0.02,0.345
0.151,2,320,0.135,0.012,0.02,0.33
0.152,2,320,0.135,0.012,0.02,0.33
0.153,2,320,0.135,0.012,0.02,0.315
0.154,2,320,0.135,0.012,0.02,0.3
0.155,2,320,0.135,0.012,0.02,0.305
0.156,2,320,0.135,0.012,0.02,0.305
0.157,2,320,0.135,0.012,0.02,0.295
0.158,2,320,0.135,0.012,0.02,0.3
0.159,2,320,0.135,0.012,0.02,0.285
0.16,2,320,0.135,0.012,0.02,0.28
0.161,2,320,0.135,0.012,0.02,0.275
0.162,2,320,0.135,0.012,0.02,0.265
0.163,2,320,0.135,0.012,0.02,0.26
0.164,2,320,0.135,0.012,0.02,0.265
0.165,2,320,0.135,0.012,0.02,0.25
0.166,2,320,0.135,0.012,0.02,0.255
0.167,2,320,0.135,0.012,0.02,0.245
0.168,2,320,0.135,0.012,0.02,0.235
0.169,2,320,0.135,0.012,0.02,0.235
0.17,2,320,0.135,0.012,0.02,0.23
0.171,2,320,0.135,0.012,0.02,0.215
0.172,2,320,0.135,0.012,0.02,0.22
0.173,2,320,0.135,0.012,0.02,0.215
0.174,2,320,0.135,0.012,0.02,0.21
0.175,2,320,0.135,0.012,0.02,0.21
0.176,2,320,0.135,0.012,0.02,0.195
0.177,2,320,0.135,0.012,0.02,0.2
0.178,2,320,0.135,0.012,0.02,0.21
0.179,2,320,0.135,0.012,0.02,0.19
0.18,2,320,0.135,0.012,0.02,0.185
0.181,2,320,0.135,0.012,0.02,0.18
0.182,2,320,0.135,0.012,0.02,0.175
0.183,2,320,0.135,0.012,0.02,0.215
0.184,2,320,0.135,0.012,0.02,0.2
0.185,2,320,0.135,0.012,0.02,0.2
0.186,2,320,0.135,0.012,0.02,0.205
0.187,2,320,0.135,0.012,0.02,0.2
0.188,2,320,0.135,0.012,0.02,0.19
0.189,2,320,0.135,0.012,0.02,0.2
0.19,2,320,0.135,0.012,0.02,0.19
0.191,2,320,0.135,0.012,0.02,0.2
0.192,2,320,0.135,0.012,0.02,0.175
0.193,2,320,0.135,0.012,0.02,0.185
0.194,2,320,0.135,0.012,0.02,0.185
0.195,2,320,0.135,0.012,0.02,0.185
0.196,2,320,0.135,0.012,0.02,0.175
0.197,2,320,0.135,0.012,0.02,0.165
0.198,2,320,0.135,0.012,0.02,0.17
0.199,2,320,0.135,0.012,0.02,0.17
0.2,2,320,0.135,0.012,0.02,0.165
0.201,2,320,0.135,0.012,0.02,0.16
0.202,2,320,0.135,0.012,0.02,0.165
0.203,2,320,0.135,0.012,0.02,0.165
0.204,2,320,0.135,0.012,0.02,0.155
0.205,2,320,0.135,0.012,0.02,0.15
0.206,2,320,0.135,0.012,0.02,0.15
0.207,2,320,0.135,0.012,0.02,0.15
0.208,2,320,0.135,0.012,0.02,0.15
0.209,2,320,0.135,0.012,0.02,0.14
0.21,2,320,0.135,0.012,0.02,0.14
0.211,2,320,0.135,0.012,0.02,0.14
0.212,2,320,0.135,0.012,0.02,0.135
0.213,2,320,0.135,0.012,0.02,0.13
