seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_underflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.8659127341663703,0.023978765331303387,0.023978765331303387,False,[x1*(x1*(x1 + exp(x1**4*sin(x1**3*(-2*x1**4/log(x1) + x1 - 1))*sin(log(x1))*cos(x1))/x1) + x1)],"mul,add,mul,add,div,exp,add,sub,sub,mul,mul,mul,sin,log,x1,mul,mul,mul,mul,sin,mul,mul,x1,mul,sub,sub,x1,mul,mul,x1,mul,div,x1,log,x1,add,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,div,x1,x1,x1,sub,x1,x1,x1,x1,x1,x1,x1,x1",103280,35041,9692,6,93838,27221,7828,19132,247,2006803,980022,491.8413598537445
