complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5738979313583584,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.5512618860226883,0.5512618860226883,False
7,0.5951094873986938,0,1,[3*x1**2],"mul,add,x1,add,x1,x1,x1",0.4628938950581659,0.4628938950581659,False
9,0.5970000898433868,0,1,[x1*(x1**2 + x1) + x1],"add,x1,mul,x1,add,x1,mul,x1,x1",0.4556811940886568,0.4556811940886568,False
14,0.597182167450076,0,1,[(x1 + exp(x1**2))*sin(x1)],"mul,add,exp,mul,x1,x1,x1,sin,x1",0.45499195239495904,0.45499195239495904,False
17,0.5973239143079411,0,1,[x1*(2*x1 + x1/sin(x1**2 + x1))],"mul,add,add,div,x1,sin,add,x1,mul,x1,x1,x1,x1,x1",0.4544560315879954,0.4544560315879954,False
22,0.5974014004413767,0,1,[x1*(x1*(x1**4 - sin(x1)) + 2*x1) + x1],"add,mul,add,add,mul,sub,mul,mul,mul,x1,x1,x1,x1,sin,x1,x1,x1,x1,x1,x1",0.45416331062019494,0.45416331062019494,False
24,0.5979483401501018,0,1,[(x1 + sin(x1*(x1**2 + x1)))/cos(x1**4)],"div,add,sin,mul,add,mul,x1,x1,x1,x1,x1,cos,mul,mul,mul,x1,x1,x1,x1",0.4521019596612116,0.4521019596612116,False
26,0.5981643876443795,0,1,[(x1 + sin(x1*(x1**2 + x1)))/cos(x1**5)],"div,add,sin,mul,add,mul,x1,x1,x1,x1,x1,cos,mul,mul,mul,mul,x1,x1,x1,x1,x1",0.45129003059758177,0.45129003059758177,False
30,0.5982584832156193,0,1,[x1*(x1*(x1 - sin(x1**4*(2*x1**2 + x1))) + exp(x1))],"mul,add,exp,x1,mul,sub,x1,sin,mul,mul,add,mul,add,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1",0.45093682089268095,0.45093682089268095,False
31,0.5983162294470443,0,1,[x1**2*(x1*(x1 + cos(x1*(2*x1**2 + 2*x1)) + 1) + x1) + x1],"add,mul,mul,add,mul,add,add,cos,mul,add,add,mul,add,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1",0.45072018038114675,0.45072018038114675,False
32,0.5984367095156655,0,1,[x1*(x1**2*(x1 - sin(x1**4*(2*x1**2 + x1))) + exp(x1))],"mul,add,exp,x1,mul,sub,x1,sin,mul,mul,add,mul,add,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,mul,x1,x1,x1",0.4502684899964044,0.4502684899964044,False
34,0.5985040268552257,0,1,[x1*(x1**2*(x1 - sin(x1**4*(x1*(x1**2 + x1) + x1))) + exp(x1))],"mul,add,exp,x1,mul,sub,x1,sin,mul,mul,add,mul,add,mul,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,mul,x1,x1,x1",0.4500162891218265,0.4500162891218265,False
36,0.5985480781597693,0,1,[x1*(x1*(x1**2*(x1 + cos(x1 + exp(x1**2)))*(x1**2 + 2*x1) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,add,cos,add,exp,mul,x1,x1,x1,x1,mul,add,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.4498513221649584,0.4498513221649584,False
39,0.5985777627275555,0,1,[x1*(x1*(2*x1**4*(x1 + cos(2*x1**3 + 2*x1)) + x1) + x1) + sin(x1)],"add,mul,add,mul,add,mul,mul,mul,add,cos,add,add,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,x1",0.4497401876952596,0.4497401876952596,False
41,0.5991036215756348,0,1,[x1*(x1**2*(x1**2*cos(x1)*cos(x1**3*exp(2*x1**3)) + x1) + x1) + x1],"add,mul,add,mul,mul,add,mul,mul,mul,cos,mul,mul,mul,exp,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.44777555016452664,0.44777555016452664,False
43,0.5993486411643499,0,1,[x1*(x1**2*(x1**2*cos(x1)*cos(x1**3*exp(x1**2*(x1**2 + x1))) + x1) + x1) + x1],"add,mul,add,mul,mul,add,mul,mul,mul,cos,mul,mul,mul,exp,mul,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.4468627871578037,0.4468627871578037,False
45,0.5994366624109936,0,1,[x1*(x1**2*(x1**2*cos(x1)*cos(x1**3*exp(x1**2*(x1**3 + x1))) + x1) + x1) + x1],"add,mul,add,mul,mul,add,mul,mul,mul,cos,mul,mul,mul,exp,mul,mul,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,x1",0.4465352940331798,0.4465352940331798,False
47,0.5994423685555658,0,1,[x1*(x1**2*(x1**3*cos(x1)*cos(x1**4*exp(x1**2*(x1**2 + x1))) + x1) + x1) + x1],"add,mul,add,mul,mul,add,mul,mul,mul,mul,cos,mul,mul,mul,mul,exp,mul,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.4465140711313791,0.4465140711313791,False
52,0.6009874742377581,0,1,[x1*(x1*(x1*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,sin,add,exp,add,add,add,mul,add,sub,add,add,mul,exp,x1,x1,x1,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.44080064098815486,0.44080064098815486,False
54,0.6029395720351346,0,1,[x1*(x1*(x1**2*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,sin,add,exp,add,add,add,mul,add,sub,add,add,mul,exp,x1,x1,x1,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.4336762470585678,0.4336762470585678,False
56,0.6037798006998532,0,1,[x1*(x1*(x1**3*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,sin,add,exp,add,add,add,mul,add,sub,add,add,mul,exp,x1,x1,x1,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.43064168365810507,0.43064168365810507,False
58,0.6040860459616113,0,1,[x1*(x1*(x1**4*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,sin,add,exp,add,add,add,mul,add,sub,add,add,mul,exp,x1,x1,x1,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.4295403926388711,0.4295403926388711,False
60,0.6041168292855186,0,1,[x1*(x1*(x1**5*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],"add,mul,add,mul,x1,add,mul,mul,mul,mul,x1,mul,sin,add,exp,add,add,add,mul,add,sub,add,add,mul,exp,x1,x1,x1,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.42942983218174524,0.42942983218174524,False
62,0.6041243919913369,0,1,[x1*(x1*(x1**5*sin(x1**2 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],"add,mul,add,mul,x1,add,mul,mul,mul,mul,x1,mul,sin,add,exp,add,add,add,mul,add,sub,add,add,mul,exp,x1,x1,x1,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.42940267409717187,0.42940267409717187,False
