seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.8696482309172727,0.022467079578019362,0.022467079578019362,False,[x1*(x1 + sin(x1*(x1**2*exp(x1**6*(x1*(x1*(x1**2 + x1) - 2*x1) + x1)*(x1**2*exp(x1**7*(x1**2*(x1**2 + x1) + x1)*(x1**2*exp(-2) + x1) - exp(x1)) + x1) - exp(x1)) + x1))) + x1],"add,add,sub,mul,add,sin,mul,add,mul,exp,sub,mul,mul,mul,mul,add,mul,x1,sub,sub,mul,div,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,exp,sub,mul,mul,mul,mul,add,mul,x1,sub,add,mul,div,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,add,mul,exp,sub,sub,add,sub,x1,x1,log,x1,div,x1,x1,div,x1,x1,x1,x1,x1,x1,mul,mul,mul,x1,x1,x1,x1,x1,exp,x1,mul,x1,x1,x1,x1,mul,mul,mul,x1,x1,x1,x1,x1,exp,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",88949,25681,8920,1,80281,18560,17588,7122,247,2006785,890341,468.33394622802734
