seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_underflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.6454046381196404,0.3018574766407748,0.3018574766407748,False,[x1*(x1**3*exp(x1*(x1*(x1 + log(x1)) + sin(log(x1)))*sin(exp(-x1 + (x1*(2*x1**3 + 3*x1) + 2*x1)/x1))) + x1) + x1],"add,mul,add,mul,mul,mul,exp,add,sub,mul,sin,exp,sub,div,add,add,mul,add,add,add,mul,add,sub,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,mul,add,sin,log,x1,mul,add,log,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",91075,24453,6479,11,82560,18561,5903,14994,247,2007013,1144826,603.5520970821381
