complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6003649339037127,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.44309468532221463,0.44309468532221463,False
7,0.6323896379572307,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.33791385495812315,0.33791385495812315,False
9,0.6339448583620864,0,1,[2*x1**3 + x1],"add,mul,mul,x1,x1,add,x1,x1,x1",0.3334187777077279,0.3334187777077279,False
11,0.6346249814440852,0,1,[x1*(x1**3 + x1) + x1],"add,mul,x1,add,x1,mul,x1,mul,x1,x1,x1",0.33146934752412155,0.33146934752412155,False
18,0.634785039775613,0,1,[x1*exp(x1**2*(x1 - sin(x1)) + x1)],"mul,x1,exp,add,mul,mul,x1,x1,sub,x1,sin,x1,x1",0.3310120106262056,0.3310120106262056,False
19,0.6349369093815582,0,1,[x1**3/(sin(x1)*cos(x1)) + x1],"add,div,div,mul,mul,x1,x1,x1,cos,x1,sin,x1,x1",0.3305785763598843,0.3305785763598843,False
22,0.6351891867624829,0,1,[x1*(-x1*sin(exp(x1**2)) + x1 + exp(x1))],"mul,sub,exp,x1,sub,mul,sin,exp,mul,x1,x1,x1,x1,x1",0.32985966444212644,0.32985966444212644,False
26,0.6354074617260569,0,1,[x1*(-x1*log(sin(exp(x1**3))) + exp(x1))],"mul,sub,exp,x1,mul,log,sin,exp,mul,mul,x1,x1,x1,x1,x1",0.3292387402262419,0.3292387402262419,False
28,0.6354328571645645,0,1,[x1*(-x1*log(sin(exp(x1**4))) + exp(x1))],"mul,sub,exp,x1,mul,log,sin,exp,mul,x1,mul,mul,x1,x1,x1,x1,x1",0.32916656379649095,0.32916656379649095,False
30,0.6354850807314115,0,1,[x1*(-x1**2*log(sin(exp(x1**4))) + exp(x1))],"mul,sub,exp,x1,mul,log,sin,exp,mul,x1,mul,mul,x1,x1,x1,mul,x1,x1,x1",0.3290181820750138,0.3290181820750138,False
38,0.6356561134613451,0,1,[x1*(x1*sin(x1**2)/cos(x1**8) + x1) + x1],"add,mul,add,mul,div,x1,cos,add,sub,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,mul,x1,x1,x1,x1,x1",0.328532635081195,0.328532635081195,False
43,0.6356617929112212,0,1,[x1*(x1**2*sin(x1)/cos(x1**8) + x1) + x1],"add,mul,add,mul,div,sin,x1,cos,add,sub,mul,mul,div,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.32851652224977074,0.32851652224977074,False
45,0.63578549240858,0,1,[x1*(x1**3/cos(x1**13) + x1) + x1],"add,mul,add,mul,div,x1,cos,add,sub,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.3281657511200718,0.3281657511200718,False
47,0.6359383231534482,0,1,[x1*(x1 + exp(x1**3*exp(x1**2*(x1 + exp(x1**4*exp(x1)))*(x1**2 - x1))))],"mul,add,exp,mul,mul,mul,exp,mul,add,exp,mul,mul,mul,mul,exp,x1,x1,x1,x1,x1,x1,mul,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.32773282036855106,0.32773282036855106,False
