complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.597849095763136,0,1,[3*x1],"add,x1,add,x1,x1",0.45247537190230325,0.45247537190230325,False
7,0.6322870562505944,0,1,[2*x1**2 + x1],"add,x1,mul,add,x1,x1,x1",0.3382121868640534,0.3382121868640534,False
11,0.6351249325998232,0,1,[(x1**2 + x1)/cos(x1)],"div,add,x1,mul,x1,x1,cos,x1",0.3300426403145667,0.3300426403145667,False
13,0.6361459006458527,0,1,[(-x1 + exp(x1))*(x1**2 + x1)],"mul,sub,exp,x1,x1,add,mul,x1,x1,x1",0.32714559633233814,0.32714559633233814,False
19,0.636150749904987,0,1,[x1*(x1*(x1**2 + sin(x1)) + x1 + cos(x1))],"mul,add,cos,x1,add,mul,add,mul,x1,x1,sin,x1,x1,x1,x1",0.32713188894762657,0.32713188894762657,False
22,0.6361578546160711,0,1,[x1**2*(x1 + exp(x1**3)*cos(x1)) + x1],"add,mul,mul,add,x1,mul,cos,x1,exp,mul,mul,x1,x1,x1,x1,x1,x1",0.3271118069803199,0.3271118069803199,False
27,0.6361986680204063,0,1,[x1**2*(exp(x1 - cos(x1**4)) + 1) + x1],"add,mul,mul,add,exp,sub,x1,cos,mul,mul,x1,mul,x1,x1,x1,div,x1,x1,x1,x1,x1",0.3269964656411478,0.3269964656411478,False
29,0.6362225269105016,0,1,[x1*(x1*sin(x1)/(2*cos(x1**2)) + exp(x1))],"mul,add,exp,x1,div,mul,mul,div,sin,x1,cos,mul,x1,x1,x1,x1,add,x1,x1,x1",0.3269290551363079,0.3269290551363079,False
32,0.63622719509921,0,1,[x1*exp(x1*exp(x1*exp(-x1 - cos(x1**3))))],"mul,exp,mul,exp,mul,exp,sub,sub,x1,add,cos,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.32691586711900555,0.32691586711900555,False
34,0.6363421312481778,0,1,[x1*(x1 + exp(-x1**2*sin(x1**5 - 3*x1)))],"mul,add,exp,mul,mul,sin,add,x1,add,add,mul,mul,mul,mul,sub,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3265913079376819,0.3265913079376819,False
36,0.6364627944656406,0,1,[x1*(x1 + exp(x1**2*sin(x1*(-x1**5 + x1) + 2*x1)))],"mul,add,exp,mul,mul,sin,add,x1,add,mul,add,mul,mul,mul,mul,sub,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3262508760055933,0.3262508760055933,False
38,0.6365901094907688,0,1,[x1**2*exp(x1**5*(x1**5 - x1) + x1) + x1],"add,mul,mul,exp,add,mul,mul,sub,div,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,mul,x1,x1,x1,x1,x1,x1",0.32589200934477736,0.32589200934477736,False
40,0.6366623091040046,0,1,[x1*(x1 + exp(x1**2*sin(x1*(-x1**7 + 2*x1) + x1)))],"mul,add,exp,mul,mul,sin,add,x1,mul,add,add,mul,mul,mul,mul,mul,mul,sub,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.32568864962767974,0.32568864962767974,False
42,0.6368109867156796,0,1,[x1**2*exp(x1**6*(x1**6 - x1) + x1) + x1],"add,mul,mul,exp,add,mul,mul,sub,div,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,mul,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1",0.32527022461320904,0.32527022461320904,False
43,0.6404912554145753,0,1,[x1*(3*x1 + sin(exp((x1**5*(-x1 + exp(2*x1**2)) - 2*x1)/x1)))],"mul,add,add,add,sin,exp,div,sub,sub,mul,mul,mul,mul,mul,sub,exp,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3150594478396683,0.3150594478396683,False
64,0.6418440454019914,0,1,[x1*(3*x1 + sin(exp((x1**7*(-x1 + exp(2*x1**2))**2 - 2*x1)/x1)))],"mul,add,add,add,sin,exp,div,sub,sub,div,mul,mul,mul,mul,mul,mul,sub,exp,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,mul,sub,exp,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3113761317665709,0.3113761317665709,False
