seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_underflow,error_node_overflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.6408843156764165,0.31398540417686616,0.31398540417686616,False,[x1*(x1*(x1 + log(cos(x1))*sin(exp((x1**2*exp(exp(x1**3)) + x1)/x1))) + x1) + x1],"add,mul,add,mul,add,mul,log,cos,x1,sin,exp,mul,div,div,add,mul,mul,exp,exp,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",95945,64253,8741,10,89204,10465,53801,15479,247,2006845,1044916,510.456090927124
