complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6317880511102103,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.3396666747679463,0.3396666747679463,False
7,0.6857428185326018,0,1,[x1*exp(x1)],"mul,exp,x1,x1",0.21001382548041836,0.21001382548041836,False
9,0.6910557676426627,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,x1,mul,x1,x1,x1,x1",0.1998637315645623,0.1998637315645623,False
14,0.6911295108358689,0,1,[x1**2 + x1 + sin(x1**3)],"add,add,mul,x1,x1,sin,mul,x1,mul,x1,x1,x1",0.19972570222972288,0.19972570222972288,False
16,0.6912603138288369,0,1,[2*x1 + sin(x1*(x1**2 + x1) - x1)],"add,add,x1,sin,sub,mul,add,mul,x1,x1,x1,x1,x1,x1",0.19948106049810724,0.19948106049810724,False
17,0.6912735439958823,0,1,[x1*exp(2*x1*cos(1))],"mul,exp,mul,cos,div,x1,x1,add,x1,x1,x1",0.19945632952894043,0.19945632952894043,False
18,0.6913154572897393,0,1,[x1**2*(x1 + cos(x1**3 - x1)) + x1],"add,mul,mul,x1,add,x1,cos,sub,x1,mul,mul,x1,x1,x1,x1,x1",0.19937799795559477,0.19937799795559477,False
19,0.6913201217157404,0,1,[x1**2*(x1 + cos(x1*exp(-x1))) + x1],"add,mul,mul,add,x1,cos,div,x1,exp,x1,x1,x1,x1",0.19936928216861882,0.19936928216861882,False
20,0.6913579349977342,0,1,[x1**2*(x1 + cos(x1**4 - x1)) + x1],"add,mul,add,cos,sub,mul,x1,mul,x1,mul,x1,x1,x1,x1,mul,x1,x1,x1",0.19929863693514974,0.19929863693514974,False
22,0.6914185054365459,0,1,[x1*(x1**2*cos(x1**4 - x1) + x1) + x1],"add,mul,add,mul,mul,cos,sub,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.1991855174835788,0.1991855174835788,False
25,0.6915521305944624,0,1,[x1*(x1*sin(x1**5 + x1) + x1) + sin(x1)],"add,mul,add,mul,x1,sin,add,mul,mul,mul,x1,mul,x1,x1,x1,x1,x1,x1,x1,sin,x1",0.19893614691768863,0.19893614691768863,False
26,0.691875286602042,0,1,[x1**2*(x1 + cos(2*x1**6 - x1)) + x1],"add,mul,add,cos,sub,mul,x1,mul,mul,x1,mul,x1,x1,mul,x1,add,x1,x1,x1,x1,mul,x1,x1,x1",0.19833411794066866,0.19833411794066866,False
28,0.692914671222421,0,1,[x1*(x1*sin(exp(2*x1**5 - x1)) + x1) + x1],"add,x1,mul,add,mul,x1,sin,exp,sub,mul,mul,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.19640775101612795,0.19640775101612795,False
30,0.6930792218435843,0,1,[x1*(x1*sin(exp(2*x1**6 - x1)) + x1) + x1],"add,x1,mul,add,mul,x1,sin,exp,sub,mul,mul,mul,x1,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.19610416743500036,0.19610416743500036,False
34,0.6933107922440515,0,1,[x1*(x1**2*exp(x1*log(x1)*sin(exp(exp(x1)))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,log,x1,sin,exp,exp,x1,x1,x1,x1,x1,x1,x1",0.19567757884093023,0.19567757884093023,False
40,0.6939593500228805,0,1,[x1*(x1**2*exp(x1*exp(x1)*log(x1)*sin(exp(exp(x1)))) + x1) + x1],"add,mul,add,mul,mul,exp,mul,mul,log,x1,sin,exp,exp,x1,mul,x1,exp,x1,x1,x1,x1,x1,x1",0.1944868167764468,0.1944868167764468,False
43,0.6966513388621484,0,1,[x1**2*(x1 + exp(x1**6*(x1**2 - x1)/sin(exp(2*x1**2)))) + x1],"add,mul,mul,add,x1,exp,mul,mul,mul,mul,mul,sub,mul,x1,x1,x1,div,x1,sin,exp,mul,add,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.1896064961694184,0.1896064961694184,False
57,0.6979646934626679,0,1,[x1*(x1**2/(-x1 + exp(x1*(2*x1 + sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1))))/x1) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,sub,div,exp,mul,add,add,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18726150830669458,0.18726150830669458,False
64,0.6991314350863677,0,1,[x1*(x1**3*exp(-2*x1**3*(x1 + sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1)))) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,div,exp,mul,mul,add,x1,x1,mul,mul,div,add,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18519786234782587,0.18519786234782587,False
69,0.6995960331130027,0,1,[x1*(x1**3*exp(-x1**2*(x1 + sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1)))*(2*x1 + sin(x1))) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,div,exp,mul,mul,add,add,sin,x1,x1,x1,mul,mul,div,add,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18438120549931275,0.18438120549931275,False
95,0.6996607137547527,0,1,[x1*(x1**3*exp(-x1**2*(x1 + sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1)))*(x1*(2*x1 + sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1))) + 2*x1)) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,div,exp,mul,mul,add,add,mul,add,add,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,div,add,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18426774074310728,0.18426774074310728,False
107,0.7012112688473418,0,1,[x1*(x1**3*exp(-x1**2*(x1 + sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1)))*(2*x1 + sin(x1*(x1*exp(-x1**2*exp(x1)*exp(-2*x1**3) + exp(x1)) - x1)))) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,div,exp,mul,mul,add,add,sin,mul,sub,mul,exp,sub,exp,x1,mul,div,x1,div,exp,mul,mul,add,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,mul,mul,div,add,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18156438140209794,0.18156438140209794,False
109,0.7017566759500617,0,1,[x1*(x1**3*exp(-x1**2*(2*x1 + sin(x1*(x1*exp(-x1**2*exp(x1)*exp(-2*x1**3) + exp(x1)) - x1)))*(x1*sin(x1*(x1**2*exp(-x1 + exp(2*x1)) - x1)) + x1)) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,div,exp,mul,mul,add,add,sin,mul,sub,mul,exp,sub,exp,x1,mul,div,x1,div,exp,mul,mul,add,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,mul,mul,div,add,mul,x1,sin,mul,sub,mul,mul,exp,sub,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.1806210474485914,0.1806210474485914,False
121,0.7018199648271075,0,1,[x1*(x1**2*exp(-x1*(2*x1 + sin(x1*(x1**2*exp(x1**2*(x1**2*exp(x1*exp(x1)) - x1)) - x1)) + sin(x1*(x1**2*(-x1**2*(x1**3 - x1)*exp(x1) + x1)*exp(x1**2*(x1**2*exp(x1*exp(x1)) - x1)) - x1)))) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,exp,mul,add,sin,mul,sub,mul,mul,exp,mul,mul,sub,mul,mul,exp,mul,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,add,sin,mul,sub,mul,mul,exp,mul,mul,sub,mul,mul,exp,mul,x1,exp,x1,x1,x1,x1,x1,x1,x1,mul,sub,x1,mul,exp,x1,mul,mul,sub,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18051183714111424,0.18051183714111424,False
124,0.7018764091569546,0,1,[x1*(x1**3*exp(-x1*(2*x1 + sin(x1*(x1**2*exp(x1**2*(x1**2*exp(x1*exp(x1)) - x1)) - x1)) + sin(x1*(x1**2*(-x1**2*(x1**3 - x1)*exp(x1) + x1)*exp(x1**2*(x1**2*exp(x1*exp(x1)) - x1)) - x1)))) + exp(x1))],"div,mul,x1,mul,add,mul,div,x1,div,exp,mul,add,sin,mul,sub,mul,mul,exp,mul,mul,sub,mul,mul,exp,mul,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,add,sin,mul,sub,mul,mul,exp,mul,mul,sub,mul,mul,exp,mul,x1,exp,x1,x1,x1,x1,x1,x1,x1,mul,sub,x1,mul,exp,x1,mul,mul,sub,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1",0.18041448214870762,0.18041448214870762,False
