complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6835732794882576,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.21427728956780226,0.21427728956780226,False
7,0.8389593422760536,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.036845906205183895,0.036845906205183895,False
9,0.8633616470002289,0,1,[x1*(x1**2 + x1) + x1],"add,mul,x1,add,mul,x1,x1,x1,x1",0.025047231671030033,0.025047231671030033,False
18,0.8636283711801203,0,1,[x1**2*(x1 + x1/sin(x1)) + sin(x1)],"add,mul,mul,add,div,x1,sin,x1,x1,x1,x1,sin,x1",0.024934131957330324,0.024934131957330324,False
20,0.8636710240659282,0,1,[x1*(x1 + exp(x1) - log(x1 + 1))],"mul,add,exp,x1,sub,x1,log,add,div,x1,x1,x1,x1",0.024916075953120304,0.024916075953120304,False
25,0.8637042208612731,0,1,[x1*(x1**2*log(x1 + (x1 + sin(x1))/x1) + x1) + x1],"add,mul,add,mul,log,add,div,add,sin,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.02490202870144143,0.02490202870144143,False
36,0.8637267627105721,0,1,[x1*(x1 + (x1**2 - x1)*sin(x1) + exp(x1 + cos(1)))*cos(1)],"mul,add,x1,add,mul,sub,mul,x1,x1,x1,sin,x1,exp,add,cos,div,x1,x1,x1,mul,cos,div,x1,x1,x1",0.024892492972404312,0.024892492972404312,False
39,0.8637642929888518,0,1,[x1*(x1**2/cos(x1*(x1*(x1**2 + x1) - x1)/(x1 + 2)) + x1) + x1],"sub,add,add,x1,mul,add,mul,div,x1,cos,mul,div,sub,mul,add,x1,mul,x1,x1,x1,x1,add,x1,div,add,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.024876621942414016,0.024876621942414016,False
56,0.8637665033456672,0,1,[x1*exp(x1**3/(x1*(x1*(2*x1 + sin(x1)) + 4*x1) + 2*x1) + x1)],"mul,exp,add,sub,add,div,x1,div,div,add,mul,add,mul,div,add,add,add,mul,div,add,add,x1,x1,sin,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1",0.024875687414233696,0.024875687414233696,False
68,0.8637803892494044,0,1,[x1*(x1*(x1**5*(x1**2 - cos(x1))*exp(-x1)/(2*x1**2 + x1) + x1) + x1) + x1],"mul,add,sub,div,add,mul,add,mul,add,mul,mul,div,mul,div,div,div,mul,mul,mul,mul,sub,div,mul,mul,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,add,mul,add,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.024869817032151628,0.024869817032151628,False
72,0.8637946736296612,0,1,[x1*(x1*(x1**8*(x1 - cos(x1))**2/(2*x1**2 + x1) + x1) + x1) + x1],"mul,add,sub,div,add,mul,add,mul,add,mul,div,mul,x1,mul,div,div,mul,mul,mul,mul,sub,x1,cos,x1,x1,mul,mul,mul,mul,sub,div,mul,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02486377911054717,0.02486377911054717,False
76,0.8638098383374552,0,1,[x1*(x1*(x1**9*(x1 - cos(x1))*(x1**2 - cos(x1))/(2*x1**2 + x1) + x1) + x1) + x1],"mul,add,sub,div,add,mul,add,mul,add,mul,mul,mul,x1,mul,div,div,div,mul,mul,mul,mul,sub,x1,cos,x1,x1,mul,mul,mul,mul,sub,div,mul,mul,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.024857370100470212,0.024857370100470212,False
79,0.8638432951049628,0,1,[x1*(x1 + (x1**2*(x1**7*log(x1)*sin(exp(x1*(x1*(x1**3 + x1) + x1 + 1))) + x1) + x1)/x1)],"mul,add,sub,add,mul,div,div,add,div,mul,mul,mul,add,mul,mul,mul,mul,mul,x1,mul,mul,log,x1,x1,x1,mul,sin,exp,mul,add,mul,add,mul,mul,x1,x1,x1,x1,x1,add,x1,div,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.024843234095370148,0.024843234095370148,False
82,0.8639995500213326,0,1,[x1*(x1 + (x1**2*(x1**6*log(x1)*sin(exp(x1*(x1*(x1**2 + x1) + 2*x1))) + x1) + x1)/x1)],"mul,add,sub,add,mul,div,div,add,div,mul,mul,mul,add,mul,mul,mul,div,mul,mul,x1,mul,mul,log,x1,x1,x1,mul,sin,exp,mul,add,mul,mul,div,add,div,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02477728167370741,0.02477728167370741,False
98,0.8640703127426029,0,1,[x1*(x1 + (x1**2*(x1**6*log(x1)*sin(exp(x1*(x1*(x1**3*exp(x1) + x1) + x1 + 1))) + x1) + x1)/x1)],"mul,add,sub,add,mul,div,div,add,div,mul,mul,mul,add,mul,mul,mul,div,mul,mul,x1,mul,mul,log,x1,x1,x1,mul,sin,exp,mul,add,mul,mul,div,add,div,mul,mul,mul,x1,mul,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,add,x1,div,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.024747450662716507,0.024747450662716507,False
145,0.864073964074466,0,1,[x1*(x1 + (x1*(x1**6*log(x1)*sin(exp(x1*(x1*(x1**4 + x1) + x1 + 1))) + x1)*(x1**7*log(x1)*sin(x1*(-2*x1**3 + x1)) + x1) + x1)/x1)],"mul,add,sub,add,mul,div,div,add,div,mul,mul,mul,add,mul,mul,mul,div,mul,mul,x1,mul,log,x1,x1,mul,sin,mul,add,mul,mul,div,mul,div,mul,sub,sub,mul,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,add,mul,mul,mul,div,mul,mul,x1,mul,mul,log,x1,x1,x1,mul,sin,exp,mul,add,mul,mul,div,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,div,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02474591201292572,0.02474591201292572,False
157,0.864109100182806,0,1,[x1*(x1 + (x1*(x1**6*log(x1)*sin(exp(x1*(x1*(x1**3*exp(x1) + x1) + x1 + 1))) + x1)*(x1**7*log(x1)*sin(x1*(x1**2*(x1*(x1*(x1**3 + x1) - x1) - 2*x1) + x1)) + x1) + x1)/x1)],"mul,add,sub,add,mul,div,div,add,div,mul,mul,mul,add,mul,mul,mul,div,mul,mul,x1,mul,log,x1,x1,mul,sin,mul,add,mul,mul,div,mul,div,mul,sub,sub,mul,sub,mul,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,add,mul,mul,mul,div,mul,mul,x1,mul,mul,log,x1,x1,x1,mul,sin,exp,mul,add,mul,mul,div,add,mul,mul,mul,x1,x1,x1,exp,x1,x1,x1,x1,x1,add,x1,div,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02473110897254755,0.02473110897254755,False
177,0.8642207872018588,0,1,[x1*(x1 + (x1*(x1**6*log(x1)*sin(exp(x1*(x1*(x1**4 + x1) + x1 + 1))) + x1)*(x1**7*log(x1)*sin(x1*(x1**2*(-x1 + exp(x1*(x1*(x1**4 + x1) + x1 + 1))) + x1)) + x1) + x1)/x1)],"mul,add,sub,add,mul,div,div,add,div,mul,mul,mul,add,mul,mul,mul,div,mul,mul,x1,mul,log,x1,x1,mul,sin,mul,add,mul,mul,div,mul,div,mul,sub,exp,mul,add,mul,mul,div,add,div,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,div,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,add,mul,mul,mul,div,mul,mul,x1,mul,mul,log,x1,x1,x1,mul,sin,exp,mul,add,mul,mul,div,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,div,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.02468409200182839,0.02468409200182839,False
