complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5443911378099773,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.7004259580546469,0.7004259580546469,False
6,0.5450809527135381,0,1,[x1 + sin(x1)],"add,x1,sin,x1",0.6965402689344656,0.6965402689344656,False
7,0.5544793890423733,0,1,[2*x1**2 + x1],"add,mul,x1,add,x1,x1,x1",0.6456018798317648,0.6456018798317648,False
9,0.5549975386224993,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.6428989436279638,0.6428989436279638,False
10,0.5555950156928732,0,1,[2*x1*sin(x1) + x1],"add,mul,sin,x1,add,x1,x1,x1",0.6397954695202648,0.6397954695202648,False
14,0.5557902954488144,0,1,[x1*exp(sin(2*x1**2))],"mul,x1,exp,sin,mul,add,x1,x1,x1",0.6387842003104145,0.6387842003104145,False
15,0.5558403040960039,0,1,[x1*exp(x1*(-x1**2 + x1) + x1)],"mul,exp,add,mul,sub,x1,mul,x1,x1,x1,x1,x1",0.6385254700603062,0.6385254700603062,False
16,0.5559907887169393,0,1,[x1*exp(sin(x1**3 + x1))],"mul,x1,exp,sin,add,mul,mul,x1,x1,x1,x1",0.6377475029236818,0.6377475029236818,False
18,0.5560403839350831,0,1,[exp(x1)*sin(x1**4 + x1)],"mul,sin,add,mul,x1,mul,mul,x1,x1,x1,x1,exp,x1",0.6374913043959952,0.6374913043959952,False
20,0.5561367195000194,0,1,[x1**2*exp(x1)*cos(x1**3) + x1],"add,mul,mul,mul,cos,mul,mul,x1,x1,x1,x1,x1,exp,x1,x1",0.6369939326195827,0.6369939326195827,False
21,0.5564932162131746,0,1,[x1*(x1*(x1 + cos(x1/log(x1))) + x1) + x1],"add,mul,add,mul,x1,add,cos,div,x1,log,x1,x1,x1,x1,x1",0.6351565558809249,0.6351565558809249,False
23,0.5588841690954761,0,1,[x1*(x1**2*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,cos,div,x1,log,x1,x1,x1,x1,x1,x1,x1",0.622962166863626,0.622962166863626,False
25,0.560096450191037,0,1,[x1*(x1**3*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,mul,cos,div,x1,log,x1,x1,x1,x1,x1,x1,x1,x1",0.6168638111216436,0.6168638111216436,False
27,0.560718003086758,0,1,[x1*(x1**4*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,mul,mul,cos,div,x1,log,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.613758909169805,0.613758909169805,False
29,0.5610475080089194,0,1,[x1*(x1**5*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,mul,mul,mul,cos,div,x1,log,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6121188623204317,0.6121188623204317,False
31,0.5612157355780435,0,1,[x1*(x1**6*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,mul,mul,mul,mul,cos,div,x1,log,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6112831298875443,0.6112831298875443,False
33,0.5617869403137348,0,1,[x1**2*(x1 + exp((2*x1**3 - x1)*cos(x1/log(x1)))) + x1],"add,mul,mul,add,x1,exp,mul,cos,div,x1,log,x1,sub,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1",0.6084534451658145,0.6084534451658145,False
35,0.56339442419905,0,1,[x1*(2*x1**7*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,mul,mul,cos,div,x1,log,x1,x1,x1,x1,mul,x1,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1",0.6005559392186677,0.6005559392186677,False
37,0.56401659799444,0,1,[x1*(2*x1**8*cos(x1/log(x1)) + 2*x1) + x1],"add,mul,add,add,mul,mul,mul,mul,mul,cos,div,x1,log,x1,x1,x1,x1,mul,x1,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5975250851119718,0.5975250851119718,False
