seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_exp,error_log,error_true_divide,error_multiply,error_node_overflow,error_node_invalid,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.8642242601841249,0.024682630889682543,0.024682630889682543,False,[x1*(3*x1 + (-x1**2*(x1**2*(x1 + 1/(x1**2*(x1*(x1**2*(x1**4*(-x1**2*(x1*(x1**2*(x1**4*(-2*x1**3 + x1**2) + log(cos(x1**4*(-x1**3 + x1**2) + x1)/x1)) - x1) + x1) + x1**2) + x1) - x1) - 2*x1))) + x1) + x1)*log(cos(x1**4*(-2*x1**3 + x1**2) + x1)/x1))],"mul,add,add,add,x1,mul,sub,x1,mul,x1,mul,add,mul,mul,add,div,mul,div,x1,mul,mul,mul,sub,sub,mul,sub,mul,mul,add,mul,mul,mul,mul,x1,sub,mul,x1,x1,div,mul,mul,add,x1,mul,sub,mul,mul,add,mul,mul,mul,mul,x1,sub,mul,x1,x1,div,mul,mul,add,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,log,div,cos,mul,add,sub,mul,div,add,mul,mul,mul,mul,x1,sub,mul,x1,x1,div,mul,mul,sub,add,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,log,div,cos,mul,add,sub,mul,div,add,mul,mul,mul,mul,x1,sub,mul,x1,x1,div,mul,mul,add,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",24973,88456,8677,2,19418,80879,16254,5557,247,2006706,1026977,513.0569348335266
