complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5529918637465084,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.6534214289788723,0.6534214289788723,False
7,0.5707761104087776,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.5655046707780758,0.5655046707780758,False
9,0.5722206018417622,0,1,[x1*(x1**2 + x1) + x1],"add,mul,x1,add,mul,x1,x1,x1,x1",0.5588725135372316,0.5588725135372316,False
14,0.5725757231561107,0,1,[x1*exp(2*x1 - sin(x1))],"mul,exp,sub,add,x1,x1,sin,x1,x1",0.5572531224502908,0.5572531224502908,False
15,0.5725900518948002,0,1,[x1*exp(x1**2/sin(x1))],"mul,exp,mul,x1,div,x1,sin,x1,x1",0.5571878733133727,0.5571878733133727,False
16,0.5726204587090332,0,1,[x1*(x1 + x1/(sin(x1)*cos(x1)))],"mul,x1,add,x1,div,x1,mul,cos,x1,sin,x1",0.5570494325114037,0.5570494325114037,False
22,0.5727218712185723,0,1,[x1*(x1*(-x1 + exp(x1**2*sin(x1))) + x1) + x1],"add,mul,add,x1,mul,sub,exp,mul,mul,sin,x1,x1,x1,x1,x1,x1,x1",0.5565879366748842,0.5565879366748842,False
23,0.5727425746498951,0,1,[x1*(x1*(-x1 + exp(x1**5)) + x1) + x1],"add,mul,add,x1,mul,sub,exp,mul,mul,mul,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.5564937655813789,0.5564937655813789,False
24,0.5728491768528887,0,1,[x1*(x1 + (-x1 + exp(x1**4))*sin(x1)) + x1],"add,mul,add,mul,sub,exp,mul,mul,x1,x1,mul,x1,x1,x1,sin,x1,x1,x1,x1",0.556009111384604,0.556009111384604,False
26,0.5729329242050625,0,1,[x1*(x1*(2*x1 - sin(x1*exp(x1**3))) + x1) + x1],"add,mul,add,mul,add,sub,x1,sin,mul,exp,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5556286385569333,0.5556286385569333,False
27,0.5729342905757774,0,1,[x1**2*exp(exp(x1**2*(x1**2 + x1) - 2*x1)) + x1],"add,mul,mul,exp,exp,sub,sub,mul,add,mul,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.5556224329960131,0.5556224329960131,False
29,0.5729374595985529,0,1,[x1**2*exp(exp(x1**2*(x1**3 + x1) - 2*x1)) + x1],"add,mul,mul,exp,exp,sub,sub,mul,add,mul,mul,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.5556080406896312,0.5556080406896312,False
31,0.5730255638532618,0,1,[x1**2*exp(exp(x1*(x1**5 + x1) - 2*x1)) + x1],"add,mul,mul,exp,exp,sub,sub,mul,add,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5552080482911385,0.5552080482911385,False
36,0.5730534549158443,0,1,[x1*(x1 + exp(x1*exp(x1**8 - x1)))],"mul,add,exp,mul,mul,div,exp,sub,mul,mul,mul,x1,x1,x1,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.555081478796361,0.555081478796361,False
37,0.5730936762994535,0,1,[x1*(x1 + exp(x1**2*exp(2*x1**4*exp(x1)*log(x1))))],"mul,add,exp,mul,mul,exp,mul,mul,mul,mul,mul,exp,x1,x1,x1,x1,add,x1,x1,log,x1,x1,x1,x1,x1",0.5548990014646804,0.5548990014646804,False
38,0.5736320419429267,0,1,[x1*(x1**2*(x1 + sin(x1 + log(x1*(-x1**2 + x1)))) + x1 + sin(x1)) + x1],"add,mul,x1,add,add,x1,sin,x1,mul,mul,add,sin,add,mul,div,log,mul,sub,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5524618773794606,0.5524618773794606,False
41,0.5737763581075973,0,1,[x1*(x1*(x1 + sin(x1 + log(x1*(-x1**2 + x1)))) + x1 + sin(x1)) + x1],"add,mul,x1,add,add,x1,sin,x1,mul,div,mul,add,sin,add,mul,div,log,mul,sub,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.551810261044046,0.551810261044046,False
54,0.574349196451721,0,1,[x1**2*exp((x1*(x1*sin(1/(x1 - exp(x1**2 - x1))) + x1) - 2*x1)/x1) + x1*exp(x1)],"add,mul,exp,x1,x1,mul,mul,exp,div,sub,sub,mul,add,mul,sin,div,div,x1,x1,sub,x1,div,mul,exp,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.549230794675828,0.549230794675828,False
60,0.5744208723193274,0,1,[x1**2*exp(x1**2*(x1*sin(1/(x1 - exp(x1*(x1 - 1)))) + x1) - 2*x1) + x1*exp(x1)],"add,mul,exp,x1,x1,mul,mul,exp,sub,sub,mul,mul,add,mul,sin,div,div,x1,x1,sub,x1,div,mul,exp,sub,add,mul,sub,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.548908828312038,0.548908828312038,False
62,0.5748551025263798,0,1,[x1**7*(x1*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1)) + x1)*sin(x1) + 2*x1],"add,add,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,mul,mul,add,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1,x1,x1",0.5469620076802317,0.5469620076802317,False
65,0.5750111550013665,0,1,[x1**6*(-2*x1 + exp(x1))*(x1*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1)) + x1) + 2*x1],"add,add,mul,mul,mul,mul,mul,mul,x1,x1,x1,sub,exp,x1,add,x1,x1,mul,add,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5462639264853699,0.5462639264853699,False
76,0.5750383559491097,0,1,[x1**2*(x1*(-x1 + exp(x1*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5461423308352278,0.5461423308352278,False
78,0.575601953575175,0,1,[x1**2*(x1*(-x1 + exp(x1**2*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5436285212090659,0.5436285212090659,False
80,0.575964784658737,0,1,[x1**2*(x1*(-x1 + exp(x1**3*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,x1,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5420158532145785,0.5420158532145785,False
82,0.5762145270568659,0,1,[x1**2*(x1*(-x1 + exp(x1**4*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,mul,x1,x1,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.540908398122128,0.540908398122128,False
84,0.5763891200938085,0,1,[x1**2*(x1*(-x1 + exp(x1**5*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5401354264790129,0.5401354264790129,False
86,0.5765090491105674,0,1,[x1**2*(x1*(-x1 + exp(x1**6*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5396050588028101,0.5396050588028101,False
88,0.5768069792793806,0,1,[x1**2*(x1 + exp(x1**8*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + x1],"add,mul,sub,add,mul,add,add,sub,exp,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5382895888816098,0.5382895888816098,False
109,0.5768333065869773,0,1,[x1**2*(x1*(-x1 + exp(x1**4*(x1 + sin(exp(2*x1)))*cos(x1)*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,mul,mul,mul,add,x1,sin,mul,add,div,x1,x1,sub,x1,x1,exp,add,x1,x1,x1,x1,x1,cos,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5381734867540874,0.5381734867540874,False
110,0.5768473405096441,0,1,[x1**2*(x1*(-x1 + exp(x1**3*(sin(exp(2*x1)) + 1)*cos(x1)*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,mul,mul,add,div,x1,x1,sin,mul,add,div,x1,x1,sub,x1,x1,exp,add,x1,x1,x1,x1,cos,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5381116072939595,0.5381116072939595,False
121,0.5768675318788016,0,1,[x1**2*(x1*(-x1 + exp(x1**11*exp(x1**7)*cos(x1**2)*cos(exp(2*x1**9*(x1**7*(x1**4 + x1) + x1))))) + 2*x1) + x1],"add,mul,sub,add,mul,add,add,mul,sub,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,exp,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,mul,x1,x1,x1,cos,exp,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,x1,mul,x1,x1,x1,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5380225894662708,0.5380225894662708,False
123,0.5769747946320827,0,1,[x1*(x1*(x1 + (x1**6*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1))*(x1 + cos(x1*exp(exp(x1**2*exp(x1**5))) + x1)) + x1)/x1) - x1 + exp(x1))*cos(x1**2)],"mul,cos,mul,x1,x1,mul,add,sub,mul,add,div,add,mul,mul,div,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,x1,x1,exp,x1,x1",0.5375499273024505,0.5375499273024505,False
124,0.5770655196485154,0,1,[x1*(x1*(x1 + (x1**7*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1))*(x1 + cos(x1*exp(exp(x1**2*exp(x1**5))) + x1)) + x1)/x1) - x1 + exp(x1))*cos(x1**2)],"mul,cos,mul,x1,x1,mul,add,sub,mul,add,div,add,mul,mul,div,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,x1,x1,exp,x1,x1",0.5371504392662646,0.5371504392662646,False
141,0.5783703414181619,0,1,[x1*(x1*(x1 + (2*x1**9*(x1 + cos(x1*exp(exp(x1**2*exp(x1**5)))))*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1)) + x1)/x1) - x1 + exp(x1))*cos(x1)],"mul,cos,x1,mul,add,sub,mul,add,div,add,mul,mul,div,mul,mul,add,cos,mul,exp,exp,mul,div,mul,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,mul,mul,div,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,add,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,x1,x1,exp,x1,x1",0.5314351507969068,0.5314351507969068,False
143,0.5783851462442174,0,1,[x1*(x1*(x1 + (2*x1**10*(x1 + cos(x1*exp(exp(x1**2*exp(x1**5)))))*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1)) + x1)/x1) - x1 + exp(x1))*cos(x1)],"mul,cos,x1,mul,add,sub,mul,add,div,add,mul,mul,div,mul,mul,mul,add,cos,mul,exp,exp,mul,div,mul,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,mul,mul,div,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,add,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,x1,x1,exp,x1,x1",0.5313706266732936,0.5313706266732936,False
167,0.579001792057128,0,1,[x1*(x1**3 + x1*(x1 + (2*x1**16*(x1 + cos(x1*exp(exp(x1**2*exp(x1**3))) + x1))*(x1 + cos(x1*exp(exp(x1**2*exp(x1**5))) + x1)) + x1)/x1) - x1 + exp(x1))*cos(x1)],"mul,cos,x1,mul,add,sub,mul,add,div,add,mul,mul,div,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,add,sub,mul,mul,mul,mul,div,mul,mul,add,cos,add,mul,exp,exp,mul,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,add,sub,mul,mul,add,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,x1,mul,x1,x1,exp,x1,x1",0.5286894918934122,0.5286894918934122,False
