3.0,0.06
2.5,0.08
2.0,0.11
1.5,0.15
1.0,0.21
0.5,0.29
0.0,-0.01
-0.5,-0.42
-1.0,-0.30
-1.5,-0.19
-2.0,-0.15
-2.5,-0.12
-3.0,-0.11
