seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_divide,error_node_overflow,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.5583979126455534,0.6254241726620686,0.6254241726620686,False,[x1**2*exp(-x1 + exp(x1*(sin(x1**2*exp(x1 + exp(x1*(x1*(2*x1**2 + x1) + 3*x1)))) + sin(x1**3*(x1**2*(x1**2*exp(x1 + exp(x1*(x1*(2*x1**2 + x1) + 3*x1))) + x1) + x1))) - x1))*exp(x1*(x1 + sin(4*x1**4*exp(x1*(x1*(2*x1**2 + x1) + 3*x1)))) - x1)*sin(x1) + x1**2 + x1],"add,add,mul,x1,mul,exp,sub,sub,add,mul,add,sub,add,sin,mul,mul,mul,mul,add,add,add,x1,x1,x1,x1,x1,x1,exp,mul,add,add,add,mul,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,sin,x1,mul,exp,sub,exp,sub,sub,add,mul,add,sub,add,sin,mul,mul,mul,add,mul,mul,add,mul,sub,add,mul,sub,sub,add,add,sub,add,exp,add,exp,mul,add,add,add,mul,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,sin,mul,mul,exp,add,exp,mul,add,add,add,mul,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1",78918,98963,6421,26,72769,12569,93194,5796,247,2006065,1077005,535.6470477581024
