complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.568346928981636,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.5768230875046096,0.5768230875046096,False
6,0.5704366630501085,0,1,[x1 + sin(x1)],"add,x1,sin,x1",0.5670737622163614,0.5670737622163614,False
7,0.5846081343373919,0,1,[x1*exp(x1)],"mul,x1,exp,x1",0.5048777918817003,0.5048777918817003,False
9,0.5848145565054554,0,1,[x1*(x1**2 + x1) + x1],"add,x1,mul,add,x1,mul,x1,x1,x1",0.504020138347944,0.504020138347944,False
10,0.5856552728055341,0,1,[2*x1*sin(x1) + x1],"add,mul,add,x1,x1,sin,x1,x1",0.5005408394892192,0.5005408394892192,False
11,0.5860942739655727,0,1,[x1 + x1/cos(x1**2)],"add,x1,div,x1,cos,mul,x1,x1",0.4987327781392922,0.4987327781392922,False
13,0.5867350360693463,0,1,[x1 + x1/sin(exp(x1))],"add,x1,div,x1,sin,exp,x1",0.4961044598728124,0.4961044598728124,False
15,0.587111640425572,0,1,[x1 + x1/sin(exp(x1**2))],"add,x1,div,x1,sin,exp,mul,x1,x1",0.49456558960284214,0.49456558960284214,False
16,0.5871155185852693,0,1,[x1/sin(exp(x1)) + sin(x1)],"add,sin,x1,div,x1,sin,exp,x1",0.49454976547045065,0.49454976547045065,False
19,0.5891915757607661,0,1,[x1*(exp(x1) - sin(x1/log(x1)))],"mul,sub,exp,x1,sin,div,x1,log,x1,x1",0.4861447772125875,0.4861447772125875,False
20,0.5894784688751268,0,1,[x1*(3*x1 + sin(x1/(1 - x1)))],"mul,add,add,sin,div,x1,sub,div,x1,x1,x1,x1,add,x1,x1,x1",0.48499357630278495,0.48499357630278495,False
22,0.5922925738445886,0,1,[x1*(x1*sin(exp(2*x1**2)) + 3*x1)],"mul,add,add,add,mul,sin,exp,mul,x1,add,x1,x1,x1,x1,x1,x1,x1",0.47383230731176984,0.47383230731176984,False
26,0.5937949285065687,0,1,[x1*(exp(x1**2) - sin(x1**2/log(x1**2)))],"mul,sub,exp,mul,x1,x1,sin,div,x1,div,log,mul,x1,x1,x1,x1",0.4679696785730102,0.4679696785730102,False
28,0.600301698645387,0,1,[x1*(exp(x1**2) - sin(x1/log(x1**2)))],"mul,sub,exp,mul,x1,x1,sin,div,x1,mul,div,log,mul,x1,x1,x1,x1,x1",0.4433283052614195,0.4433283052614195,False
