complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6550654758875207,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.2772706538915103,0.2772706538915103,False
6,0.6562210106153352,0,1,[x1 + sin(x1)],"add,sin,x1,x1",0.27444694349141335,0.27444694349141335,False
7,0.7569197364059712,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.1031334956909184,0.1031334956909184,False
9,0.7634466246591182,0,1,[x1*(x1**2 + x1) + x1],"add,x1,mul,add,mul,x1,x1,x1,x1",0.09600656687779194,0.09600656687779194,False
14,0.7642152530371661,0,1,[(x1 + cos(x1))*(x1**3 + x1)],"mul,add,cos,x1,x1,add,x1,mul,x1,mul,x1,x1",0.09519190338899754,0.09519190338899754,False
15,0.7645386996562218,0,1,[x1**2*(x1 + x1/sin(x1)) + x1],"add,mul,mul,x1,x1,add,div,x1,sin,x1,x1,x1",0.0948506101802901,0.0948506101802901,False
16,0.764876398146484,0,1,[x1*(x1*(2*x1 - sin(x1)) + x1) + x1],"add,mul,add,mul,sub,add,x1,x1,sin,x1,x1,x1,x1,x1",0.09449523991410858,0.09449523991410858,False
17,0.7649194202700713,0,1,[x1*exp(x1)*sin(x1) + sin(x1)],"add,mul,mul,sin,x1,exp,x1,x1,sin,x1",0.09445003684622416,0.09445003684622416,False
20,0.7649682347119486,0,1,[x1*(x1**2/sin(2) + x1) + x1],"add,mul,add,mul,x1,div,x1,sin,div,add,x1,x1,x1,x1,x1,x1",0.0943987670781817,0.0943987670781817,False
23,0.7649819092780462,0,1,[x1*(x1*(exp(x1) + cos(x1**2)) - x1) + sin(x1)],"add,mul,x1,sub,mul,add,exp,x1,cos,mul,x1,x1,x1,x1,sin,x1",0.09438440836139643,0.09438440836139643,False
26,0.7653064932232204,0,1,[x1*(x1 + sin(x1*(x1**7 + x1))) + x1],"add,mul,add,sin,mul,add,mul,mul,mul,mul,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.0940440561733244,0.0940440561733244,False
28,0.765388540838345,0,1,[x1*(x1 + sin(x1*(x1**8 + x1))) + x1],"add,mul,add,sin,mul,add,mul,mul,mul,mul,x1,mul,mul,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09395816568231494,0.09395816568231494,False
33,0.7654070525331611,0,1,[x1*(x1 + sin(x1**2*(x1**8 + x1))/x1) + x1],"add,mul,add,div,sin,mul,mul,add,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09393879492316273,0.09393879492316273,False
35,0.7655466059513772,0,1,[x1*(x1 + sin(x1**2*(x1**9 + x1))/x1) + x1],"add,mul,add,div,sin,mul,mul,add,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09379285970804482,0.09379285970804482,False
45,0.7660656014465136,0,1,[x1*(x1**3*(sin(x1/log(x1**2)) + 1)*exp(-x1**2 - x1) + x1**2 + x1) + x1],"add,x1,mul,add,add,mul,mul,mul,div,add,sin,div,x1,log,mul,x1,x1,div,x1,x1,exp,add,mul,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1",0.09325159096511469,0.09325159096511469,False
48,0.7660914021103166,0,1,[x1*(x1**2*(sin(x1/log(x1**2)) + 1)*exp(-x1**2 - x1)*sin(x1) + x1**2 + x1) + x1],"add,x1,mul,add,add,mul,mul,mul,div,add,sin,div,x1,log,mul,x1,x1,div,x1,x1,exp,add,mul,x1,x1,x1,x1,sin,x1,x1,mul,x1,x1,x1,x1",0.0932247430115663,0.0932247430115663,False
55,0.7664929581589653,0,1,[x1*(3*x1 + exp(x1*(x1*cos(x1 + exp(x1*(-x1 + exp(2*x1)) - exp(x1))) - x1 - 1) - x1))],"mul,add,add,add,exp,sub,mul,sub,sub,mul,sub,add,cos,add,exp,sub,mul,sub,exp,add,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1",0.09280761784969059,0.09280761784969059,False
64,0.7673789236158639,0,1,[x1*(3*x1 + exp(x1*(x1**4*(x1 + cos(x1 + exp(x1*(-x1 + exp(2*x1)) - exp(x1)))) - x1 - 1) - x1))],"mul,add,add,add,exp,sub,mul,sub,sub,mul,mul,mul,mul,mul,div,add,cos,add,exp,sub,mul,sub,exp,add,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1",0.09189214475332284,0.09189214475332284,False
