seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_underflow,error_node_overflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.5635121331705945,0.5999814305631109,0.5999814305631109,False,[x1**2*(-x1*(x1*exp(x1*cos(exp(x1**3*(x1 + 2*exp(x1))))) + x1)*cos(x1) + x1*log(x1 + (-x1 + exp(x1) - sin(x1**2*(x1 + exp(x1*exp(x1*exp(exp(x1**3*log(x1)))) + x1))))*exp(-x1*cos(exp(x1**3*(2*x1 + exp(x1)))))/x1) + x1 + (x1 + 1)/x1)],"mul,mul,sub,add,add,div,add,div,x1,x1,x1,x1,mul,log,add,div,sub,exp,x1,add,sin,mul,mul,add,exp,add,mul,exp,mul,exp,exp,mul,mul,mul,log,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,exp,mul,cos,exp,div,div,mul,mul,mul,mul,mul,add,add,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,cos,x1,mul,add,mul,exp,mul,cos,exp,mul,div,div,div,mul,mul,mul,mul,mul,add,add,x1,exp,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",91933,156203,7106,12,83775,11597,144622,15260,247,2006334,890966,469.32498955726624
