seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_underflow,error_node_overflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.7226493278680263,0.1473001669974003,0.1473001669974003,False,[x1*(3*x1 + sin(x1*exp(x1**2*(2*x1**10 - x1**2*exp(-x1)/(-2*x1**9 + x1) - 2*x1)*exp(x1*(1 - 2*x1)))/(x1**2*exp(-x1)/(-2*x1**9 + x1) + 3*x1)))],"mul,add,add,add,sin,mul,div,div,div,mul,mul,exp,mul,sub,add,x1,mul,mul,mul,mul,mul,mul,mul,mul,sub,add,add,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,add,add,add,div,mul,mul,exp,div,sub,x1,x1,x1,x1,x1,mul,mul,exp,x1,sub,x1,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,sub,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,sub,x1,x1,x1,x1,x1,mul,mul,exp,mul,sub,mul,div,sub,exp,mul,sub,mul,mul,x1,x1,x1,x1,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,add,add,div,mul,mul,exp,div,sub,x1,x1,x1,x1,x1,mul,mul,exp,x1,sub,x1,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,sub,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",89601,86776,7381,1,83432,8388,78394,13545,247,2007030,1260234,596.8475475311279
