complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6324448776463722,0,1,[3*x1],"add,x1,add,x1,x1",0.33775329945351973,0.33775329945351973,False
7,0.6856212549808763,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.21025087237789647,0.21025087237789647,False
9,0.6878766796330968,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,x1,mul,x1,x1,x1,x1",0.20588810864179077,0.20588810864179077,False
11,0.6924513530996161,0,1,[2*x1/cos(x1**2)],"div,add,x1,x1,cos,mul,x1,x1",0.19726457664364935,0.19726457664364935,False
13,0.6988913919889859,0,1,[2*x1/cos(x1**3)],"div,add,x1,x1,cos,mul,x1,mul,x1,x1",0.1856209365063998,0.1856209365063998,False
15,0.6993341323980944,0,1,[2*x1/cos(x1**4)],"div,add,x1,x1,cos,mul,x1,mul,mul,x1,x1,x1",0.1848412115713629,0.1848412115713629,False
21,0.699422738466051,0,1,[x1*exp(x1**7) + x1],"add,mul,exp,mul,mul,mul,mul,x1,x1,mul,x1,x1,x1,mul,x1,x1,x1,x1",0.18468547992072507,0.18468547992072507,False
22,0.7002025861871238,0,1,[x1*(exp(x1**5) + sin(2*x1))],"mul,add,exp,mul,mul,x1,mul,mul,x1,x1,x1,x1,sin,add,x1,x1,x1",0.18331936458308856,0.18331936458308856,False
24,0.7032652072690249,0,1,[x1*(x1 + x1/sin(exp(x1**2)) + cos(x1**2))],"mul,add,add,div,x1,sin,exp,mul,x1,x1,x1,cos,mul,x1,x1,x1",0.17803224906332,0.17803224906332,False
26,0.7065847445479518,0,1,[x1*(x1 + x1/sin(exp(x1**3)) + cos(x1**2))],"mul,add,add,div,x1,sin,exp,mul,mul,x1,x1,x1,x1,cos,mul,x1,x1,x1",0.17243954460834807,0.17243954460834807,False
28,0.7084574859552426,0,1,[x1*(2*x1**3 - x1*(x1*cos(exp(2*x1)) - x1)) + x1],"add,mul,sub,mul,mul,x1,add,x1,x1,x1,mul,x1,sub,mul,cos,exp,add,x1,x1,x1,x1,x1,x1",0.16934649082440859,0.16934649082440859,False
32,0.710211609132032,0,1,[x1*exp(x1*(x1**2*cos(x1*(2*x1**3 + x1) + x1) + 2*x1))],"mul,exp,mul,add,add,mul,cos,add,x1,mul,add,mul,mul,x1,add,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1",0.1664893403743042,0.1664893403743042,False
33,0.7102829959841847,0,1,[x1*exp(x1*(x1*(x1*cos(2*x1**3 + 2*x1) + x1) + 1))],"mul,exp,mul,add,mul,add,mul,cos,add,x1,add,mul,mul,x1,add,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1",0.1663738762832328,0.1663738762832328,False
35,0.7115490822591314,0,1,[x1**2*(x1*(-x1*cos(2*x1**2) + 2*x1) + x1 - cos(exp(2*x1))) + x1],"add,mul,mul,sub,mul,sub,x1,sub,mul,cos,mul,x1,add,x1,x1,x1,x1,x1,sub,cos,exp,add,x1,x1,x1,x1,x1,x1",0.1643365345051387,0.1643365345051387,False
39,0.7115540429651537,0,1,[x1*(x1*(3*x1 + cos(x1**3*(2*x1 + exp(x1)))) + x1)],"mul,add,mul,sub,add,add,add,add,cos,mul,mul,mul,add,x1,div,mul,add,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.1643285908103931,0.1643285908103931,False
41,0.7118898213019265,0,1,[x1*(x1*(3*x1 + cos(x1**2*(x1**2*(x1 + exp(x1)) + x1))) + x1)],"mul,add,mul,sub,add,add,add,add,cos,mul,div,mul,mul,add,x1,mul,mul,add,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.16379160435358264,0.16379160435358264,False
48,0.712938799128003,0,1,[x1**2*exp(x1*(x1*sin(3*x1**4*exp(x1)) + 2*x1)*exp(-x1)) + x1],"add,mul,mul,exp,exp,sub,log,mul,add,add,mul,sin,mul,mul,exp,x1,x1,mul,mul,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.1621229486941744,0.1621229486941744,False
