complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5848528638143201,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.5038611239202276,0.5038611239202276,False
7,0.6134694544892139,0,1,[2*x1**2 + x1],"add,mul,add,x1,x1,x1,x1",0.39699199747384595,0.39699199747384595,False
9,0.6156964466480304,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.3895969118639642,0.3895969118639642,False
15,0.6157497671409264,0,1,[x1*(2*x1 + exp(x1**2 - x1))],"mul,add,add,x1,exp,sub,mul,x1,x1,x1,x1,x1",0.38942135732268535,0.38942135732268535,False
17,0.6159072273984274,0,1,[2*x1*(x1**2*(x1**2 - x1) + x1) + x1],"add,mul,add,mul,x1,mul,sub,mul,x1,x1,x1,x1,x1,add,x1,x1,x1",0.38890333702234037,0.38890333702234037,False
19,0.6159621993567193,0,1,[x1*(x1*exp(x1**3 - x1) + x1) + x1],"add,mul,add,mul,exp,sub,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.3887226311693651,0.3887226311693651,False
21,0.6159722160491233,0,1,[x1*log(x1 + exp(x1/cos(x1))) + x1],"add,mul,log,add,exp,div,x1,cos,x1,x1,x1,x1",0.3886897119243218,0.3886897119243218,False
24,0.6159818053018292,0,1,[x1*(x1*(x1**3*(x1 - sin(2*x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,sub,x1,sin,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.388658199742625,0.388658199742625,False
25,0.6160579780648509,0,1,[x1*(x1*(x1*(-x1 + exp(x1**3 - x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,sub,exp,sub,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.38840796118426607,0.38840796118426607,False
26,0.6161337293577909,0,1,[x1*(x1*(x1**3*(x1 - sin(x1**2 + x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,sub,x1,sin,add,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.38815924846488137,0.38815924846488137,False
27,0.6162073409435009,0,1,[x1*(x1*(2*x1*(-x1 + exp(x1**3 - x1)) + x1) + x1) + x1],"add,mul,add,mul,add,mul,sub,exp,sub,mul,mul,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1",0.3879176958715204,0.3879176958715204,False
28,0.6165918754156509,0,1,[x1*(x1*(2*x1 - sin(x1*(x1**3 + x1))) + x1) + x1],"add,mul,add,x1,mul,add,x1,sub,x1,sin,add,sub,mul,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.38665802407137045,0.38665802407137045,False
34,0.6166380160801256,0,1,[2*x1**2*(2*x1 - sin(x1*(x1**6 + x1))) + x1],"add,x1,mul,add,x1,x1,mul,add,x1,sub,x1,sin,add,sub,mul,add,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3865071179421319,0.3865071179421319,False
35,0.6167791156531388,0,1,[x1*(x1*exp(x1*cos(x1*exp(x1))) + exp(x1**3))],"mul,add,div,mul,exp,mul,mul,x1,x1,x1,x1,x1,mul,exp,mul,cos,mul,exp,x1,x1,x1,x1,x1",0.38604596510235295,0.38604596510235295,False
38,0.6171275094526448,0,1,[2*x1**2*(2*x1 - sin(x1*(x1**3*log(3*x1**3) + x1))) + x1],"add,x1,mul,add,x1,x1,mul,add,x1,sub,x1,sin,mul,add,mul,mul,mul,log,mul,mul,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3849093973033067,0.3849093973033067,False
40,0.617158232116285,0,1,[2*x1**2*(2*x1 - sin(x1*(x1**2*log(3*x1**3) + x1))) + x1],"add,x1,mul,add,x1,x1,mul,add,x1,sub,x1,sin,add,sub,mul,add,mul,mul,log,mul,mul,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3848093124280792,0.3848093124280792,False
42,0.6171600645106505,0,1,[x1*(2*x1 + log(x1**2 + 2*x1 + cos(x1**2*(x1*(x1 + exp(x1**3 + x1)) - x1))))],"mul,x1,add,add,log,add,add,cos,mul,mul,sub,mul,add,exp,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,x1,x1,x1,x1,x1,x1",0.3848033437836968,0.3848033437836968,False
46,0.6173495382642318,0,1,[2*x1**2*(2*x1 - sin(x1*(x1**3*log(x1**2*(x1*exp(x1) + x1)) + x1))) + x1],"add,x1,mul,add,x1,x1,mul,add,x1,sub,x1,sin,add,sub,mul,add,mul,mul,mul,log,mul,mul,add,mul,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.3841866133041315,0.3841866133041315,False
49,0.6177843109629263,0,1,[x1*(x1*(x1**3*cos(x1*exp(x1**4*(x1**3*(x1**2 + 1) + x1))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,cos,mul,exp,mul,mul,mul,mul,add,mul,x1,mul,mul,add,mul,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.3827747397076369,0.3827747397076369,False
50,0.6196248724752004,0,1,[x1*(x1*(x1*cos(x1)*cos(x1*exp(x1**4*(x1**3*(x1**2 + 1) + x1))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,cos,mul,exp,mul,mul,mul,mul,add,mul,x1,mul,mul,add,mul,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,cos,x1,x1,x1,x1,x1,x1,x1",0.37684827952770816,0.37684827952770816,False
