Complexity,Loss,Equation
1,0.60840786,"x0"
2,0.57299244,"exp(x0)"
3,0.09976332,"(x0 + x0)"
4,0.01282412,"(exp(x0) * x0)"
5,0.010000354,"((x0 + x0) ^ 1.42965)"
6,0.0031766526,"((exp(x0) - -0.26341623) * x0)"
7,0.0019147203,"((x0 + (x0 + 0.8470018)) * x0)"
8,0.00011274207,"((exp(x0) - (-0.26341623 * x0)) * x0)"
9,5.641964e-15,"((((x0 * x0) + x0) * x0) + x0)"
