complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5614845522711481,0,1,[x1**2 + x1],"add,x1,mul,x1,x1",0.6099499069166509,0.6099499069166509,False
6,0.5617848856316147,0,1,[x1 + sin(x1)],"add,sin,x1,x1",0.608463601767881,0.608463601767881,False
7,0.5798886260647045,0,1,[2*x1**2 + x1],"add,mul,x1,add,x1,x1,x1",0.524855434152804,0.524855434152804,False
9,0.5810213091703135,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.5199956967384324,0.5199956967384324,False
15,0.5810886562884755,0,1,[x1*(2*x1 + exp(x1**2 - x1))],"mul,add,add,exp,sub,mul,x1,x1,x1,x1,x1,x1",0.5197080533755631,0.5197080533755631,False
17,0.5812252630800296,0,1,[x1*(x1*(x1**3 - x1) + 2*x1) + x1],"add,mul,add,add,x1,x1,mul,sub,mul,x1,mul,x1,x1,x1,x1,x1,x1",0.5191250470304357,0.5191250470304357,False
19,0.581350472667786,0,1,[x1*(2*x1 + x1/sin(x1**3 + x1))],"mul,x1,add,add,div,x1,sin,add,mul,x1,mul,x1,x1,x1,x1,x1",0.5185912091757393,0.5185912091757393,False
22,0.5814626978968911,0,1,[x1**2*(3*x1 + cos(x1**2 + 2*x1)) + x1],"add,mul,x1,mul,add,cos,add,add,x1,x1,mul,x1,x1,add,x1,add,x1,x1,x1,x1",0.5181131594621178,0.5181131594621178,False
24,0.5815176308958292,0,1,[x1*(2*x1 + cos(x1**2 + 2*x1))*(x1**2 + x1) + x1],"add,mul,x1,mul,add,cos,add,add,x1,mul,x1,x1,x1,add,x1,x1,add,mul,x1,x1,x1,x1",0.5178793070482502,0.5178793070482502,False
26,0.5817230034107905,0,1,[x1**2*(3*x1 + cos(2*x1**3 + 2*x1)) + x1],"add,mul,x1,mul,add,cos,add,add,mul,x1,mul,add,x1,x1,x1,x1,x1,add,x1,add,x1,x1,x1,x1",0.5170058848152328,0.5170058848152328,False
28,0.5819714712345737,0,1,[x1*(2*x1 + exp(x1**2*(-x1 + sin(exp(exp(x1))))))],"mul,add,add,exp,mul,mul,x1,sub,sin,exp,exp,x1,x1,x1,x1,x1,x1",0.5159509921813582,0.5159509921813582,False
30,0.5824464722656313,0,1,[x1*(2*x1 + exp(x1**3*(-x1 + sin(exp(exp(x1))))))],"mul,add,add,exp,mul,mul,mul,sub,sin,exp,exp,x1,x1,x1,x1,x1,x1,x1,x1",0.513939829405609,0.513939829405609,False
