complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5448949233956737,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.6975861292111797,0.6975861292111797,False
7,0.5560305277563418,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.6375422116179803,0.6375422116179803,False
9,0.5574855893775744,0,1,[2*x1**3 + x1],"add,mul,mul,x1,x1,add,x1,x1,x1",0.630068176926455,0.630068176926455,False
11,0.5576450937161603,0,1,[x1**2*(x1**2 + x1) + x1],"add,mul,mul,add,mul,x1,x1,x1,x1,x1,x1",0.6292539145741735,0.6292539145741735,False
13,0.5577951166959351,0,1,[x1*(x1**4 + x1) + x1],"add,mul,add,mul,x1,mul,mul,x1,x1,x1,x1,x1,x1",0.6284889591926746,0.6284889591926746,False
15,0.5590126250945769,0,1,[x1**2 + x1/sin(exp(x1))],"add,div,x1,sin,exp,x1,mul,x1,x1",0.6223132954144276,0.6223132954144276,False
17,0.5591061061010594,0,1,[x1*(x1 + exp(x1**5))],"mul,add,exp,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1",0.6218414934706644,0.6218414934706644,False
18,0.5591403229032847,0,1,[x1*exp(x1 - sin(3*x1)) + x1],"add,mul,x1,exp,sub,x1,sin,add,add,x1,x1,x1,x1",0.6216688842168415,0.6216688842168415,False
19,0.5593332748390527,0,1,[x1*(x1 + exp(x1**6))],"mul,add,exp,mul,mul,mul,mul,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.6206963670345853,0.6206963670345853,False
20,0.5593861603282854,0,1,[x1*exp(2*x1**3 - 1) + x1],"add,mul,exp,sub,mul,mul,add,x1,x1,x1,x1,div,x1,x1,x1,x1",0.6204300633594383,0.6204300633594383,False
24,0.5594329176021359,0,1,[x1*exp((x1**2*(x1**3 + x1) - x1)/x1) + x1],"add,mul,x1,exp,div,sub,mul,mul,add,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6201947076883013,0.6201947076883013,False
26,0.5595179978871505,0,1,[x1*(x1 + exp(x1*(x1*sin(log(x1**3)) + x1)))],"mul,add,exp,mul,x1,add,mul,sin,log,mul,x1,mul,x1,x1,x1,x1,x1,x1",0.6197666661386155,0.6197666661386155,False
28,0.5624842019221807,0,1,[x1**2*(2*x1 + cos(2*x1 + exp(4*x1))) + x1],"add,mul,mul,add,add,cos,add,exp,add,add,x1,add,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1",0.6050159447443623,0.6050159447443623,False
32,0.5641183250465333,0,1,[x1*exp(sin(x1**2/(x1*(x1*(2*x1**2 + x1) - x1) - x1))) + x1],"add,mul,exp,sin,div,x1,div,sub,mul,sub,mul,x1,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5970308966412292,0.5970308966412292,False
33,0.5675606090738329,0,1,[x1**2*(2*x1 + cos(exp(x1) + exp(4*x1)/x1)) + x1],"add,mul,mul,add,add,cos,add,div,exp,add,add,x1,add,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1",0.5805317833659851,0.5805317833659851,False
35,0.5678778000864986,0,1,[x1**2*(2*x1 + cos(exp(x1**2) + exp(4*x1)/x1)) + x1],"add,mul,mul,add,add,cos,add,div,exp,add,add,x1,add,x1,x1,x1,x1,exp,mul,x1,x1,x1,x1,x1,x1,x1",0.5790330783304967,0.5790330783304967,False
