complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.6334292716015483,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.3349032077949044,0.3349032077949044,False
7,0.6969094264573588,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.1891438310689598,0.1891438310689598,False
9,0.7021203918988024,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.17999414343820438,0.17999414343820438,False
16,0.7021629110194832,0,1,[x1*(x1**2 + x1 + cos(x1**2 - x1))],"mul,add,mul,x1,x1,add,cos,sub,mul,x1,x1,x1,x1,x1",0.17992097061022785,0.17992097061022785,False
18,0.7021878304563112,0,1,[x1**2*(x1 + x1/sin(x1)) + sin(x1)],"add,sin,x1,mul,mul,add,div,x1,sin,x1,x1,x1,x1",0.17987809680283676,0.17987809680283676,False
35,0.7021880517323487,0,1,[x1*(x1**4/(x1**2*exp(sin(x1)) + sin(x1)) + exp(x1))],"mul,add,exp,x1,mul,div,mul,x1,x1,div,add,sin,x1,mul,mul,exp,sin,x1,x1,x1,x1,x1,x1",0.17987771613467085,0.17987771613467085,False
40,0.7021915880299988,0,1,[x1*(x1**2 + x1) + x1*cos((-x1**3*(x1**2 + x1)*exp(x1**2) + x1)*log(x1))],"add,mul,cos,mul,log,x1,sub,x1,mul,mul,mul,add,mul,x1,x1,x1,x1,mul,exp,mul,x1,x1,x1,x1,x1,mul,add,mul,x1,x1,x1,x1",0.17987163261718553,0.17987163261718553,False
41,0.70219862054266,0,1,[x1*(x1*(x1**3*(x1 - sin(2*x1))*(2*x1**2 - x1)*cos(x1) + x1) + x1) + x1],"add,x1,mul,add,mul,add,mul,cos,x1,mul,mul,mul,mul,add,sin,sub,sub,x1,x1,add,x1,x1,x1,sub,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.1798595350244554,0.1798595350244554,False
45,0.7022457977913331,0,1,[2*x1**3 + x1**2*exp(-3*x1 + sin(2*x1*(x1**2 + x1))) + x1],"add,add,div,mul,mul,sub,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,exp,sub,sub,sin,mul,add,x1,mul,x1,x1,add,x1,x1,x1,add,x1,x1,x1,x1",0.1797783957296581,0.1797783957296581,False
50,0.7022742333224438,0,1,[x1*(x1**3*(x1 + exp(2*x1**2*(x1*(1 - 2*x1) - x1) + x1)) + x1) + x1],"add,mul,add,mul,mul,mul,add,exp,sub,div,mul,mul,div,add,mul,mul,sub,mul,sub,sub,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.17972950408161556,0.17972950408161556,False
51,0.7028650383237939,0,1,[x1*(x1**2*log((2*x1 + exp(x1*(-x1 + cos(x1 + exp(x1**3 + exp(x1**2))))))/x1) + x1) + x1],"add,mul,add,mul,mul,log,div,add,add,exp,mul,sub,cos,add,exp,add,exp,mul,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.1787160789548783,0.1787160789548783,False
53,0.70415449461702,0,1,[x1*(x1**2*log((2*x1 + exp(x1*cos(2*x1 + exp(x1**3 + exp(x1**2))) - x1))/x1) + x1) + x1],"add,mul,add,mul,mul,log,div,add,add,exp,sub,mul,cos,add,add,exp,add,exp,mul,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.17652004922053885,0.17652004922053885,False
55,0.7043144745837508,0,1,[x1*(x1**2*log((2*x1 + exp(x1**2*cos(2*x1 + exp(x1**3 + exp(x1**2))) - x1))/x1) + x1) + x1],"add,mul,add,mul,mul,log,div,add,add,exp,sub,mul,cos,add,add,exp,add,exp,mul,x1,x1,mul,mul,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.1762490978850433,0.1762490978850433,False
