r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
4.650133252143859863e-01,4.650133252143859863e-01,4.986783489584922791e-02,4.611225724220275879e-01,1.974363708496093750e+01,2.609090995788574219e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.828644514083862305e-01,2.343750000000000000e-02,8.054545521736145020e-01,0.000000000000000000e+00,4.603655934333801270e-01,4.665956974029541016e+00
4.650133252143859863e-01,4.423290491104125977e-01,4.521270096302032471e-02,4.423290491104125977e-01,1.908363723754882812e+01,1.322222232818603516e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.800000000000000000e+01,5.500000000000000000e+02,1.800000000000000000e+01,7.795035243034362793e-01,1.562500000000000000e-02,8.072727322578430176e-01,0.000000000000000000e+00,4.423290491104125977e-01,6.322193145751953125e+00
5.712302923202514648e-01,5.712302923202514648e-01,6.125255301594734192e-02,5.660051703453063965e-01,1.978000068664550781e+01,2.281818199157714844e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.844090461730957031e-01,1.562500000000000000e-02,7.854545712471008301e-01,0.000000000000000000e+00,5.609192252159118652e-01,7.979343414306640625e+00
5.712302923202514648e-01,4.521723985671997070e-01,4.859684407711029053e-02,4.451162219047546387e-01,2.018000030517578125e+01,2.681818199157714844e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.898318767547607422e-01,3.125000000000000000e-02,7.927272915840148926e-01,0.000000000000000000e+00,4.439798593521118164e-01,9.695697784423828125e+00
5.712302923202514648e-01,4.919702410697937012e-01,5.081194639205932617e-02,4.618604183197021484e-01,1.927454566955566406e+01,2.063636398315429688e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.490000000000000000e+02,1.100000000000000000e+01,7.857561707496643066e-01,7.031250000000000000e-02,7.872727513313293457e-01,0.000000000000000000e+00,4.437993764877319336e-01,1.131626701354980469e+01
5.712302923202514648e-01,5.015999674797058105e-01,5.446598678827285767e-02,4.866057932376861572e-01,2.012909126281738281e+01,2.827272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.890968918800354004e-01,6.640625000000000000e-02,7.763636112213134766e-01,0.000000000000000000e+00,4.797149598598480225e-01,1.302394294738769531e+01
5.712302923202514648e-01,4.708944559097290039e-01,4.216978326439857483e-02,4.209153056144714355e-01,1.870727348327636719e+01,8.909090995788574219e+00,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.460000000000000000e+02,9.000000000000000000e+00,7.835953235626220703e-01,2.734375000000000000e-02,7.890909314155578613e-01,0.000000000000000000e+00,3.934111595153808594e-01,1.450583457946777344e+01
5.712302923202514648e-01,4.348756074905395508e-01,4.769479110836982727e-02,4.274408519268035889e-01,1.986545372009277344e+01,2.036363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.864049673080444336e-01,4.687500000000000000e-02,7.818182110786437988e-01,0.000000000000000000e+00,4.205161333084106445e-01,1.611370849609375000e+01
5.712302923202514648e-01,4.608260989189147949e-01,4.718614369630813599e-02,4.328102767467498779e-01,1.892727279663085938e+01,1.145454502105712891e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.440000000000000000e+02,1.000000000000000000e+01,7.829765677452087402e-01,1.953125000000000000e-02,7.818182110786437988e-01,0.000000000000000000e+00,4.029909074306488037e-01,1.757314300537109375e+01
5.712302923202514648e-01,4.628162682056427002e-01,4.785139113664627075e-02,4.346421062946319580e-01,1.883818244934082031e+01,1.000000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.410000000000000000e+02,1.000000000000000000e+01,7.824440002441406250e-01,2.343750000000000000e-02,7.654545307159423828e-01,0.000000000000000000e+00,4.071467518806457520e-01,1.901166915893554688e+01
