r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
4.650505781173706055e-01,4.650505781173706055e-01,5.015514045953750610e-02,4.475775957107543945e-01,1.859454536437988281e+01,1.190909099578857422e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.797853350639343262e-01,7.812500000000000000e-03,7.927272915840148926e-01,0.000000000000000000e+00,4.425604939460754395e-01,1.665062904357910156e+00
4.832947254180908203e-01,4.832947254180908203e-01,4.949560761451721191e-02,4.595183730125427246e-01,1.859818267822265625e+01,1.483333301544189453e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,7.812013626098632812e-01,1.953125000000000000e-02,8.000000119209289551e-01,0.000000000000000000e+00,4.503409564495086670e-01,3.143192529678344727e+00
5.121962428092956543e-01,5.121962428092956543e-01,5.153242871165275574e-02,4.903392791748046875e-01,1.820545387268066406e+01,1.218181800842285156e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.490000000000000000e+02,1.100000000000000000e+01,7.810303568840026855e-01,4.503380879759788513e-02,7.909091114997863770e-01,0.000000000000000000e+00,4.806140363216400146e-01,4.599882125854492188e+00
5.227666497230529785e-01,5.227666497230529785e-01,5.473681911826133728e-02,5.203960537910461426e-01,2.086545372009277344e+01,4.200000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.974138259887695312e-01,1.250000000000000000e-01,8.000000119209289551e-01,0.000000000000000000e+00,5.179746747016906738e-01,6.234146595001220703e+00
5.227666497230529785e-01,4.423290491104125977e-01,4.573214799165725708e-02,4.017651975154876709e-01,1.819272804260253906e+01,1.209090900421142578e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.490000000000000000e+02,1.000000000000000000e+01,7.813051939010620117e-01,7.259754091501235962e-02,7.709090709686279297e-01,0.000000000000000000e+00,3.864680826663970947e-01,7.614463806152343750e+00
5.364046692848205566e-01,5.364046692848205566e-01,5.936170369386672974e-02,5.267748832702636719e-01,2.036545372009277344e+01,2.927272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.966122627258300781e-01,8.203125000000000000e-02,7.872727513313293457e-01,0.000000000000000000e+00,5.215699672698974609e-01,9.203105926513671875e+00
5.512170195579528809e-01,5.512170195579528809e-01,5.749445781111717224e-02,5.487601757049560547e-01,1.939454460144042969e+01,2.509090995788574219e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.860532402992248535e-01,5.859375000000000000e-02,7.872727513313293457e-01,0.000000000000000000e+00,5.472676157951354980e-01,1.075448322296142578e+01
5.512170195579528809e-01,4.423290491104125977e-01,4.206387326121330261e-02,3.921675682067871094e-01,1.840181732177734375e+01,7.181818008422851562e+00,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.430000000000000000e+02,7.000000000000000000e+00,7.807109951972961426e-01,1.562500000000000000e-02,7.963636517524719238e-01,0.000000000000000000e+00,3.728111982345581055e-01,1.211239814758300781e+01
5.512170195579528809e-01,5.507655143737792969e-01,5.820572376251220703e-02,5.415252447128295898e-01,1.992181777954101562e+01,2.345454597473144531e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.860604524612426758e-01,3.906250000000000000e-02,8.072727322578430176e-01,0.000000000000000000e+00,5.357117056846618652e-01,1.377830696105957031e+01
5.512170195579528809e-01,4.710551798343658447e-01,5.109298229217529297e-02,4.500902295112609863e-01,1.869272804260253906e+01,1.075000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.480000000000000000e+02,1.200000000000000000e+01,7.813750505447387695e-01,1.562500000000000000e-02,7.745454311370849609e-01,0.000000000000000000e+00,4.446212649345397949e-01,1.520480537414550781e+01
5.512170195579528809e-01,5.121962428092956543e-01,5.390847846865653992e-02,4.952310621738433838e-01,1.849818229675292969e+01,1.345454502105712891e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.330000000000000000e+02,7.000000000000000000e+00,7.793762087821960449e-01,1.953125000000000000e-02,7.654545307159423828e-01,0.000000000000000000e+00,4.844879806041717529e-01,1.665185737609863281e+01
5.567305684089660645e-01,5.567305684089660645e-01,6.205764040350914001e-02,5.544422864913940430e-01,2.107454490661621094e+01,2.918181800842285156e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.897155880928039551e-01,5.468750000000000000e-02,7.818182110786437988e-01,0.000000000000000000e+00,5.527035593986511230e-01,1.833434295654296875e+01
5.567305684089660645e-01,4.688486456871032715e-01,5.256805568933486938e-02,4.598576426506042480e-01,2.369454574584960938e+01,4.800000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,8.105191588401794434e-01,1.289062500000000000e-01,7.727272510528564453e-01,0.000000000000000000e+00,4.581678807735443115e-01,2.018167495727539062e+01
5.567305684089660645e-01,4.755782783031463623e-01,5.731018260121345520e-02,4.729047119617462158e-01,2.027272796630859375e+01,2.825000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,7.766930460929870605e-01,5.078125000000000000e-02,7.527272701263427734e-01,0.000000000000000000e+00,4.724198877811431885e-01,2.183949089050292969e+01
5.567305684089660645e-01,5.288389921188354492e-01,5.555428937077522278e-02,4.876296520233154297e-01,1.920545387268066406e+01,1.227272701263427734e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.668549418449401855e-01,1.562500000000000000e-02,7.509090900421142578e-01,0.000000000000000000e+00,4.754365980625152588e-01,2.337044143676757812e+01
5.567305684089660645e-01,5.152879953384399414e-01,6.229015812277793884e-02,5.150638222694396973e-01,1.986181831359863281e+01,2.227272796630859375e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.490000000000000000e+02,1.100000000000000000e+01,7.606068849563598633e-01,2.734375000000000000e-02,7.400000095367431641e-01,0.000000000000000000e+00,5.149187445640563965e-01,2.491909599304199219e+01
5.567305684089660645e-01,4.423290491104125977e-01,4.881741106510162354e-02,4.023341536521911621e-01,1.982909011840820312e+01,1.018181800842285156e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.420000000000000000e+02,9.000000000000000000e+00,7.577952146530151367e-01,2.343750000000000000e-02,7.418181896209716797e-01,0.000000000000000000e+00,3.891308307647705078e-01,2.632278633117675781e+01
5.817105770111083984e-01,5.817105770111083984e-01,6.863100826740264893e-02,5.651959776878356934e-01,2.341636276245117188e+01,4.709090805053710938e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.697020769119262695e-01,1.054687500000000000e-01,7.109090685844421387e-01,0.000000000000000000e+00,5.525287985801696777e-01,2.808683013916015625e+01
5.817105770111083984e-01,5.283873677253723145e-01,6.853728741407394409e-02,5.226929187774658203e-01,2.263090896606445312e+01,5.333333206176757812e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,7.505840659141540527e-01,1.210937500000000000e-01,6.963636279106140137e-01,0.000000000000000000e+00,5.175029039382934570e-01,2.987103652954101562e+01
5.817105770111083984e-01,4.826413393020629883e-01,6.201072409749031067e-02,4.789866507053375244e-01,2.370181846618652344e+01,7.236363983154296875e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.326756119728088379e-01,1.445312500000000000e-01,6.872727274894714355e-01,0.000000000000000000e+00,4.749284982681274414e-01,3.190775299072265625e+01
5.817105770111083984e-01,5.128396153450012207e-01,7.082500308752059937e-02,5.079161524772644043e-01,2.366545486450195312e+01,3.981818008422851562e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.134762406349182129e-01,1.054687500000000000e-01,6.581818461418151855e-01,0.000000000000000000e+00,5.047372579574584961e-01,3.385781860351562500e+01
