r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
4.423290491104125977e-01,4.423290491104125977e-01,4.550379514694213867e-02,4.173494577407836914e-01,1.827818107604980469e+01,1.036363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.784090638160705566e-01,1.171875000000000000e-02,7.781817913055419922e-01,0.000000000000000000e+00,4.030299484729766846e-01,1.644297122955322266e+00
4.951479136943817139e-01,4.951479136943817139e-01,5.484367534518241882e-02,4.896378219127655029e-01,1.976000022888183594e+01,2.936363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.889110445976257324e-01,2.734375000000000000e-02,7.890909314155578613e-01,0.000000000000000000e+00,4.879627227783203125e-01,3.256767034530639648e+00
4.951479136943817139e-01,4.657075405120849609e-01,5.122455954551696777e-02,4.591506421566009521e-01,1.869636344909667969e+01,1.381818199157714844e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.804206609725952148e-01,3.906250000000000000e-02,7.818182110786437988e-01,0.000000000000000000e+00,4.560928940773010254e-01,4.822107791900634766e+00
4.998081624507904053e-01,4.998081624507904053e-01,5.547930672764778137e-02,4.948335886001586914e-01,1.896363639831542969e+01,1.527272701263427734e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.826438546180725098e-01,1.562500000000000000e-02,7.890909314155578613e-01,0.000000000000000000e+00,4.932076632976531982e-01,6.385486602783203125e+00
4.998081624507904053e-01,4.423290491104125977e-01,4.943886399269104004e-02,4.423290491104125977e-01,1.881090927124023438e+01,1.233333301544189453e+01,-1.000000000000000000e+00,5.500000000000000000e+02,3.000000000000000000e+01,5.470000000000000000e+02,2.900000000000000000e+01,7.812891602516174316e-01,2.734375000000000000e-02,7.709090709686279297e-01,0.000000000000000000e+00,4.423290491104125977e-01,7.891915321350097656e+00
5.545145273208618164e-01,5.545145273208618164e-01,5.755512416362762451e-02,5.354053974151611328e-01,1.944363594055175781e+01,2.500000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.885732650756835938e-01,5.078125000000000000e-02,7.854545712471008301e-01,0.000000000000000000e+00,5.224820971488952637e-01,9.586783409118652344e+00
5.811353921890258789e-01,5.811353921890258789e-01,5.730672180652618408e-02,5.370725989341735840e-01,1.915090942382812500e+01,2.009090995788574219e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.867823839187622070e-01,4.296875000000000000e-02,7.745454311370849609e-01,0.000000000000000000e+00,5.008162260055541992e-01,1.119332981109619141e+01
5.811353921890258789e-01,5.079193115234375000e-01,5.160747095942497253e-02,4.812946915626525879e-01,1.836000061035156250e+01,1.245454502105712891e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.490000000000000000e+02,1.100000000000000000e+01,7.828926444053649902e-01,1.953125000000000000e-02,7.727272510528564453e-01,0.000000000000000000e+00,4.531398415565490723e-01,1.268242263793945312e+01
5.811353921890258789e-01,5.383187532424926758e-01,5.788693949580192566e-02,4.999778270721435547e-01,2.007090950012207031e+01,3.509090805053710938e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.940499186515808105e-01,9.375000000000000000e-02,7.527272701263427734e-01,0.000000000000000000e+00,4.908610582351684570e-01,1.431891727447509766e+01
5.811353921890258789e-01,5.310459136962890625e-01,5.209545046091079712e-02,4.986911416053771973e-01,1.837090873718261719e+01,1.690909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.490000000000000000e+02,1.100000000000000000e+01,7.825253605842590332e-01,1.953125000000000000e-02,7.672727108001708984e-01,0.000000000000000000e+00,4.660345017910003662e-01,1.586629867553710938e+01
5.811353921890258789e-01,5.646375417709350586e-01,6.523592770099639893e-02,5.633488297462463379e-01,2.072727203369140625e+01,4.345454406738281250e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,8.023912906646728516e-01,6.640625000000000000e-02,7.272727489471435547e-01,0.000000000000000000e+00,5.623474717140197754e-01,1.772191047668457031e+01
5.811353921890258789e-01,4.608260989189147949e-01,4.942201077938079834e-02,4.434641599655151367e-01,1.830727195739746094e+01,9.636363983154296875e+00,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.450000000000000000e+02,1.000000000000000000e+01,7.803950905799865723e-01,2.343750000000000000e-02,7.581818103790283203e-01,0.000000000000000000e+00,4.045496582984924316e-01,1.917697715759277344e+01
