complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.24501460392854188,0,1,[-x2],"sub,sub,x2,x2,x2",9.494960450336002,9.494960450336002,False
6,0.3163027748735961,0,1,[1 - x2],"sub,div,x2,x2,x2",4.672202211766617,4.672202211766617,False
7,0.39363582523209106,0,1,[-x2 + log(x2)],"sub,log,x2,x2",2.3728912473355197,2.3728912473355197,False
10,0.44232905297802344,0,1,[-x2 + exp(sin(x2))],"sub,exp,sin,x2,x2",1.5895167477737833,1.5895167477737833,False
12,0.4545201764476315,0,1,[x2*cos(log(x2**2))],"mul,cos,log,mul,x2,x2,x2",1.4402936616847466,1.4402936616847466,False
14,0.512196262623675,0,1,[x2*cos(log(-x1 + x2**2))],"mul,cos,log,sub,mul,x2,x2,x1,x2",0.9070211965802811,0.9070211965802811,False
18,0.5306502531785627,0,1,[-log(3*x2*(x1 + x2)) + sin(x2)],"sub,sin,x2,log,mul,add,x2,add,x2,x2,add,x2,x1",0.7823055734170361,0.7823055734170361,False
20,0.5503434319777799,0,1,[-log(4*x2*(x1 + x2)) + sin(x2)],"sub,sin,x2,log,mul,add,x2,x1,add,add,add,x2,x2,x2,x2",0.6675661504443038,0.6675661504443038,False
23,0.5596780155641919,0,1,[-x2 + log(x2 + exp(1 - x1)) - cos(x2)],"sub,log,add,exp,sub,div,x2,x2,x1,x2,add,x2,cos,x2",0.618962364811086,0.618962364811086,False
24,0.5653023890174413,0,1,[-x2 + log(x2 + x2*exp(-x1)) - cos(x2)],"sub,log,add,exp,sub,log,x2,x1,x2,add,x2,cos,x2",0.5913067887485797,0.5913067887485797,False
26,0.588334608709188,0,1,[x2*cos(log(x2**2)) + cos((2*x1 + 2*x2)/x2)],"add,mul,x2,cos,log,mul,x2,x2,cos,div,add,add,add,x2,x1,x2,x1,x2",0.48959832334572273,0.48959832334572273,False
38,0.6202357757874896,0,1,[(exp(sin(x2)) - log(exp(x2) + cos(x2)) - cos(x2))*sin((x1 + x2)/x2)],"mul,sin,div,add,x2,x1,x2,sub,sub,exp,sin,x2,cos,x2,log,add,exp,x2,cos,x2",0.374899164646833,0.374899164646833,False
50,0.6249125656289148,0,1,[log(x2/(-x2 + (x2 + exp(x2)/(x1 + x2*exp(-x1)))*exp(exp(cos(x2)))))],"log,div,x2,sub,mul,exp,exp,cos,x2,add,x2,div,mul,sub,add,div,exp,x2,add,div,x2,exp,x1,x1,x2,x2,x2,x2,x2",0.36026868608358115,0.36026868608358115,False
59,0.6592732938383363,0,1,[-log(2*x2 + 2*(log(x1 + x2) + cos(x2))*(x1 + x2 + log(2*x1 + 4*x2))) + cos((2*x1 + 2*x2)/x2)],"sub,cos,div,add,add,add,x1,x2,x1,x2,x2,log,div,mul,add,mul,add,log,add,x2,x1,cos,x2,add,log,add,add,add,add,add,x1,x2,x2,x1,x2,x2,add,x1,x2,x2,add,x2,x2,x2",0.2671046095037786,0.2671046095037786,False
78,0.678725047335683,0,1,[(x2 + (x1 + x2)*(-x1 + 2*x2 + cos(x1*x2/(x1 - x2*(-x2 + exp(x2)/x2))) + 1)/x2)/(-x2 + log(x1 + x2 + sin(x1*x2*exp(x2)/(x1 + x2))))],"div,add,mul,add,x1,x2,div,sub,add,add,add,sub,x2,x2,add,x2,cos,div,mul,x1,x2,sub,x1,mul,x2,sub,div,exp,x2,x2,x2,x2,cos,sub,x1,x1,x1,x2,x2,sub,log,add,add,sin,mul,exp,x2,div,x1,div,add,x1,x2,x2,x1,x2,x2",0.2240608522732767,0.2240608522732767,False
127,0.7120579123925747,0,1,[(x2 + (x1 + x2)*(-x1 + 2*x2 + cos(x1*x2/(x2 - (-x2 + exp(x2)/x2)*log(x2))))/x2)/(-x2 + log(x2 + sin(x1/x2) + (x1*x2 - x1 + 3*x2 - (2*x2 + cos(x1*x2/(x1 - (-x2 + exp(x2)/x2)*log(x2))))/x2)/x2))],"div,add,mul,add,x1,x2,div,sub,add,add,add,sub,x2,x2,add,x2,cos,div,mul,x1,x2,sub,x2,mul,log,x2,sub,div,exp,x2,x2,x2,x2,sub,x1,x1,x1,x2,x2,sub,log,add,add,sin,div,sub,add,x1,x2,x2,x2,div,sub,add,add,add,sub,x2,div,sub,add,add,add,sub,x2,x2,add,x2,cos,div,mul,x1,x2,sub,x1,mul,log,x2,sub,div,exp,x2,x2,x2,x2,x1,x1,x2,x2,x2,mul,x2,x1,x1,x2,x2,x2",0.16352330819624808,0.16352330819624808,False
