r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
4.257063865661621094e-01,4.257063865661621094e-01,4.630625993013381958e-02,4.060641229152679443e-01,1.887090873718261719e+01,1.245454502105712891e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.793182134628295898e-01,3.515625000000000000e-02,8.000000119209289551e-01,0.000000000000000000e+00,4.021513164043426514e-01,1.647883415222167969e+00
4.423290491104125977e-01,4.423290491104125977e-01,4.673359170556068420e-02,3.963324129581451416e-01,1.844727325439453125e+01,1.081818199157714844e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.806805968284606934e-01,2.734375000000000000e-02,7.690908908843994141e-01,0.000000000000000000e+00,3.781564533710479736e-01,3.059718370437622070e+00
4.628162682056427002e-01,4.628162682056427002e-01,4.402411356568336487e-02,4.245676100254058838e-01,1.872727203369140625e+01,1.583333301544189453e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.460000000000000000e+02,1.100000000000000000e+01,7.819975614547729492e-01,4.687500000000000000e-02,8.054545521736145020e-01,0.000000000000000000e+00,3.984514474868774414e-01,4.450221061706542969e+00
5.608263611793518066e-01,5.608263611793518066e-01,5.948309600353240967e-02,5.402774214744567871e-01,2.121090888977050781e+01,4.309090805053710938e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,8.038902282714843750e-01,5.468750000000000000e-02,7.636363506317138672e-01,0.000000000000000000e+00,5.353043079376220703e-01,6.189389228820800781e+00
5.608263611793518066e-01,5.426208376884460449e-01,5.527017638087272644e-02,5.159597396850585938e-01,1.886545372009277344e+01,1.950000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.490000000000000000e+02,1.200000000000000000e+01,7.836852073669433594e-01,3.906250000000000000e-02,7.690908908843994141e-01,0.000000000000000000e+00,5.079193115234375000e-01,7.701479434967041016e+00
5.608263611793518066e-01,5.603141784667968750e-01,6.080802157521247864e-02,5.533052086830139160e-01,1.968545532226562500e+01,3.036363601684570312e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.925553321838378906e-01,5.468750000000000000e-02,7.636363506317138672e-01,0.000000000000000000e+00,5.493530035018920898e-01,9.363225936889648438e+00
5.608263611793518066e-01,4.922580718994140625e-01,5.183485522866249084e-02,4.766100049018859863e-01,1.868181800842285156e+01,1.690909004211425781e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.827709317207336426e-01,2.734375000000000000e-02,7.690908908843994141e-01,0.000000000000000000e+00,4.710301756858825684e-01,1.095570850372314453e+01
6.090802550315856934e-01,6.090802550315856934e-01,5.954343453049659729e-02,5.188953280448913574e-01,1.981272697448730469e+01,2.325000000000000000e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.200000000000000000e+01,5.500000000000000000e+02,1.200000000000000000e+01,7.885348200798034668e-01,3.906250000000000000e-02,7.563636302947998047e-01,0.000000000000000000e+00,5.043221116065979004e-01,1.261678218841552734e+01
6.090802550315856934e-01,5.216696262359619141e-01,5.887145176529884338e-02,5.166604518890380859e-01,2.080363655090332031e+01,5.245454406738281250e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.947325706481933594e-01,3.515625000000000000e-02,7.636363506317138672e-01,0.000000000000000000e+00,5.130596756935119629e-01,1.437486648559570312e+01
6.090802550315856934e-01,5.593070983886718750e-01,5.955933779478073120e-02,5.535135269165039062e-01,2.094000053405761719e+01,3.654545593261718750e+01,-1.000000000000000000e+00,5.500000000000000000e+02,1.100000000000000000e+01,5.500000000000000000e+02,1.100000000000000000e+01,7.945957779884338379e-01,7.421875000000000000e-02,7.818182110786437988e-01,0.000000000000000000e+00,5.512419342994689941e-01,1.603839874267578125e+01
