complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.66228262429489,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.26002798446553793,0.26002798446553793,False
7,0.757245414056021,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.10276887024737684,0.10276887024737684,False
9,0.7675078365094028,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.09175949206909477,0.09175949206909477,False
16,0.7675390516204712,0,1,[x1**2*(x1 + cos(x1**2 - x1)) + x1],"add,mul,mul,add,cos,sub,x1,mul,x1,x1,x1,x1,x1,x1",0.09172739250797916,0.09172739250797916,False
17,0.7675747781786266,0,1,[x1*(exp(x1) - cos(x1)) + sin(x1)],"add,mul,sub,exp,x1,cos,x1,x1,sin,x1",0.0916906637670366,0.0916906637670366,False
36,0.7675749826971239,0,1,[x1*(x1*sin(x1)*sin(x1 + (x1**2 - x1)*log(2*x1)) + exp(sin(x1)))],"mul,add,exp,sin,x1,mul,sin,x1,mul,sin,add,mul,sub,mul,x1,x1,x1,log,add,x1,x1,x1,x1,x1",0.09169045354250624,0.09169045354250624,False
42,0.7675755928031895,0,1,[x1*(x1**2*cos(x1*(x1**2 - x1)*(x1**2*exp(x1)*log(x1**3) - x1)) + x1) + x1],"add,x1,mul,add,mul,cos,mul,mul,sub,mul,x1,x1,x1,x1,sub,mul,mul,mul,log,mul,mul,x1,x1,x1,x1,x1,exp,x1,x1,mul,x1,x1,x1,x1",0.09168982641667725,0.09168982641667725,False
43,0.7677046622844768,0,1,[x1*(x1*(x1**3*(x1 - 1)*cos(x1**5*exp(2*x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09155722697382641,0.09155722697382641,False
45,0.7678588486739448,0,1,[x1*(x1*(x1**4*(x1 - 1)*cos(x1**5*exp(2*x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,mul,x1,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,mul,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09139900782944531,0.09139900782944531,False
47,0.7679433906883968,0,1,[x1*(x1*(x1**4*(x1 - 1)*cos(x1**6*exp(2*x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,mul,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,mul,mul,x1,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09131233963731816,0.09131233963731816,False
49,0.7679674914623875,0,1,[x1*(x1*(x1**5*(x1 - 1)*cos(x1**6*exp(2*x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,mul,mul,x1,x1,exp,add,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1",0.09128764376845687,0.09128764376845687,False
51,0.7680335007651173,0,1,[x1*(x1*(x1**4*(x1 - 1)*cos(x1**4*(x1**3*exp(2*x1) + x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,exp,add,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.09122002960181967,0.09122002960181967,False
53,0.7680580981311356,0,1,[x1*(x1*(x1**5*(x1 - 1)*cos(x1**4*(x1**3*exp(2*x1) + x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,mul,x1,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,exp,add,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1",0.09119484358513034,0.09119484358513034,False
55,0.7686001455583533,0,1,[x1*(x1*(x1**3*(x1 - 1)*cos(x1**9*exp(x1 + exp(x1))) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,mul,x1,exp,add,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09064111476015069,0.09064111476015069,False
71,0.7691974588350615,0,1,[x1*(x1*(x1**3*(x1 - 1)*cos(2*x1**4*(x1**3*exp(x1**7*exp(2*x1) + x1) + x1)) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,x1,mul,sub,x1,div,x1,x1,cos,mul,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,exp,add,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,exp,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.09003378137331551,0.09003378137331551,False
123,0.7692351864586995,0,1,[x1*(-x1*(2*x1**23*(x1**2 + x1)*exp(x1)*log(x1)*cos(2*x1**11*(x1**2 + x1)*exp(exp(x1))) - x1) + x1) + x1],"add,mul,sub,x1,mul,sub,mul,mul,mul,mul,mul,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,cos,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,mul,add,x1,x1,exp,exp,x1,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,mul,add,x1,x1,x1,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1",0.08999552101232645,0.08999552101232645,False
130,0.7693171533530652,0,1,[x1*(x1*(x1**33*sin(exp(2*x1**4))*sin(exp(x1**3*exp(x1**3*(x1**4 + x1))))*cos(x1) + x1) + x1) + x1],"add,mul,add,x1,mul,add,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,sin,exp,mul,mul,mul,exp,mul,mul,mul,add,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,mul,mul,mul,x1,x1,cos,x1,x1,x1,mul,x1,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,x1,sin,exp,mul,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.0899124376436321,0.0899124376436321,False
131,0.7694102093015257,0,1,[x1*(-x1*(2*x1**21*(x1**2 + x1)*exp(x1)*log(x1)*cos(2*x1)*cos(2*x1**11*(x1**2 + x1)*exp(exp(x1)))/log(sin(x1)) - x1) + x1) + x1],"add,mul,sub,x1,mul,sub,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,cos,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,mul,add,x1,x1,exp,exp,x1,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,log,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,mul,add,x1,x1,div,cos,add,x1,x1,log,sin,x1,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1",0.0898181821226606,0.0898181821226606,False
140,0.7696567939526522,0,1,[x1 + (x1**2 + x1)*(x1**6*(x1 + x1*exp(-x1)*log(x1)*sin(x1)*cos(log(x1)))*(x1**2 + x1)*log(x1)*sin(x1**11/log(x1**4)**2) + x1)],"add,mul,add,div,mul,mul,x1,x1,x1,x1,x1,add,mul,log,x1,mul,mul,mul,mul,mul,mul,mul,x1,mul,add,div,mul,mul,x1,x1,x1,x1,x1,add,mul,log,x1,mul,mul,cos,log,x1,div,sin,x1,exp,x1,x1,x1,x1,x1,x1,sin,div,div,mul,mul,mul,mul,mul,mul,mul,div,mul,x1,x1,x1,div,div,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,log,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,log,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.0895687678490654,0.0895687678490654,False
