complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5472094933841218,0,1,[3*x1],"add,add,x1,x1,x1",0.6846795852396735,0.6846795852396735,False
7,0.563328927870074,0,1,[4*x1**2],"mul,add,x1,x1,add,x1,x1",0.600875833820288,0.600875833820288,False
9,0.5674758471719302,0,1,[2*x1*(x1**2 + x1)],"mul,add,mul,x1,x1,x1,add,x1,x1",0.5809328892738083,0.5809328892738083,False
11,0.5683759065508808,0,1,[(x1**2 + x1)/cos(x1)],"div,add,x1,mul,x1,x1,cos,x1",0.5766868368995702,0.5766868368995702,False
13,0.5689053426692272,0,1,[x1**2*(2*x1**2 + x1) + x1],"add,mul,mul,add,mul,x1,add,x1,x1,x1,x1,x1,x1",0.5742027346629436,0.5742027346629436,False
15,0.5691336925337764,0,1,[x1*(2*x1**4 + x1) + x1],"add,mul,add,mul,x1,mul,x1,mul,add,x1,x1,x1,x1,x1,x1",0.5731344009693379,0.5731344009693379,False
18,0.5691485410781786,0,1,[x1*exp(sin(x1))/cos(x1**2)],"mul,div,exp,sin,x1,cos,mul,x1,x1,x1",0.573064996243328,0.573064996243328,False
21,0.5698167106341858,0,1,[x1*(3*x1 + cos(2*x1/log(x1)))],"mul,x1,add,add,add,x1,x1,x1,cos,div,add,x1,x1,log,x1",0.5699499361994755,0.5699499361994755,False
25,0.5699052672721681,0,1,[x1*(3*x1 + exp(sin(log(1 - x1))))],"mul,add,add,add,exp,sin,log,sub,div,x1,x1,x1,x1,x1,x1,x1",0.569538262450229,0.569538262450229,False
27,0.5729245098282992,0,1,[x1*(2*x1 + exp(cos(2*x1/log(x1))))],"mul,add,x1,add,exp,cos,div,sub,add,add,x1,x1,x1,x1,log,x1,x1,x1",0.555666855024918,0.555666855024918,False
29,0.5729432702767503,0,1,[x1*(x1*(-x1**2 + x1 + cos(2*x1/log(x1))) + 3*x1)],"mul,x1,add,add,add,x1,x1,x1,mul,x1,sub,cos,div,add,x1,x1,log,x1,sub,mul,x1,x1,x1",0.555581652045064,0.555581652045064,False
30,0.5754109899872867,0,1,[x1*(3*x1 + sin(x1) + cos(2*x1/log(x1)))],"mul,x1,add,add,add,x1,x1,x1,sub,cos,div,add,x1,x1,log,x1,sin,sub,x1,add,x1,x1",0.5444790735409247,0.5444790735409247,False
31,0.5766259875507391,0,1,[x1*(x1**2 + 3*x1 + cos(2*x1/log(x1)))],"mul,x1,add,add,x1,mul,add,x1,x1,x1,sub,cos,div,add,x1,x1,log,x1,sub,mul,x1,x1,add,x1,x1",0.5390883796242372,0.5390883796242372,False
