seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.6753421213092985,0.23110227353498108,0.23110227353498108,False,[x1**2*(x1 + x1*exp(-x1*(x1 + cos(x1**3*(x1*(x1*(2*x1**3 + x1) + 2*x1) + x1*exp(x1**4*exp(x1) + 2*x1) + 2*x1) + 4*x1 + 1))) + cos(x1**2*exp(x1**4*exp(x1) + 2*x1) + x1 + exp(log(x1 + exp(x1))/x1))) + x1],"add,mul,mul,x1,div,add,add,cos,add,exp,div,log,add,exp,x1,x1,x1,add,mul,mul,exp,add,add,mul,mul,mul,mul,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,exp,sub,log,x1,mul,add,cos,add,add,add,add,add,mul,mul,mul,add,add,add,mul,add,add,mul,add,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,exp,add,add,mul,mul,mul,mul,x1,x1,x1,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,div,mul,x1,x1,x1,x1,x1",110861,86743,7266,103599,80056,14518,6697,247,2006948,1062358,518.8522770404816
