30,0.17
30.1,0.17
30.2,0.18
30.3,0.18
30.4,0.185
30.5,0.17
30.6,0.175
30.7,0.185
30.8,0.19
30.9,0.19
31,0.195
31.1,0.195
31.2,0.2
31.3,0.195
31.4,0.2
31.5,0.205
31.6,0.21
31.7,0.21
31.8,0.215
31.9,0.215
32,0.225
32.1,0.23
32.2,0.235
32.3,0.245
32.4,0.245
32.5,0.25
32.6,0.255
32.7,0.255
32.8,0.265
32.9,0.285
33,0.29
33.1,0.29
33.2000000000001,0.285
33.3,0.3
33.4,0.325
33.5,0.345
33.6000000000001,0.35
33.7000000000001,0.355
33.8,0.365
33.9000000000001,0.37
34.0000000000001,0.385
34.1000000000001,0.385
34.2000000000001,0.39
34.3000000000001,0.39
34.4000000000001,0.395
34.5000000000001,0.415
34.6000000000001,0.425
34.7000000000001,0.435
34.8000000000001,0.44
34.9000000000001,0.45
35.0000000000001,0.465
35.1000000000001,0.475
35.2000000000001,0.48
35.3000000000001,0.485
35.4000000000001,0.495
35.5000000000001,0.5
35.6000000000001,0.525
35.7000000000001,0.53
35.8000000000001,0.54
35.9000000000001,0.56
36.0000000000001,0.57
36.1000000000001,0.58
36.2000000000001,0.59
36.3000000000001,0.615
36.4000000000001,0.63
36.5000000000001,0.635
36.6000000000001,0.65
36.7000000000001,0.66
36.8000000000001,0.68
36.9000000000001,0.685
37.0000000000001,0.7
37.1000000000001,0.71
37.2000000000001,0.72
37.3000000000001,0.735
37.4000000000001,0.76
37.5000000000001,0.775
37.6000000000001,0.79
37.7000000000001,0.81
37.8000000000001,0.83
37.9000000000001,0.845
38.0000000000001,0.865
38.1000000000001,0.875
38.2000000000001,0.895
38.3000000000001,0.915
38.4000000000001,0.93
38.5000000000001,0.945
38.6000000000001,0.97
38.7000000000001,0.99
38.8000000000001,1.01
38.9000000000001,1.04
39.0000000000001,1.06
39.1000000000001,1.075
39.2000000000001,1.11
39.3000000000001,1.125
39.4000000000001,1.15
39.5000000000001,1.175
39.6000000000001,1.2
39.7000000000001,1.225
39.8000000000001,1.27
39.9000000000001,1.295
40.0000000000001,1.32
40.1000000000001,1.34
40.2000000000001,1.37
40.3000000000001,1.4
40.4000000000001,1.435
40.5000000000001,1.46
40.6000000000002,1.5
40.7000000000002,1.525
40.8000000000002,1.59
40.9000000000002,1.635
41.0000000000002,1.675
41.1000000000002,1.7
41.2000000000002,1.75
41.3000000000002,1.79
41.4000000000002,1.84
41.5000000000002,1.89
41.6000000000002,1.935
41.7000000000002,1.97
41.8000000000002,2.025
41.9000000000002,2.055
42.0000000000002,2.105
42.1000000000002,2.145
42.2000000000002,2.19
42.3000000000002,2.24
42.4000000000002,2.3
42.5000000000002,2.36
42.6000000000002,2.41
42.7000000000002,2.48
42.8000000000002,2.555
42.9000000000002,2.625
43.0000000000002,2.67
43.1000000000002,2.735
43.2000000000002,2.8
43.3000000000002,2.86
43.4000000000002,2.915
43.5000000000002,2.99
43.6000000000002,3.055
43.7000000000002,3.12
43.8000000000002,3.2
43.9000000000002,3.25
44.0000000000002,3.325
44.1000000000002,3.4
44.2000000000002,3.455
44.3000000000002,3.525
44.4000000000002,3.595
44.5000000000002,3.67
44.6000000000002,3.8
44.7000000000002,3.865
44.8000000000002,3.945
44.9000000000002,4.005
45.0000000000002,4.095
45.1000000000002,4.155
45.2000000000002,4.215
45.3000000000002,4.3
45.4000000000002,4.39
45.5000000000002,4.445
45.6000000000002,4.545
45.7000000000002,4.605
45.8000000000002,4.67
45.9000000000002,4.745
46.0000000000002,4.83
46.1000000000002,4.865
46.2000000000002,4.94
46.3000000000002,5.005
46.4000000000002,5.075
46.5000000000002,5.14
46.6000000000002,5.2
46.7000000000002,5.275
46.8000000000002,5.335
46.9000000000002,5.38
47.0000000000002,5.44
47.1000000000002,5.5
47.2000000000002,5.525
47.3000000000002,5.57
47.4000000000002,5.6
47.5000000000002,5.65
47.6000000000003,5.67
47.7000000000003,5.72
47.8000000000003,5.735
47.9000000000003,5.775
48.0000000000003,5.785
48.1000000000003,5.8
48.2000000000003,5.815
48.3000000000003,5.815
48.4000000000003,5.815
48.5000000000003,5.81
48.6000000000003,5.825
48.7000000000003,5.81
48.8000000000003,5.8
48.9000000000003,5.78
49.0000000000003,5.75
49.1000000000003,5.725
49.2000000000003,5.71
49.3000000000003,5.685
49.4000000000003,5.655
49.5000000000003,5.62
49.6000000000003,5.565
49.7000000000003,5.53
49.8000000000003,5.49
49.9000000000003,5.435
50.0000000000003,5.38
50.1000000000003,5.335
50.2000000000003,5.27
50.3000000000003,5.215
50.4000000000003,5.15
50.5000000000003,5.09
50.6000000000003,5.01
50.7000000000003,4.94
50.8000000000003,4.89
50.9000000000003,4.83
51.0000000000003,4.755
51.1000000000003,4.68
51.2000000000003,4.61
51.3000000000003,4.53
51.4000000000003,4.47
51.5000000000003,4.395
51.6000000000003,4.315
51.7000000000003,4.26
51.8000000000003,4.18
51.9000000000003,4.105
52.0000000000003,4.02
52.1000000000003,3.945
52.2000000000003,3.865
52.3000000000003,3.8
52.4000000000003,3.74
52.5000000000003,3.66
52.6000000000003,3.59
52.7000000000003,3.52
52.8000000000003,3.45
52.9000000000003,3.375
53.0000000000003,3.31
53.1000000000003,3.225
53.2000000000003,3.18
53.3000000000003,3.115
53.4000000000003,3.035
53.5000000000003,2.97
53.6000000000003,2.895
53.7000000000003,2.835
53.8000000000003,2.79
53.9000000000003,2.725
54.0000000000003,2.65
54.1000000000003,2.58
54.2000000000003,2.505
54.3000000000003,2.475
54.4000000000003,2.4
54.5000000000003,2.365
54.6000000000003,2.3
54.7000000000004,2.29
54.8000000000004,2.175
54.9000000000004,2.14
55.0000000000004,2.085
55.1000000000004,2.055
55.2000000000004,2
55.3000000000004,1.97
55.4000000000004,1.92
55.5000000000004,1.875
55.6000000000004,1.85
55.7000000000004,1.785
55.8000000000004,1.745
55.9000000000004,1.71
56.0000000000004,1.665
56.1000000000004,1.635
56.2000000000004,1.59
56.3000000000004,1.565
56.4000000000004,1.535
56.5000000000004,1.49
56.6000000000004,1.455
56.7000000000004,1.445
56.8000000000004,1.385
56.9000000000004,1.375
57.0000000000004,1.335
57.1000000000004,1.31
57.2000000000004,1.29
57.3000000000004,1.26
57.4000000000004,1.24
57.5000000000004,1.2
57.6000000000004,1.18
57.7000000000004,1.165
57.8000000000004,1.14
57.9000000000004,1.12
58.0000000000004,1.09
58.1000000000004,1.07
58.2000000000004,1.055
58.3000000000004,1.015
58.4000000000004,0.99
58.5000000000004,0.96
58.6000000000004,0.94
58.7000000000004,0.92
58.8000000000004,0.885
58.9000000000004,0.875
59.0000000000004,0.855
59.1000000000004,0.845
59.2000000000004,0.83
59.3000000000004,0.805
59.4000000000004,0.82
59.5000000000004,0.8
59.6000000000004,0.775
59.7000000000004,0.77
59.8000000000004,0.765
59.9000000000004,0.745
60.0000000000004,0.735
60.1000000000004,0.71
60.2000000000004,0.7
60.3000000000004,0.685
