seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.5976687241609507,0.45315474203701006,0.45315474203701006,False,[x1*(exp(x1) - sin(exp(x1**46*(x1**5 + x1)*(x1**6 + x1)*(3*x1**14 + x1)*(x1**2*(x1**7 + x1) + x1)))) + x1],"add,x1,mul,add,sub,sub,exp,x1,sin,exp,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,add,mul,div,mul,x1,x1,x1,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,div,mul,x1,x1,x1,x1,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,mul,x1,x1,x1,x1,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,mul,mul,div,mul,mul,add,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,div,mul,mul,mul,mul,mul,mul,mul,mul,mul,mul,add,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",75733,16458,6293,19,68134,12385,13890,4094,246,2000448,1306584,690.7489008903503
