complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5573275865616657,0,1,[x1**2 + x1],"add,x1,mul,x1,x1",0.6308757531132546,0.6308757531132546,False
7,0.578344420666114,0,1,[3*x1**2],"mul,add,x1,add,x1,x1,x1",0.531548139038262,0.531548139038262,False
9,0.5793275263529843,0,1,[x1*(x1**2 + x1) + x1],"add,mul,x1,add,x1,mul,x1,x1,x1",0.5272782559064249,0.5272782559064249,False
13,0.5799833324121657,0,1,[x1*(x1 + exp(x1**3))],"mul,add,exp,mul,x1,mul,x1,x1,x1,x1",0.5244475053053804,0.5244475053053804,False
14,0.5802389694968757,0,1,[x1*exp(2*x1 - sin(x1))],"mul,exp,sub,x1,sub,sin,x1,x1,x1",0.5233478549380589,0.5233478549380589,False
15,0.5807373501851398,0,1,[x1*(x1 + exp(x1**4))],"mul,add,exp,mul,x1,mul,mul,x1,x1,x1,x1,x1",0.5212101114262856,0.5212101114262856,False
16,0.5807693203481532,0,1,[x1*(exp(x1**3) + sin(x1))],"mul,add,exp,mul,x1,mul,x1,x1,sin,x1,x1",0.52107325369829,0.52107325369829,False
20,0.5808765740177144,0,1,[x1*(x1 + x1/(sin(x1)*sin(exp(x1))))],"mul,add,x1,div,x1,mul,sin,exp,x1,sin,x1,x1",0.5206143639351825,0.5206143639351825,False
21,0.5812938493677478,0,1,[x1*(x1*(-x1 + exp(x1**4)) + x1) + x1],"add,x1,mul,add,x1,mul,sub,exp,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1",0.518832563181779,0.518832563181779,False
23,0.5816763684281732,0,1,[x1*(x1*(-x1 + exp(x1**5)) + x1) + x1],"add,x1,mul,add,x1,mul,sub,exp,mul,mul,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1",0.5172040984474764,0.5172040984474764,False
25,0.5817857523171472,0,1,[x1*(x1**2/cos(2*x1**4 - x1) + x1) + x1],"add,mul,add,mul,div,x1,cos,sub,mul,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.5167392919119852,0.5167392919119852,False
26,0.5818490914096474,0,1,[x1*(x1**2/cos(2*x1**3 - x1) + sin(x1)) + x1],"add,mul,add,mul,div,x1,cos,sub,mul,mul,add,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1",0.5164703195803405,0.5164703195803405,False
27,0.5819624460465104,0,1,[x1*(x1**2/cos(2*x1**5 - x1) + x1) + x1],"add,mul,add,mul,div,x1,cos,sub,mul,mul,add,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.5159892748215378,0.5159892748215378,False
28,0.5820254271093571,0,1,[x1*(x1**2/cos(2*x1**4 - x1) + sin(x1)) + x1],"add,mul,add,mul,div,x1,cos,sub,mul,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1",0.5157221789429268,0.5157221789429268,False
29,0.5820715179520969,0,1,[x1*(x1**3/cos(2*x1**5 - x1) + x1) + x1],"add,mul,add,mul,mul,x1,div,x1,cos,sub,mul,mul,add,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.5155267930958093,0.5155267930958093,False
30,0.5821746982148267,0,1,[x1*(x1**3/cos(2*x1**4 - 1) + x1) + x1],"add,mul,add,mul,mul,x1,div,x1,cos,sub,mul,mul,add,x1,x1,x1,mul,x1,x1,div,x1,x1,x1,x1,x1,x1",0.5150896431045315,0.5150896431045315,False
32,0.5822406702686952,0,1,[x1*(x1**3/cos(2*x1**5 - 1) + x1) + x1],"add,mul,add,mul,mul,x1,div,x1,cos,sub,mul,mul,add,x1,x1,x1,mul,mul,x1,x1,x1,div,x1,x1,x1,x1,x1,x1",0.5148103137011212,0.5148103137011212,False
35,0.58234691299334,0,1,[x1*(x1 + x1/log(exp(x1*sin(x1*exp(x1)))/x1) + cos(x1))],"mul,add,add,div,x1,log,div,exp,mul,sin,mul,x1,exp,x1,x1,x1,cos,x1,x1,x1",0.5143607681968045,0.5143607681968045,False
37,0.5825111617575026,0,1,[x1**2*(x1**6*sin(exp(exp(x1))) + x1 + 1) + x1],"add,mul,mul,add,add,x1,mul,mul,mul,mul,mul,x1,x1,sin,exp,exp,x1,x1,mul,x1,x1,x1,div,x1,x1,x1,x1,x1",0.5136664902513336,0.5136664902513336,False
38,0.5845360506704943,0,1,[x1*(x1*cos(x1**3*exp(x1**3 + x1*(x1 + exp(x1)))) + 3*x1)],"mul,add,add,add,mul,cos,mul,x1,mul,mul,exp,add,mul,add,exp,x1,x1,x1,mul,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.505177603394393,0.505177603394393,False
40,0.5860203307087961,0,1,[x1*(x1**2*cos(x1**3*exp(x1**3 + x1*(x1 + exp(x1)))) + 3*x1)],"mul,add,add,add,mul,cos,mul,x1,mul,mul,exp,add,mul,add,exp,x1,x1,x1,mul,x1,mul,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1,x1",0.49903690064289186,0.49903690064289186,False
42,0.5886786332693088,0,1,[x1*(x1**3*cos(x1 + 1/log(x1**3)) + x1**3 + x1) + x1],"add,x1,mul,add,mul,mul,x1,x1,x1,add,mul,x1,mul,mul,cos,add,x1,div,x1,mul,log,mul,mul,div,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1",0.48820923981198844,0.48820923981198844,False
