29.999776331417355 4.887691373132497 1955.0765492529986 0.0 29.603408144948617 atan(0)
29.63587865491018 4.837684348639893 1935.0737394559574 17.550746785383243 28.594868158236416 (0.143759057686*sqrt(x0))**2
29.79421090629783 4.83235921566908 1932.943686267632 45.34532310997303 28.489516166531708 tan(0.016555360991*x0)
29.72264565816767 4.83192866802977 1932.771467211908 45.3528247042416 28.48101522665032 tan(-0.016641668241*(-x0))
29.628419891506148 4.8255512617949625 1930.220504717985 46.42537931021713 28.355393294933016 tan(-2.384464679026+pi)
29.119865145591866 4.815649223309624 1926.2596893238494 47.22975445953131 28.161440432466712 asin(0.103146096617*pi)
29.420587482971712 4.812839940356897 1925.1359761427586 48.391223695935686 28.10665652071653 acos(0.230722461660*pi)
29.07518989338149 4.808282391243455 1923.312956497382 53.20288934674525 28.018006221467925 asin(-0.404972547527+cos(cos(x0)))
27.685406125342134 4.789709369080038 1915.8837476320152 59.58166371340018 27.6596188102857 1.380345970994+cos((x0/log(x0)))
28.342228446253124 4.778893005784846 1911.5572023139387 60.25996281591185 27.45302090700642 tan(0.036987830255+sin((sqrt(x0)+1)))
28.34813689630952 4.760906907928312 1904.362763171325 60.831767468860726 27.112888361848718 (0.273605884739+sin((sqrt(x0)+1)))**2
26.96548365314009 4.7523661516626365 1900.9464606650547 62.13524213383947 26.952854200825335 0.003843840934*exp(exp((sin((sqrt(x0)+1))+1)))
27.880666249589193 4.7491332016673375 1899.653280666935 66.46683758600062 26.892522899385426 asin(-0.077393692491+sin((sqrt((x0-1))+1)))
27.88589275470384 4.743520263566144 1897.4081054264577 67.63048272200507 26.788098327464205 asin(0.346758929437*exp(sin(cos((x0/pi)))))
27.7428647262734 4.740608188169503 1896.2432752678012 67.65004030484722 26.734081170423373 asin(0.351491698659*exp(sin(sin(cos((x0/pi))))))
27.91402802593408 4.735669796576305 1894.267918630522 69.74694501708554 26.64272599454687 asin(-0.375912093488+cos(sin((x0/(pi+pi)))))
27.865897306273826 4.7245312447523 1889.81249790092 71.45145043047174 26.43781870495054 asin(-0.612581051791+sqrt(sqrt(exp(cos((x0/pi))))))
26.35063073549903 4.657179850736854 1862.8719402947415 74.15270347445284 25.23195086522303 asin(-1.564509204063+exp(cos(cos((sqrt(x0)+1)))))
