seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_multiply,error_node_invalid,error_node_overflow,error_node_underflow,error_node_divide,n_epochs,n_samples,n_cached,t
0,0.6091394900485705,0.41172769204923687,0.41172769204923687,False,[x1*(x1**2*(-x1*exp(sin(x1**5*exp(x1**8*exp(x1**12)))) + 2*x1)*log(exp((2*x1**3*log(exp(x1*sin(x1**2*exp(x1**2*exp(x1**2))))) + x1)*sin(x1**3))) + 3*x1)],"mul,add,x1,add,add,mul,mul,log,mul,div,exp,mul,sin,mul,mul,x1,x1,x1,add,mul,mul,log,mul,div,exp,mul,sin,mul,mul,exp,mul,mul,exp,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,sub,x1,sub,mul,exp,sin,mul,mul,mul,mul,mul,exp,mul,mul,mul,mul,mul,mul,mul,mul,exp,mul,mul,mul,mul,x1,x1,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,sub,x1,x1,x1,x1,x1,x1,x1,x1,mul,sub,x1,sub,mul,exp,sin,mul,mul,mul,mul,mul,exp,mul,mul,mul,mul,mul,mul,mul,mul,exp,mul,mul,mul,mul,x1,x1,mul,mul,mul,mul,mul,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",68737,149321,6178,137,61377,141771,7687,13538,247,2005307,1136908,571.746179819107
