complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
5,0.5420749551494632,0,1,[x1**2 + x1],"add,mul,x1,x1,x1",0.7136250856727536,0.7136250856727536,False
7,0.5513160112540315,0,1,[3*x1**2],"mul,add,add,x1,x1,x1,x1",0.6623383980109401,0.6623383980109401,False
9,0.5516952379162918,0,1,[x1*(x1**2 + x1) + x1],"add,mul,add,mul,x1,x1,x1,x1,x1",0.6603105463256088,0.6603105463256088,False
12,0.551713092552627,0,1,[x1*(x1 + sin(x1**2)) + x1],"add,mul,add,sin,mul,x1,x1,x1,x1,x1",0.6602152169122902,0.6602152169122902,False
14,0.5521804964579977,0,1,[x1*exp(sin(2*x1**2))],"mul,exp,sin,mul,add,x1,x1,x1,x1",0.6577242926293363,0.6577242926293363,False
16,0.5523545215596,0,1,[x1*exp(sin(x1*(x1**2 + x1)))],"mul,exp,sin,mul,add,mul,x1,x1,x1,x1,x1",0.6567991428338608,0.6567991428338608,False
18,0.5523545215596001,0,1,[x1*exp(sin(x1**3 + x1**2))],"mul,exp,sin,add,mul,mul,x1,x1,x1,mul,x1,x1,x1",0.6567991428338606,0.6567991428338606,False
20,0.5524069560137926,0,1,[x1*exp(sin(x1*(2*x1**2 - x1) + x1))],"mul,exp,sin,add,mul,sub,mul,add,x1,x1,x1,x1,x1,x1,x1",0.6565206333830554,0.6565206333830554,False
22,0.5524624973050589,0,1,[x1*exp(sin(x1**2*(x1 + log(x1)) + x1))],"mul,exp,sin,add,mul,mul,add,x1,log,x1,x1,x1,x1,x1",0.6562257437936614,0.6562257437936614,False
24,0.5525458988325951,0,1,[x1*(x1 + exp(x1**2*sin(3*x1**3)))],"mul,add,exp,mul,x1,mul,sin,mul,mul,add,add,x1,x1,x1,x1,x1,x1,x1,x1",0.6557831694567285,0.6557831694567285,False
26,0.5526094663618596,0,1,[x1*(x1 + exp(x1**2*sin(x1**2*(2*x1**2 + x1))))],"mul,add,exp,mul,mul,sin,mul,mul,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6554460351467746,0.6554460351467746,False
32,0.5550154212693658,0,1,[x1*(x1*exp(cos(exp(5*x1**2 + x1))) + 2*x1)],"mul,add,add,x1,mul,exp,cos,exp,add,mul,add,add,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6428058497070538,0.6428058497070538,False
34,0.5568278337331485,0,1,[x1*(x1*(x1*(-x1 + cos(exp(x1*(2*x1**3 + x1)))) + 2*x1) + x1) + x1],"add,mul,add,mul,add,add,mul,sub,cos,exp,mul,add,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6334364945691563,0.6334364945691563,False
36,0.5568629909658818,0,1,[x1*(x1*exp(x1**2*cos(exp(5*x1**2 + x1))) + 2*x1)],"mul,add,add,x1,mul,exp,mul,mul,cos,exp,add,mul,add,add,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6332560283197621,0.6332560283197621,False
37,0.5568674567991545,0,1,[x1*(2*x1 + exp(x1*cos(exp(5*x1**2 + x1)))*sin(x1))],"mul,add,add,x1,mul,exp,mul,cos,exp,add,mul,add,add,add,add,x1,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1",0.6332331081387522,0.6332331081387522,False
40,0.5572863100006576,0,1,[x1*(2*x1**3 + x1 + sin(exp(x1**8*(x1**2 + x1))))],"mul,add,add,sin,exp,mul,mul,mul,mul,mul,mul,mul,mul,x1,x1,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,add,x1,x1,x1,x1",0.6310868845176738,0.6310868845176738,False
42,0.5584193389639268,0,1,[x1**4*(x1 + sin(x1*exp(x1*(x1**2 + x1) + 3*x1))) + x1**2 + x1],"add,add,mul,mul,mul,mul,add,sin,mul,exp,add,add,add,mul,add,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,add,sub,mul,x1,x1,x1,x1",0.6253154946272302,0.6253154946272302,False
45,0.5592247954199198,0,1,[x1*(x1*(x1**2*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,sin,add,mul,mul,exp,mul,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,exp,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6212429491921132,0.6212429491921132,False
47,0.559309600845484,0,1,[x1*(x1*(x1**2*sin(x1**2 + x1*exp(x1**2)*exp(x1*(2*x1 + 2))) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,sin,add,mul,mul,exp,mul,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,exp,mul,x1,x1,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.620815611724642,0.620815611724642,False
48,0.559469446049135,0,1,[x1*(x1*exp(x1**2*cos(exp(exp(x1**2*(4*x1**4 - x1) + x1)))) + 2*x1)],"mul,add,add,x1,mul,exp,mul,cos,exp,exp,add,mul,mul,sub,mul,mul,mul,add,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,x1,x1,x1,x1,x1",0.6200108978895752,0.6200108978895752,False
50,0.5599504478172571,0,1,[x1*(x1*exp(x1**3*cos(exp(exp(x1**2*(4*x1**4 - x1) + x1)))) + 2*x1)],"mul,add,add,x1,mul,exp,mul,cos,exp,exp,add,mul,mul,sub,mul,mul,mul,add,add,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,mul,x1,x1,x1,x1,x1,x1",0.6175952883855853,0.6175952883855853,False
56,0.5604008811620429,0,1,[x1*(x1*(2*x1**4*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],"add,mul,add,mul,add,div,mul,mul,mul,sin,add,mul,mul,exp,mul,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,exp,mul,x1,x1,x1,x1,x1,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6153412188999734,0.6153412188999734,False
57,0.5605012265720566,0,1,[x1*(x1*(2*x1**7*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],"add,mul,add,mul,add,mul,mul,mul,sin,add,mul,mul,exp,mul,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,exp,mul,x1,x1,x1,x1,mul,mul,x1,x1,x1,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6148401220281606,0.6148401220281606,False
58,0.5606636470836721,0,1,[x1*(x1*(2*x1**5*sin(x1*exp(x1**2)*exp(x1*(2*x1 + 2)) + x1) + x1) + x1) + x1],"add,mul,add,mul,add,div,mul,mul,mul,sin,add,mul,mul,exp,mul,add,add,div,add,x1,x1,x1,x1,x1,x1,x1,exp,mul,x1,x1,x1,x1,mul,x1,x1,mul,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",0.6140298518599678,0.6140298518599678,False
